,time,open,high,low,close,tick_volume,spread,real_volume
0,1293811200,1.33939,1.34223,1.33781,1.34145,3034,0,0
1,1293814800,1.34147,1.34219,1.33903,1.33904,2168,0,0
2,1293818400,1.33905,1.33991,1.33648,1.33671,1868,0,0
3,1293822000,1.33664,1.33664,1.3348499999999999,1.33509,1278,0,0
4,1293825600,1.33505,1.33731,1.33314,1.33722,1760,0,0
5,1293829200,1.3372,1.33773,1.33594,1.3369,2148,0,0
6,1293832800,1.33695,1.33925,1.3367499999999999,1.33827,1949,0,0
7,1294012800,1.33443,1.33608,1.33339,1.33559,1737,0,0
8,1294016400,1.33561,1.33586,1.33166,1.3321399999999999,2169,0,0
9,1294020000,1.33213,1.33239,1.32758,1.32813,2523,0,0
10,1294023600,1.3281399999999999,1.32985,1.32763,1.3282,1772,0,0
11,1294027200,1.32819,1.3293300000000001,1.32819,1.3290199999999999,1255,0,0
12,1294030800,1.32901,1.32961,1.32868,1.32948,822,0,0
13,1294034400,1.32948,1.3302399999999999,1.32927,1.32969,1144,0,0
14,1294038000,1.32972,1.33091,1.32833,1.3309,1327,0,0
15,1294041600,1.33091,1.33155,1.32501,1.32737,3404,0,0
16,1294045200,1.32736,1.33011,1.32573,1.3296000000000001,3140,0,0
17,1294048800,1.32961,1.33147,1.3280699999999999,1.32859,3070,0,0
18,1294052400,1.32858,1.33253,1.32855,1.332,2375,0,0
19,1294056000,1.332,1.3324799999999999,1.33059,1.33129,2398,0,0
20,1294059600,1.33133,1.33541,1.33057,1.33475,2584,0,0
21,1294063200,1.33481,1.33649,1.33379,1.33478,2731,0,0
22,1294066800,1.33478,1.33491,1.33104,1.33118,2652,0,0
23,1294070400,1.3311899999999999,1.33637,1.3305,1.33624,3495,0,0
24,1294074000,1.33626,1.33945,1.33569,1.337,3810,0,0
25,1294077600,1.337,1.3386,1.3368,1.33753,1741,0,0
26,1294081200,1.33751,1.33886,1.3372899999999999,1.3373599999999999,1683,0,0
27,1294084800,1.33737,1.33771,1.33595,1.33635,1451,0,0
28,1294088400,1.3363399999999999,1.33657,1.3349,1.3349,1534,0,0
29,1294092000,1.3349199999999999,1.33601,1.3349199999999999,1.33598,986,0,0
30,1294095600,1.33598,1.33628,1.3348200000000001,1.33499,974,0,0
31,1294099200,1.33507,1.33574,1.33434,1.33554,1145,0,0
32,1294102800,1.33555,1.33755,1.33335,1.33393,2339,0,0
33,1294106400,1.3339699999999999,1.33498,1.33284,1.3342,1800,0,0
34,1294110000,1.3342,1.33572,1.3332899999999999,1.33568,1753,0,0
35,1294113600,1.33565,1.33769,1.3348200000000001,1.33639,1706,0,0
36,1294117200,1.33637,1.33647,1.33423,1.33531,2191,0,0
37,1294120800,1.33523,1.33575,1.33399,1.33474,2027,0,0
38,1294124400,1.33469,1.33475,1.33233,1.33444,2218,0,0
39,1294128000,1.33441,1.33626,1.33287,1.33529,3449,0,0
40,1294131600,1.3353,1.33695,1.33321,1.33509,4160,0,0
41,1294135200,1.33508,1.34088,1.33505,1.34002,4159,0,0
42,1294138800,1.34002,1.34159,1.33874,1.34008,3213,0,0
43,1294142400,1.34009,1.34114,1.33789,1.3382100000000001,2821,0,0
44,1294146000,1.33807,1.3408,1.33781,1.33925,3019,0,0
45,1294149600,1.33929,1.3433,1.33898,1.33971,3740,0,0
46,1294153200,1.3397000000000001,1.3406,1.3367200000000001,1.33761,3217,0,0
47,1294156800,1.33762,1.33788,1.3314300000000001,1.33168,4659,0,0
48,1294160400,1.33161,1.3321,1.32919,1.33056,3494,0,0
49,1294164000,1.33054,1.33175,1.32925,1.33138,3153,0,0
50,1294167600,1.33135,1.3330199999999999,1.33087,1.3321,2397,0,0
51,1294171200,1.3321399999999999,1.33294,1.33011,1.33043,3092,0,0
52,1294174800,1.33042,1.33076,1.3293,1.3296999999999999,1446,0,0
53,1294178400,1.32969,1.3308,1.32956,1.33078,961,0,0
54,1294182000,1.33076,1.33134,1.3303099999999999,1.33104,1285,0,0
55,1294185600,1.33099,1.33203,1.3306,1.3317999999999999,1094,0,0
56,1294189200,1.33186,1.33247,1.32826,1.32965,2664,0,0
57,1294192800,1.32964,1.32976,1.32632,1.32683,2505,0,0
58,1294196400,1.32684,1.32851,1.32673,1.3278400000000001,1807,0,0
59,1294200000,1.32783,1.32878,1.32783,1.3284500000000001,887,0,0
60,1294203600,1.32846,1.3287,1.32688,1.32703,1739,0,0
61,1294207200,1.32702,1.3287,1.32652,1.3268499999999999,2091,0,0
62,1294210800,1.3268900000000001,1.3285,1.32659,1.32734,2326,0,0
63,1294214400,1.32733,1.32896,1.32573,1.32706,3399,0,0
64,1294218000,1.32707,1.32737,1.32363,1.32574,4116,0,0
65,1294221600,1.32578,1.32802,1.32541,1.32622,3747,0,0
66,1294225200,1.3262399999999999,1.32641,1.32277,1.32339,3601,0,0
67,1294228800,1.3234,1.3243,1.32105,1.32365,3817,0,0
68,1294232400,1.32366,1.32434,1.32068,1.32099,3120,0,0
69,1294236000,1.32098,1.32214,1.31586,1.3179,4632,0,0
70,1294239600,1.31786,1.3181,1.31335,1.31447,3823,0,0
71,1294243200,1.31449,1.31665,1.3125499999999999,1.31429,4535,0,0
72,1294246800,1.3142800000000001,1.3173300000000001,1.3136700000000001,1.31684,3482,0,0
73,1294250400,1.31684,1.3191899999999999,1.3162,1.31847,2342,0,0
74,1294254000,1.31849,1.31859,1.31561,1.31619,2214,0,0
75,1294257600,1.31615,1.31665,1.31338,1.315,2065,0,0
76,1294261200,1.31506,1.31578,1.3148,1.3153000000000001,1595,0,0
77,1294264800,1.3153000000000001,1.31548,1.31466,1.3149199999999999,1158,0,0
78,1294268400,1.31494,1.31569,1.3148,1.31485,1122,0,0
79,1294272000,1.31495,1.31556,1.31398,1.31555,1184,0,0
80,1294275600,1.31556,1.31699,1.31383,1.31425,2233,0,0
81,1294279200,1.31424,1.31634,1.31424,1.31541,2045,0,0
82,1294282800,1.31539,1.31551,1.31299,1.31334,1622,0,0
83,1294286400,1.31333,1.31425,1.3130899999999999,1.31419,1693,0,0
84,1294290000,1.3142,1.31468,1.31333,1.3140399999999999,1263,0,0
85,1294293600,1.31399,1.31507,1.3137699999999999,1.3149199999999999,1323,0,0
86,1294297200,1.3149600000000001,1.31501,1.31323,1.31383,1481,0,0
87,1294300800,1.31386,1.31588,1.3099,1.31131,3426,0,0
88,1294304400,1.31131,1.31389,1.31113,1.3121,3486,0,0
89,1294308000,1.31215,1.31351,1.31068,1.31076,2922,0,0
90,1294311600,1.3107199999999999,1.31271,1.30902,1.3103,4028,0,0
91,1294315200,1.3103099999999999,1.31122,1.30914,1.31051,3205,0,0
92,1294318800,1.31057,1.31211,1.3087,1.3093,2780,0,0
93,1294322400,1.30924,1.31236,1.30841,1.31179,3656,0,0
94,1294326000,1.3118400000000001,1.3130899999999999,1.31078,1.31178,3146,0,0
95,1294329600,1.31179,1.31179,1.30255,1.3035,4980,0,0
96,1294333200,1.30342,1.30365,1.3005,1.3027,3952,0,0
97,1294336800,1.3026900000000001,1.30286,1.3008600000000001,1.30281,2062,0,0
98,1294340400,1.30285,1.30292,1.29971,1.30219,2249,0,0
99,1294344000,1.30219,1.30239,1.30081,1.30136,1485,0,0
100,1294347600,1.30138,1.3017,1.29978,1.30139,1712,0,0
101,1294351200,1.30142,1.30165,1.2999399999999999,1.30023,1476,0,0
102,1294354800,1.30022,1.30047,1.29834,1.30022,2218,0,0
103,1294358400,1.3001800000000001,1.30071,1.29679,1.29788,2190,0,0
104,1294362000,1.29796,1.30154,1.29783,1.30095,2434,0,0
105,1294365600,1.30094,1.30094,1.29833,1.30015,2394,0,0
106,1294369200,1.30015,1.30206,1.30014,1.30102,1970,0,0
107,1294372800,1.301,1.30152,1.29934,1.29934,2018,0,0
108,1294376400,1.2993299999999999,1.2999100000000001,1.29836,1.2987199999999999,1811,0,0
109,1294380000,1.2987199999999999,1.29971,1.29829,1.29839,1696,0,0
110,1294383600,1.29839,1.29985,1.29839,1.2990300000000001,1997,0,0
111,1294387200,1.2990599999999999,1.29968,1.29755,1.29859,3274,0,0
112,1294390800,1.29857,1.30002,1.2959800000000001,1.2980800000000001,3498,0,0
113,1294394400,1.29809,1.29941,1.29729,1.29879,2753,0,0
114,1294398000,1.29878,1.29963,1.2978100000000001,1.29804,2911,0,0
115,1294401600,1.29802,1.2986900000000001,1.29653,1.2968199999999999,2807,0,0
116,1294405200,1.29681,1.29821,1.29513,1.29605,3035,0,0
117,1294408800,1.29608,1.30176,1.29352,1.2997,7862,0,0
118,1294412400,1.29968,1.30125,1.2947199999999999,1.29644,6785,0,0
119,1294416000,1.29646,1.30107,1.29579,1.29819,4573,0,0
120,1294419600,1.29821,1.2984,1.29149,1.29379,5207,0,0
121,1294423200,1.2938,1.29434,1.29062,1.2927,3118,0,0
122,1294426800,1.29269,1.29429,1.2924,1.2931599999999999,2045,0,0
123,1294430400,1.29319,1.2938399999999999,1.2923499999999999,1.29337,1542,0,0
124,1294434000,1.29338,1.29338,1.29052,1.29095,1900,0,0
125,1294437600,1.29094,1.29203,1.29044,1.29054,1776,0,0
126,1294441200,1.29053,1.29055,1.29051,1.29055,7,0,0
127,1294617600,1.28939,1.29051,1.28878,1.2894700000000001,1237,0,0
128,1294621200,1.28948,1.29053,1.28848,1.29029,2053,0,0
129,1294624800,1.2903,1.29234,1.2893,1.2913299999999999,1956,0,0
130,1294628400,1.29134,1.29291,1.29122,1.29178,1790,0,0
131,1294632000,1.29185,1.29233,1.28978,1.29,2189,0,0
132,1294635600,1.29005,1.29102,1.28999,1.29053,1189,0,0
133,1294639200,1.29057,1.29095,1.28935,1.28935,1325,0,0
134,1294642800,1.28938,1.29097,1.28921,1.29038,1721,0,0
135,1294646400,1.2904,1.29196,1.28758,1.28948,3381,0,0
136,1294650000,1.28951,1.2924,1.28838,1.29033,3669,0,0
137,1294653600,1.29032,1.29134,1.28877,1.2911299999999999,3204,0,0
138,1294657200,1.29119,1.2919,1.2892700000000001,1.29105,3201,0,0
139,1294660800,1.29111,1.29386,1.2907,1.29083,3648,0,0
140,1294664400,1.29082,1.29102,1.28736,1.2892700000000001,3388,0,0
141,1294668000,1.28928,1.29251,1.28899,1.29179,3304,0,0
142,1294671600,1.2918,1.29379,1.28943,1.29152,3513,0,0
