,time,open,high,low,close,tick_volume,spread,real_volume
0,1612137600,1.21278,1.21324,1.2119900000000001,1.21225,1762,6,0
1,1612144800,1.21222,1.21362,1.2120199999999999,1.2127,2613,6,0
2,1612152000,1.2127,1.21313,1.21242,1.21293,1819,6,0
3,1612159200,1.21291,1.21323,1.21256,1.21296,1732,6,0
4,1612166400,1.21296,1.21324,1.21215,1.21281,2521,6,0
5,1612173600,1.21278,1.21302,1.2083,1.2093099999999999,5387,6,0
6,1612180800,1.2093099999999999,1.20937,1.20693,1.20813,4029,6,0
7,1612188000,1.20814,1.2092100000000001,1.20718,1.20844,4299,6,0
8,1612195200,1.20846,1.2099,1.20795,1.20841,5668,6,0
9,1612202400,1.20841,1.20869,1.20621,1.20693,3670,6,0
10,1612209600,1.20689,1.20779,1.20613,1.2066,2624,6,0
11,1612216800,1.2066,1.2071,1.20557,1.20573,2235,6,0
12,1612224000,1.20586,1.20683,1.20586,1.20675,759,6,0
13,1612231200,1.20674,1.20859,1.2062,1.2083599999999999,2211,6,0
14,1612238400,1.20837,1.20876,1.20794,1.20813,1986,6,0
15,1612245600,1.20814,1.20825,1.20743,1.20789,1358,6,0
16,1612252800,1.20789,1.20792,1.20638,1.20684,2396,6,0
17,1612260000,1.20686,1.20868,1.20639,1.20666,4187,6,0
18,1612267200,1.2067,1.20692,1.20262,1.20274,4278,6,0
19,1612274400,1.20274,1.20491,1.20261,1.20479,3674,6,0
20,1612281600,1.20477,1.2049,1.20199,1.2027,5477,6,0
21,1612288800,1.2027,1.20323,1.20112,1.20184,3660,6,0
22,1612296000,1.20187,1.20252,1.20168,1.20196,2126,6,0
23,1612303200,1.20198,1.20456,1.2017,1.20406,1930,6,0
24,1612310400,1.20401,1.20445,1.2036,1.20364,906,6,0
25,1612317600,1.20364,1.20497,1.20356,1.20465,1963,6,0
26,1612324800,1.20465,1.20476,1.20414,1.20416,1443,6,0
27,1612332000,1.20416,1.20454,1.2039,1.20436,1042,6,0
28,1612339200,1.20436,1.20436,1.20276,1.2037,2195,6,0
29,1612346400,1.20368,1.20416,1.20096,1.20225,3847,6,0
30,1612353600,1.20239,1.203,1.20121,1.20158,2256,6,0
31,1612360800,1.20158,1.20228,1.20046,1.20167,3503,6,0
32,1612368000,1.20167,1.20321,1.20038,1.2010399999999999,4881,6,0
33,1612375200,1.2010399999999999,1.20305,1.20102,1.20264,2999,6,0
34,1612382400,1.20268,1.20285,1.2021,1.20251,1731,6,0
35,1612389600,1.20251,1.20369,1.20237,1.20333,1699,6,0
36,1612396800,1.20333,1.20417,1.20297,1.20411,684,6,0
37,1612404000,1.2041,1.20424,1.20332,1.20351,1788,6,0
38,1612411200,1.20346,1.2038,1.20163,1.20182,1653,6,0
39,1612418400,1.20181,1.20205,1.20124,1.20167,1530,6,0
40,1612425600,1.20167,1.20167,1.19993,1.20079,2674,6,0
41,1612432800,1.20075,1.20132,1.19828,1.19856,4313,6,0
42,1612440000,1.19856,1.19966,1.19833,1.19872,2794,6,0
43,1612447200,1.19872,1.19975,1.1982599999999999,1.19836,4286,6,0
44,1612454400,1.19838,1.19889,1.19662,1.19783,4492,6,0
45,1612461600,1.19784,1.1978900000000001,1.19569,1.19601,2662,6,0
46,1612468800,1.19599,1.19676,1.19574,1.19657,1732,6,0
47,1612476000,1.19657,1.19676,1.19599,1.19599,1300,6,0
48,1612483200,1.19587,1.19684,1.19579,1.19662,662,6,0
49,1612490400,1.19658,1.19716,1.19619,1.19657,1522,6,0
50,1612497600,1.19657,1.19678,1.1952099999999999,1.19543,1565,6,0
51,1612504800,1.19543,1.19628,1.19534,1.19625,1140,6,0
52,1612512000,1.19625,1.19664,1.19592,1.1963,1537,6,0
53,1612519200,1.19629,1.19874,1.19629,1.19766,3729,6,0
54,1612526400,1.19764,1.19825,1.19684,1.19794,2733,6,0
55,1612533600,1.19795,1.20233,1.1977,1.20038,4610,6,0
56,1612540800,1.20035,1.20334,1.20005,1.20233,5274,6,0
57,1612548000,1.2024,1.20414,1.20238,1.20376,3129,6,0
58,1612555200,1.20374,1.20472,1.20367,1.20422,1627,6,0
59,1612562400,1.20424,1.20496,1.20402,1.20483,1392,6,0
60,1612742400,1.20332,1.20529,1.20325,1.20481,1494,6,0
61,1612749600,1.20486,1.20523,1.20295,1.2038,1940,6,0
62,1612756800,1.2038,1.20387,1.2031,1.20381,1060,6,0
63,1612764000,1.20381,1.20424,1.20341,1.20362,774,6,0
64,1612771200,1.20364,1.20485,1.20317,1.20405,1487,6,0
65,1612778400,1.20405,1.20474,1.20237,1.20278,2822,6,0
66,1612785600,1.20278,1.20388,1.20229,1.20293,2488,6,0
67,1612792800,1.20293,1.20437,1.20196,1.20373,3543,6,0
68,1612800000,1.20371,1.20655,1.2037,1.20463,4528,6,0
69,1612807200,1.20468,1.20516,1.20325,1.20467,2929,6,0
70,1612814400,1.20467,1.20568,1.20435,1.20551,1438,6,0
71,1612821600,1.20551,1.20572,1.20457,1.20457,1299,6,0
72,1612828800,1.20442,1.20534,1.20442,1.2052,620,6,0
73,1612836000,1.2052,1.20636,1.20489,1.2059199999999999,1743,6,0
74,1612843200,1.2059199999999999,1.20816,1.2059199999999999,1.20768,1981,6,0
75,1612850400,1.20766,1.20803,1.20753,1.2077499999999999,1102,6,0
76,1612857600,1.20777,1.20865,1.20743,1.20808,2135,6,0
77,1612864800,1.20808,1.21161,1.2067,1.21092,4445,6,0
78,1612872000,1.21092,1.21127,1.20976,1.21049,2919,6,0
79,1612879200,1.21046,1.21061,1.20901,1.21014,3370,6,0
80,1612886400,1.21013,1.21031,1.20882,1.20975,4946,6,0
81,1612893600,1.20975,1.21091,1.20919,1.2105,3023,6,0
82,1612900800,1.2105,1.21204,1.21018,1.2118,2082,6,0
83,1612908000,1.21182,1.21212,1.21143,1.21189,1150,6,0
84,1612915200,1.21133,1.21189,1.21133,1.2116,584,6,0
85,1612922400,1.21161,1.21178,1.21086,1.21155,1512,6,0
86,1612929600,1.21157,1.21294,1.21155,1.21269,1400,6,0
87,1612936800,1.21268,1.21295,1.2124,1.2124,833,6,0
88,1612944000,1.21239,1.21333,1.2122600000000001,1.21301,1675,6,0
89,1612951200,1.21304,1.21436,1.2114,1.2119,4082,6,0
90,1612958400,1.21193,1.21304,1.21169,1.21238,2554,6,0
91,1612965600,1.21238,1.2139199999999999,1.21128,1.21282,4078,6,0
92,1612972800,1.21283,1.2139,1.21228,1.21307,5676,6,0
93,1612980000,1.21306,1.21381,1.21258,1.21379,3689,6,0
94,1612987200,1.21377,1.21377,1.21241,1.2128700000000001,2196,6,0
95,1612994400,1.21288,1.21288,1.21151,1.21151,1438,6,0
96,1613001600,1.21161,1.2119900000000001,1.21152,1.21187,459,6,0
97,1613008800,1.21188,1.21196,1.21132,1.21172,863,6,0
98,1613016000,1.21167,1.21217,1.21166,1.21204,775,6,0
99,1613023200,1.21206,1.21272,1.21206,1.2126000000000001,861,6,0
100,1613030400,1.2126000000000001,1.21324,1.21213,1.2123,1384,6,0
101,1613037600,1.21229,1.21355,1.21174,1.21299,3025,6,0
102,1613044800,1.213,1.21309,1.21207,1.21269,1853,6,0
103,1613052000,1.21271,1.21491,1.21268,1.21433,2599,6,0
104,1613059200,1.21433,1.21444,1.21277,1.21294,4285,6,0
105,1613066400,1.21298,1.21324,1.21213,1.21265,3233,6,0
106,1613073600,1.21268,1.21326,1.21231,1.21304,2120,6,0
107,1613080800,1.21304,1.2137,1.21266,1.21266,1345,6,0
108,1613088000,1.21261,1.21341,1.21261,1.21305,567,6,0
109,1613095200,1.21304,1.21329,1.21244,1.21267,989,6,0
110,1613102400,1.21267,1.21267,1.21182,1.21189,1071,6,0
111,1613109600,1.21188,1.21314,1.21188,1.21309,997,6,0
112,1613116800,1.2131,1.2131,1.2112,1.2115,1642,6,0
113,1613124000,1.21152,1.21185,1.21,1.2107999999999999,3327,6,0
114,1613131200,1.21076,1.21136,1.20965,1.21065,2324,6,0
115,1613138400,1.21065,1.21143,1.20837,1.20868,2990,6,0
116,1613145600,1.20867,1.21206,1.20812,1.21188,4416,6,0
117,1613152800,1.21191,1.21284,1.21147,1.21229,2999,6,0
118,1613160000,1.21229,1.21257,1.21152,1.21154,1633,6,0
119,1613167200,1.21153,1.21209,1.21128,1.21178,1074,6,0
120,1613347200,1.21208,1.21247,1.21162,1.212,945,6,0
121,1613354400,1.21204,1.2128,1.2116500000000001,1.21265,1359,6,0
122,1613361600,1.21265,1.21373,1.21254,1.21338,1254,6,0
123,1613368800,1.2134,1.21398,1.21308,1.21375,943,6,0
124,1613376000,1.21375,1.214,1.21305,1.21329,1354,6,0
125,1613383200,1.21326,1.21446,1.21307,1.21341,3049,6,0
126,1613390400,1.21341,1.21401,1.21294,1.21324,1890,6,0
127,1613397600,1.21324,1.2133099999999999,1.2123599999999999,1.21263,2172,6,0
128,1613404800,1.21263,1.21322,1.21204,1.21312,2080,6,0
129,1613412000,1.21312,1.21377,1.21264,1.21306,1641,6,0
130,1613419200,1.21306,1.21343,1.2128700000000001,1.21299,948,8,0
131,1613426400,1.21299,1.21328,1.21248,1.21253,661,9,0
132,1613433600,1.21253,1.21323,1.21239,1.21318,657,6,0
133,1613440800,1.21317,1.21465,1.2131,1.21424,1556,6,0
134,1613448000,1.21426,1.21496,1.21405,1.21463,1202,6,0
135,1613455200,1.21463,1.21464,1.21324,1.21364,1267,6,0
136,1613462400,1.21359,1.21417,1.21281,1.21305,1863,6,0
137,1613469600,1.21306,1.21568,1.21296,1.21522,3567,6,0
138,1613476800,1.21522,1.21676,1.21519,1.21648,2637,6,0
139,1613484000,1.21649,1.21691,1.21061,1.21078,4324,6,0
140,1613491200,1.21078,1.21198,1.20948,1.21189,6330,6,0
141,1613498400,1.21189,1.21234,1.21033,1.21085,3866,6,0
142,1613505600,1.21085,1.21154,1.2107999999999999,1.21149,1484,6,0
143,1613512800,1.21151,1.21174,1.21024,1.21028,1180,6,0
144,1613520000,1.21031,1.21075,1.20857,1.20877,1245,6,0
145,1613527200,1.20877,1.20947,1.2083,1.20926,2055,6,0
146,1613534400,1.20926,1.20976,1.20857,1.20895,1597,6,0
147,1613541600,1.20888,1.20945,1.20884,1.20927,1341,6,0
148,1613548800,1.20929,1.2093,1.20705,1.20737,2359,6,0
