,time,open,high,low,close,tick_volume,spread,real_volume
0,1388505600,1.37748,1.37907,1.37636,1.37796,2321,0,0
1,1388509200,1.37798,1.3780299999999999,1.37644,1.37784,1516,0,0
2,1388512800,1.3777300000000001,1.37888,1.37655,1.37876,1015,0,0
3,1388617200,1.3755,1.37648,1.37372,1.3758,3174,0,0
4,1388620800,1.37581,1.3773,1.37578,1.37645,2347,0,0
5,1388624400,1.37645,1.37684,1.37581,1.37586,1052,0,0
6,1388628000,1.37585,1.37662,1.37504,1.37626,1184,0,0
7,1388631600,1.3762400000000001,1.37676,1.37596,1.3766,858,0,0
8,1388635200,1.37659,1.3774899999999999,1.37633,1.37655,896,0,0
9,1388638800,1.37656,1.37656,1.3744100000000001,1.37457,908,0,0
10,1388642400,1.37457,1.37583,1.37442,1.37577,720,0,0
11,1388646000,1.37574,1.3758,1.3746800000000001,1.3750200000000001,1004,0,0
12,1388649600,1.37504,1.37534,1.3725399999999999,1.37314,1436,0,0
13,1388653200,1.3732,1.3740299999999999,1.3715899999999999,1.37271,2130,0,0
14,1388656800,1.37274,1.3742,1.3722400000000001,1.37291,2145,0,0
15,1388660400,1.37292,1.37323,1.3719999999999999,1.3724,1533,0,0
16,1388664000,1.37241,1.37241,1.36837,1.36889,2218,0,0
17,1388667600,1.3688799999999999,1.3688799999999999,1.3637299999999999,1.36481,3229,0,0
18,1388671200,1.36476,1.3661400000000001,1.36353,1.3651200000000001,3317,0,0
19,1388674800,1.36514,1.36572,1.36432,1.36465,3071,0,0
20,1388678400,1.36466,1.36597,1.36294,1.3657599999999999,3822,0,0
21,1388682000,1.36577,1.36764,1.36547,1.36694,2025,0,0
22,1388685600,1.36694,1.36754,1.36625,1.36745,1361,0,0
23,1388689200,1.36743,1.3676,1.36669,1.36676,1195,0,0
24,1388692800,1.36673,1.36691,1.36507,1.3651499999999999,1318,0,0
25,1388696400,1.36518,1.36635,1.36507,1.36626,1136,0,0
26,1388700000,1.3663,1.36714,1.3661400000000001,1.36714,952,0,0
27,1388703600,1.36713,1.36722,1.36595,1.36643,854,0,0
28,1388707200,1.36643,1.36676,1.3662,1.3665,558,0,0
29,1388710800,1.3665,1.36716,1.3661400000000001,1.3661400000000001,573,0,0
30,1388714400,1.36612,1.36651,1.36536,1.36545,1042,0,0
31,1388718000,1.36545,1.3664,1.3649,1.36547,1363,0,0
32,1388721600,1.36544,1.36655,1.36543,1.36578,821,0,0
33,1388725200,1.36578,1.36656,1.36575,1.36629,841,0,0
34,1388728800,1.36629,1.36649,1.36446,1.36477,1104,0,0
35,1388732400,1.36478,1.36535,1.36467,1.36518,765,0,0
36,1388736000,1.36517,1.36616,1.3645,1.36506,1663,0,0
37,1388739600,1.36504,1.36561,1.36326,1.36389,2116,0,0
38,1388743200,1.36389,1.36508,1.36284,1.36463,1972,0,0
39,1388746800,1.36466,1.36544,1.36433,1.36462,1482,0,0
40,1388750400,1.3646099999999999,1.36508,1.3639000000000001,1.36391,1359,0,0
41,1388754000,1.36394,1.36584,1.36361,1.3642,1811,0,0
42,1388757600,1.36422,1.36472,1.36219,1.3637299999999999,2052,0,0
43,1388761200,1.36372,1.36385,1.36045,1.36093,2768,0,0
44,1388764800,1.3609499999999999,1.3614600000000001,1.35992,1.36128,1957,0,0
45,1388768400,1.3612600000000001,1.36173,1.36035,1.36045,1775,0,0
46,1388772000,1.36045,1.36067,1.35929,1.36036,1503,0,0
47,1388775600,1.36045,1.36048,1.35961,1.36026,1018,0,0
48,1388779200,1.36025,1.36066,1.35945,1.35987,1215,0,0
49,1388782800,1.35985,1.35994,1.35823,1.35823,1356,0,0
50,1388786400,1.35824,1.35923,1.35821,1.35874,966,0,0
51,1388966400,1.35955,1.35961,1.35888,1.35955,652,0,0
52,1388970000,1.35953,1.36006,1.35868,1.35981,1431,0,0
