,time,open,high,low,close,tick_volume,spread,real_volume
0,1488297600,1.05945,1.06293,1.05907,1.06248,4832,0,0
1,1488304800,1.06248,1.06294,1.06041,1.06066,3916,0,0
2,1488312000,1.06066,1.06099,1.05904,1.05916,2587,0,0
3,1488319200,1.05915,1.05972,1.05702,1.05755,3092,0,0
4,1488326400,1.05753,1.05774,1.05659,1.05684,1563,0,0
5,1488333600,1.05684,1.05736,1.05544,1.05713,2620,0,0
6,1488340800,1.05714,1.05885,1.05533,1.05584,5079,0,0
7,1488348000,1.05584,1.05592,1.05501,1.05548,1593,0,0
8,1488355200,1.05548,1.05595,1.05367,1.05395,3050,0,0
9,1488362400,1.05395,1.05464,1.0525,1.05396,4205,0,0
10,1488369600,1.05388,1.05451,1.05257,1.05346,3845,0,0
11,1488376800,1.05346,1.05355,1.05133,1.0524499999999999,3970,0,0
12,1488384000,1.0524499999999999,1.05591,1.05193,1.05546,4753,0,0
13,1488391200,1.05545,1.0571,1.05489,1.05626,3274,0,0
14,1488398400,1.05626,1.05705,1.05422,1.05433,2351,0,0
15,1488405600,1.05434,1.05541,1.05411,1.0546,1866,0,0
16,1488412800,1.05455,1.05507,1.04941,1.05354,84238,0,0
17,1488420000,1.05354,1.05438,1.05286,1.05336,0,0,0
18,1488427200,1.05336,1.05338,1.05273,1.0531,0,0,0
19,1488434400,1.0531,1.05339,1.05287,1.05301,0,0,0
20,1488441600,1.05301,1.05402,1.05212,1.05388,0,0,0
21,1488448800,1.05388,1.05448,1.05231,1.05251,0,0,0
22,1488456000,1.05252,1.05324,1.05197,1.05217,0,0,0
23,1488463200,1.05218,1.0522,1.05074,1.05132,0,0,0
24,1488470400,1.05132,1.05275,1.04983,1.05239,0,0,0
25,1488477600,1.05239,1.05273,1.05041,1.05055,0,0,0
26,1488484800,1.05055,1.05109,1.04941,1.05007,0,0,0
27,1488492000,1.05008,1.05083,1.04991,1.05058,0,0,0
28,1488499200,1.05058,1.05086,1.05011,1.0506,1605,0,0
29,1488506400,1.0506,1.05176,1.05016,1.05173,2044,0,0
30,1488513600,1.05174,1.05224,1.05115,1.0520100000000001,1957,0,0
31,1488520800,1.0520100000000001,1.0522,1.05124,1.05171,1445,0,0
32,1488528000,1.05171,1.0526200000000001,1.05151,1.05203,2655,0,0
33,1488535200,1.05203,1.05274,1.05098,1.0516,3407,0,0
34,1488542400,1.0516,1.05459,1.0515,1.05382,3445,0,0
35,1488549600,1.05382,1.05725,1.05366,1.05679,4132,0,0
36,1488556800,1.05679,1.05694,1.0546,1.05618,4359,0,0
37,1488564000,1.05618,1.05631,1.05435,1.05608,3474,0,0
38,1488571200,1.05608,1.06081,1.05422,1.05973,6740,0,0
39,1488578400,1.05972,1.06232,1.05959,1.06214,2657,0,0
40,1488758400,1.06086,1.06208,1.05991,1.062,3511,0,0
41,1488765600,1.062,1.06204,1.06039,1.06064,2480,0,0
42,1488772800,1.06064,1.06118,1.06026,1.06046,1377,0,0
43,1488780000,1.06046,1.06058,1.05993,1.06032,1297,0,0
44,1488787200,1.06032,1.06057,1.05914,1.0598,2626,0,0
45,1488794400,1.0598,1.06394,1.05896,1.0601,4922,0,0
46,1488801600,1.06013,1.06025,1.05793,1.05796,3080,0,0
47,1488808800,1.05796,1.06048,1.0576,1.0596700000000001,2797,0,0
48,1488816000,1.0596700000000001,1.06072,1.05917,1.05975,3720,0,0
49,1488823200,1.05975,1.05984,1.05758,1.0576699999999999,2846,0,0
50,1488830400,1.0576699999999999,1.05877,1.05739,1.05862,1884,0,0
51,1488837600,1.05862,1.05895,1.05796,1.05812,1369,0,0
52,1488844800,1.05812,1.06018,1.05575,1.05783,71248,0,0
53,1488852000,1.05783,1.05829,1.0572,1.05818,0,0,0
54,1488859200,1.05818,1.05925,1.05813,1.05886,0,0,0
55,1488866400,1.05886,1.05917,1.05793,1.05847,0,0,0
56,1488873600,1.05847,1.05986,1.05815,1.05959,0,0,0
57,1488880800,1.05959,1.06018,1.05625,1.05628,0,0,0
58,1488888000,1.05626,1.05785,1.05574,1.05738,0,0,0
59,1488895200,1.05738,1.05793,1.05626,1.05686,0,0,0
60,1488902400,1.05686,1.058,1.05602,1.05787,0,0,0
61,1488909600,1.05787,1.05879,1.057,1.0574,0,0,0
62,1488916800,1.0574,1.05752,1.05643,1.05663,0,0,0
63,1488924000,1.05663,1.05722,1.05644,1.05649,0,0,0
64,1488931200,1.05649,1.05692,1.05628,1.05686,1664,0,0
65,1488938400,1.05686,1.05735,1.05659,1.05671,1832,0,0
66,1488945600,1.05671,1.05686,1.05623,1.05655,1352,0,0
67,1488952800,1.05655,1.05674,1.05574,1.05625,1351,0,0
68,1488960000,1.05624,1.05722,1.05553,1.05594,2152,0,0
69,1488967200,1.05594,1.05631,1.05467,1.0555,3073,0,0
70,1488974400,1.0555,1.05616,1.0551,1.05595,2340,0,0
71,1488981600,1.05595,1.05613,1.05341,1.05531,4097,0,0
72,1488988800,1.05531,1.05616,1.05494,1.05557,3686,0,0
73,1488996000,1.05557,1.05573,1.05354,1.05357,2873,0,0
74,1489003200,1.05357,1.05506,1.05354,1.05479,2860,0,0
75,1489010400,1.0548,1.05489,1.05378,1.05398,1624,0,0
76,1489017600,1.05398,1.05468,1.05376,1.0544,1280,0,0
77,1489024800,1.0544,1.05442,1.05358,1.05419,1817,0,0
78,1489032000,1.05418,1.05419,1.05294,1.05299,1560,0,0
79,1489039200,1.05297,1.05319,1.05272,1.05318,1325,0,0
