,time,open,high,low,close,tick_volume,spread,real_volume
0,1609430400,28497.7,28497.7,28044.92,28341.38,5138,128010,0
1,1609434000,28341.88,28802.49,28329.38,28751.49,4382,130030,0
2,1609437600,28749.49,28784.77,28277.45,28305.45,4340,133270,0
3,1609718400,33358.22,33608.25,32945.25,33075.5,4075,128990,0
4,1609722000,33075.0,33570.27,32661.46,33003.84,8066,126960,0
5,1609725600,33003.84,33087.99,32359.87,32822.36,8039,128180,0
6,1609729200,32822.36,33290.13,32572.99,33163.78,7380,131550,0
7,1609732800,33163.28,33566.26,32943.1,33443.11,6971,130890,0
8,1609736400,33439.11,33528.21,33156.07,33516.21,7064,128490,0
9,1609740000,33516.21,33600.02,33195.66,33273.7,6681,132960,0
10,1609743600,33273.7,33328.15,32817.25,32834.99,6892,128490,0
11,1609747200,32841.49,33412.32,32840.99,33216.65,7579,130450,0
12,1609750800,33216.65,33247.15,31462.74,32075.78,8829,126610,0
13,1609754400,32082.28,32516.56,31310.25,31974.53,8521,128000,0
14,1609758000,31971.03,32074.74,30176.38,30905.49,9192,126470,0
15,1609761600,30913.49,31095.76,27596.41,30190.0,8539,127400,0
16,1609765200,30183.35,30829.25,29296.0,30679.5,8142,126790,0
17,1609768800,30680.5,31392.05,30381.22,31196.93,8121,128290,0
18,1609772400,31193.93,31356.08,30540.86,31356.08,9251,126500,0
19,1609776000,31358.6,32106.76,31358.6,32082.99,8129,127200,0
20,1609779600,32085.14,32163.81,31517.03,31699.28,8576,126410,0
21,1609783200,31700.28,31854.07,30657.01,31274.05,9175,126220,0
22,1609786800,31274.55,31461.24,30539.03,30950.97,9199,126520,0
23,1609790400,30942.47,31385.02,30929.97,31108.25,8209,126420,0
24,1609794000,31108.35,31814.43,31055.16,31623.57,6162,126180,0
25,1609797600,31635.64,31789.96,31155.89,31198.89,6553,128650,0
26,1609801200,31196.39,31508.77,30805.51,31033.0,7610,127480,0
27,1609804800,30957.79,31427.04,30932.76,31283.41,4510,127350,0
28,1609808400,31283.41,31983.77,31096.86,31955.6,7611,127070,0
29,1609812000,31955.6,32810.73,31955.6,32378.22,9178,127840,0
30,1609815600,32382.47,32751.93,32208.0,32734.43,8384,126080,0
31,1609819200,32746.43,32786.11,32183.85,32274.74,7406,134810,0
32,1609822800,32274.74,32506.03,31098.49,31126.31,8170,132370,0
33,1609826400,31119.32,31493.05,30380.69,30808.91,9539,126160,0
34,1609830000,30805.91,31311.86,29946.99,30378.47,9673,126480,0
35,1609833600,30376.97,31212.99,29846.86,31071.02,9206,131580,0
36,1609837200,31071.02,31248.18,30693.11,30761.72,8113,128050,0
37,1609840800,30768.22,31451.47,30745.78,31157.02,8304,126950,0
38,1609844400,31151.63,31745.06,31116.76,31512.11,8427,126010,0
39,1609848000,31508.61,31621.87,31033.02,31289.64,8275,128260,0
40,1609851600,31290.14,31743.6,31225.76,31735.63,7431,127070,0
41,1609855200,31735.13,32023.92,31530.21,31550.19,8257,127510,0
42,1609858800,31553.19,31859.58,31403.68,31443.19,7547,131160,0
43,1609862400,31444.2,32346.52,31074.55,32313.56,8877,126990,0
44,1609866000,32317.05,32342.05,31893.97,32091.68,7896,126900,0
45,1609869600,32091.65,32677.82,31747.93,32460.31,8416,128000,0
46,1609873200,32464.31,32816.78,32232.29,32747.34,6848,126010,0
