,time,open,high,low,close,tick_volume,spread,real_volume
0,1640966400,47878.67,48068.15,47771.59,47917.9,2155,128500,0
1,1640970000,47913.9,48047.49,47780.62,47902.76,2035,128500,0
2,1640973600,47937.88,48053.1,47408.22,47468.71,1538,128500,0
3,1641168000,47037.75,47344.0,47033.2,47204.96,2142,128500,0
4,1641171600,47205.46,47423.02,47205.46,47230.47,3769,127500,0
5,1641175200,47219.47,47236.9,46979.34,46988.84,3203,128500,0
6,1641178800,46968.84,47090.66,46889.1,47063.66,2938,128500,0
7,1641182400,47056.66,47062.66,46786.23,46932.39,2359,128500,0
8,1641186000,46932.89,47009.22,46645.04,46738.76,2542,128500,0
9,1641189600,46738.76,46877.43,46683.87,46768.76,2599,128500,0
10,1641193200,46766.76,47151.31,46699.91,47018.43,2416,128500,0
11,1641196800,47018.43,47039.84,46828.36,46877.86,2051,128500,0
12,1641200400,46869.86,46993.28,46798.13,46969.24,2437,128500,0
13,1641204000,46967.74,47078.1,46849.65,46907.38,3103,126760,0
14,1641207600,46907.88,47028.28,46702.28,46926.65,2745,128500,0
15,1641211200,46926.65,47184.71,46919.15,47072.68,1871,128500,0
16,1641214800,47072.18,47369.35,47072.18,47318.34,1800,128500,0
17,1641218400,47321.84,47510.61,47103.6,47130.6,1981,128500,0
18,1641222000,47122.6,47293.14,47053.43,47074.93,1576,128500,0
19,1641225600,47086.43,47205.89,46632.92,46788.04,2891,128500,0
20,1641229200,46794.04,46948.53,46500.81,46634.46,2709,128500,0
21,1641232800,46634.46,46717.8,46193.56,46410.52,3173,128500,0
22,1641236400,46402.02,46725.26,46326.18,46499.9,1980,128500,0
23,1641240000,46493.9,46658.99,46328.57,46410.83,1914,128500,0
24,1641243600,46409.33,46591.21,46275.31,46298.98,2530,128500,0
25,1641247200,46295.43,46345.83,45610.51,45840.74,3630,126630,0
26,1641250800,45840.74,46183.38,45740.01,45893.25,2311,128500,0
27,1641254400,45978.25,46382.84,45922.25,46143.11,3140,128500,0
28,1641258000,46142.11,46521.5,46094.14,46384.53,2246,128500,0
29,1641261600,46384.53,46479.88,46080.42,46174.09,2568,128500,0
30,1641265200,46174.09,46321.22,45965.39,45996.98,1875,128500,0
31,1641268800,45993.98,46214.95,45875.61,46040.98,3132,128500,0
32,1641272400,46040.98,46314.96,45943.61,46256.16,2067,128500,0
33,1641276000,46252.16,46353.51,45947.14,46039.91,2648,128500,0
34,1641279600,46039.41,46237.38,45968.26,46087.65,1888,128500,0
35,1641283200,46085.65,46337.64,46008.26,46315.34,2225,128500,0
36,1641286800,46298.34,46525.05,46257.51,46508.38,2042,128500,0
37,1641290400,46501.88,46614.37,46343.5,46438.45,2405,128500,0
38,1641294000,46437.45,46549.53,46237.33,46293.33,2114,128500,0
39,1641297600,46293.83,46696.94,46226.91,46579.17,2421,128500,0
40,1641301200,46580.67,46714.78,46557.45,46666.7,1844,128500,0
41,1641304800,46666.7,46707.64,46403.55,46564.43,1871,128500,0
42,1641308400,46561.93,47001.15,46345.29,46893.94,2232,128500,0
43,1641312000,46894.94,47393.98,46755.58,47259.23,2833,128500,0
44,1641315600,47261.73,47462.6,46767.86,46838.36,2587,127550,0
45,1641319200,46832.36,46832.36,46565.76,46689.63,2908,126180,0
46,1641322800,46689.63,46895.91,46447.39,46472.47,1715,126030,0
47,1641326400,46477.97,46662.87,45457.13,45644.35,3831,128500,0
48,1641330000,45657.35,46369.8,45498.34,45974.62,4075,128500,0
49,1641333600,45974.62,46362.4,45882.07,46197.51,2472,128500,0
50,1641337200,46198.47,46243.07,45934.94,46112.57,2175,128500,0
51,1641340800,46060.89,46161.24,45890.93,46065.67,2178,128500,0
52,1641344400,46065.17,46066.67,45671.15,45745.72,2397,128500,0
53,1641348000,45742.72,46217.07,45638.56,46195.55,2783,128500,0
54,1641351600,46195.05,46271.61,46019.16,46022.12,1758,128500,0
55,1641355200,46022.12,46310.48,46022.12,46229.67,1481,128500,0
56,1641358800,46229.67,46476.12,46229.67,46351.53,1932,128500,0
57,1641362400,46351.53,46452.12,46278.98,46349.48,1824,128500,0
58,1641366000,46352.98,46352.98,46164.21,46233.76,1466,128500,0
59,1641369600,46234.51,46401.51,46170.11,46380.4,1829,128500,0
60,1641373200,46380.9,46427.53,46270.61,46349.14,1152,128500,0
61,1641376800,46349.14,46597.04,46204.55,46557.01,1696,127590,0
62,1641380400,46568.01,46883.51,46500.18,46792.9,2171,128500,0
63,1641384000,46792.9,47004.68,46630.01,46745.36,2059,126010,0
64,1641387600,46745.36,46771.76,46043.0,46190.9,2761,128500,0
65,1641391200,46190.9,46273.4,45785.39,46151.86,3119,128500,0
66,1641394800,46151.86,46401.53,46036.19,46377.69,2084,128500,0
67,1641398400,46383.69,46778.33,46088.33,46637.83,2921,128500,0
68,1641402000,46639.33,46766.54,46303.33,46561.24,2596,128500,0
69,1641405600,46565.74,46611.51,46213.04,46241.28,2169,128500,0
70,1641409200,46234.78,46400.67,45913.71,45934.21,1897,128500,0
71,1641412800,45940.71,46223.25,45487.0,45847.35,3711,127830,0
72,1641416400,45845.35,46037.67,44388.6,44573.05,5440,128500,0
73,1641420000,44573.05,44745.54,43582.81,43882.79,7307,126010,0
74,1641423600,43883.54,44254.1,43301.31,43509.07,4867,128500,0
75,1641427200,43596.07,43696.57,42359.43,43344.57,5449,127760,0
76,1641430800,43342.57,43632.1,43155.25,43376.88,4132,128500,0
77,1641434400,43372.88,43696.05,43201.74,43608.78,3690,128500,0
78,1641438000,43602.22,43724.78,43171.36,43463.82,2762,128500,0
79,1641441600,43463.82,43538.35,43068.23,43178.73,2934,128500,0
80,1641445200,43178.73,43243.16,42749.02,42770.02,3360,128500,0
81,1641448800,42771.02,43074.27,42496.42,42940.7,4504,128500,0
82,1641452400,42940.7,43160.33,42558.7,42973.07,3295,128500,0
83,1641456000,42971.57,43160.26,42808.83,43011.25,3110,127980,0
84,1641459600,43012.25,43186.95,42906.25,43140.95,2880,128500,0
85,1641463200,43140.95,43182.45,42825.49,42975.36,3447,127500,0
86,1641466800,42975.36,43002.87,42337.46,42505.69,4857,128500,0
87,1641470400,42505.69,42875.22,42487.61,42814.34,3279,127490,0
88,1641474000,42814.34,42875.96,42606.55,42791.66,3485,128500,0
89,1641477600,42788.66,42982.68,42549.35,42971.68,3505,128500,0
90,1641481200,42981.18,43125.52,42823.8,43069.57,3367,128500,0
91,1641484800,43070.07,43169.21,42680.13,42725.21,3686,128500,0
92,1641488400,42725.71,42934.09,42574.26,42866.13,3974,128500,0
93,1641492000,42867.13,43027.85,42670.47,42815.56,2826,128500,0
94,1641495600,42824.06,43104.15,42712.73,42936.11,2303,127990,0
95,1641499200,42935.61,43320.46,42900.72,43308.5,2315,126880,0
96,1641502800,43308.5,43444.7,43155.01,43359.1,2305,128500,0
97,1641506400,43366.6,43515.88,43038.6,43157.58,2405,128500,0
98,1641510000,43147.08,43178.51,43000.66,43032.46,2451,128500,0
99,1641513600,43066.87,43175.05,42935.46,43099.1,1863,128500,0
100,1641517200,43099.6,43167.82,42988.53,43016.57,1782,128500,0
101,1641520800,43016.57,43081.26,42659.15,42721.7,2366,128500,0
102,1641524400,42728.7,42961.26,42717.7,42930.41,1792,128500,0
103,1641528000,42930.41,42968.01,42691.72,42727.03,1755,128500,0
104,1641531600,42727.03,42754.28,41462.93,41725.92,5079,128500,0
105,1641535200,41725.92,41834.33,40899.82,41615.43,5806,128500,0
106,1641538800,41617.93,41868.16,41448.81,41753.04,3308,128500,0
107,1641542400,41756.04,41768.54,41324.35,41442.49,3068,128500,0
