,time,open,high,low,close,tick_volume,spread,real_volume
0,1401667200,1.36304,1.36307,1.36221,1.36284,895,0,0
1,1401674400,1.36282,1.36282,1.362,1.36242,960,0,0
2,1401681600,1.36242,1.36327,1.36209,1.36287,856,0,0
3,1401688800,1.36288,1.36358,1.36262,1.3633199999999999,839,0,0
4,1401696000,1.3633899999999999,1.36359,1.36047,1.36072,3183,0,0
5,1401703200,1.36073,1.36073,1.35935,1.3603399999999999,2638,0,0
6,1401710400,1.36035,1.36161,1.35995,1.36107,1894,0,0
7,1401717600,1.36106,1.3627799999999999,1.3603100000000001,1.36106,3092,0,0
8,1401724800,1.36106,1.36238,1.36006,1.3605,2701,0,0
9,1401732000,1.3605,1.36055,1.35879,1.36014,1991,0,0
10,1401739200,1.36013,1.36015,1.3593199999999999,1.35979,1230,0,0
11,1401746400,1.35979,1.35986,1.35958,1.35979,742,0,0
12,1401753600,1.35979,1.35987,1.35956,1.3596300000000001,713,0,0
13,1401760800,1.35965,1.36041,1.35931,1.36017,1093,0,0
14,1401768000,1.36017,1.36041,1.36008,1.36028,676,0,0
15,1401775200,1.3603,1.36066,1.36021,1.3603,754,0,0
16,1401782400,1.3603,1.36082,1.36008,1.36045,1790,0,0
17,1401789600,1.36046,1.36128,1.35867,1.3608799999999999,3991,0,0
18,1401796800,1.3608799999999999,1.3625,1.36038,1.36218,2685,0,0
19,1401804000,1.36219,1.36475,1.3621699999999999,1.36378,2902,0,0
20,1401811200,1.36377,1.36379,1.36186,1.36237,2154,0,0
21,1401818400,1.36237,1.3633,1.36203,1.36284,1383,0,0
22,1401825600,1.36285,1.36307,1.36205,1.36209,1198,0,0
23,1401832800,1.36208,1.36299,1.36206,1.3627099999999999,1101,0,0
24,1401840000,1.3626800000000001,1.36292,1.36181,1.36206,886,0,0
25,1401847200,1.36205,1.36225,1.36117,1.36173,1133,0,0
26,1401854400,1.36172,1.36172,1.3609200000000001,1.3612600000000001,1036,0,0
27,1401861600,1.36127,1.36159,1.36084,1.36158,899,0,0
28,1401868800,1.3616,1.36161,1.36042,1.36115,2211,0,0
29,1401876000,1.36116,1.36267,1.36001,1.36134,3416,0,0
30,1401883200,1.36135,1.36262,1.36109,1.36232,2431,0,0
31,1401890400,1.36234,1.36389,1.36112,1.36168,3526,0,0
32,1401897600,1.36164,1.36243,1.3608,1.36185,2906,0,0
33,1401904800,1.36184,1.36194,1.3599700000000001,1.36035,1620,0,0
34,1401912000,1.3603399999999999,1.36054,1.35962,1.35989,1284,0,0
35,1401919200,1.35987,1.36006,1.35971,1.36001,877,0,0
36,1401926400,1.3599700000000001,1.36028,1.35977,1.36021,670,0,0
37,1401933600,1.3602,1.36047,1.3594,1.35972,1228,0,0
38,1401940800,1.3597000000000001,1.36015,1.35947,1.35988,1020,0,0
39,1401948000,1.35987,1.36047,1.35987,1.3602699999999999,778,0,0
40,1401955200,1.36026,1.36134,1.36007,1.3609499999999999,2420,0,0
41,1401962400,1.36091,1.36173,1.36062,1.36141,2206,0,0
42,1401969600,1.3614,1.36437,1.35575,1.3569200000000001,6039,0,0
43,1401976800,1.35691,1.36019,1.35028,1.3583,10508,0,0
44,1401984000,1.3583,1.36534,1.3572899999999999,1.36162,6502,0,0
45,1401991200,1.36161,1.36693,1.36161,1.36596,4054,0,0
46,1401998400,1.36594,1.36679,1.36491,1.36572,2572,0,0
47,1402005600,1.3657,1.36651,1.3655599999999999,1.36628,1290,0,0
48,1402012800,1.36629,1.36647,1.3657,1.36601,965,0,0
49,1402020000,1.36601,1.36633,1.36571,1.36623,1114,0,0
50,1402027200,1.36623,1.36638,1.36578,1.36581,933,0,0
51,1402034400,1.36578,1.366,1.36547,1.3655599999999999,912,0,0
52,1402041600,1.3655599999999999,1.3660999999999999,1.36448,1.36476,2806,0,0
53,1402048800,1.36477,1.3649499999999999,1.36212,1.36218,2671,0,0
54,1402056000,1.36215,1.36477,1.36208,1.36382,2414,0,0
55,1402063200,1.36383,1.36769,1.3621400000000001,1.36326,7704,0,0
56,1402070400,1.36325,1.36429,1.36238,1.36384,3129,0,0
57,1402077600,1.36386,1.3639999999999999,1.36331,1.3638,1400,0,0
58,1402084800,1.3638,1.36479,1.36362,1.36442,1353,0,0
59,1402092000,1.36439,1.36455,1.36407,1.36423,682,0,0
60,1402272000,1.3645800000000001,1.36481,1.36437,1.36475,814,0,0
61,1402279200,1.36474,1.36478,1.36422,1.36426,731,0,0
62,1402286400,1.3642699999999999,1.36463,1.36414,1.36445,754,0,0
63,1402293600,1.36445,1.36464,1.3642400000000001,1.36464,570,0,0
64,1402300800,1.36462,1.36685,1.36416,1.3648500000000001,2828,0,0
65,1402308000,1.36486,1.3651200000000001,1.36201,1.36201,2176,0,0
66,1402315200,1.362,1.36263,1.36043,1.36134,2259,0,0
67,1402322400,1.36135,1.3615599999999999,1.35823,1.35845,3395,0,0
68,1402329600,1.35847,1.35956,1.35826,1.35882,2293,0,0
69,1402336800,1.35884,1.35923,1.35836,1.35858,1210,0,0
70,1402344000,1.35858,1.3590200000000001,1.35849,1.35892,774,0,0
71,1402351200,1.35893,1.35938,1.35889,1.35923,786,0,0
72,1402358400,1.35925,1.35933,1.35889,1.35921,597,0,0
73,1402365600,1.35921,1.3593,1.3587099999999999,1.3590499999999999,978,0,0
74,1402372800,1.35908,1.35925,1.35882,1.35893,786,0,0
75,1402380000,1.35892,1.35916,1.3585,1.3587099999999999,924,0,0
76,1402387200,1.35874,1.36017,1.35869,1.35914,2353,0,0
77,1402394400,1.35914,1.35922,1.3541699999999999,1.35429,3447,0,0
78,1402401600,1.35427,1.35492,1.35333,1.3546,3202,0,0
79,1402408800,1.35457,1.35575,1.35408,1.3553,2841,0,0
80,1402416000,1.35531,1.35548,1.35386,1.3542,2500,0,0
81,1402423200,1.3542,1.3547,1.35357,1.35361,1224,0,0
82,1402430400,1.35361,1.35479,1.35361,1.35463,1075,0,0
83,1402437600,1.35459,1.35476,1.35435,1.35445,731,0,0
84,1402444800,1.35445,1.35471,1.3538299999999999,1.35389,779,0,0
85,1402452000,1.3538999999999999,1.3541,1.35226,1.35239,1438,0,0
86,1402459200,1.35239,1.3533,1.35215,1.35328,1101,0,0
87,1402466400,1.35327,1.3544399999999999,1.35297,1.3544100000000001,1166,0,0
88,1402473600,1.35442,1.35453,1.35339,1.3538299999999999,2490,0,0
89,1402480800,1.35382,1.35407,1.35218,1.35312,2958,0,0
90,1402488000,1.35311,1.35569,1.35281,1.35488,2968,0,0
91,1402495200,1.35488,1.35551,1.35328,1.3538000000000001,2984,0,0
92,1402502400,1.35379,1.35399,1.35256,1.35321,2943,0,0
93,1402509600,1.3532,1.3538299999999999,1.3529499999999999,1.35311,1499,0,0
94,1402516800,1.35312,1.35352,1.35254,1.35278,1064,0,0
95,1402524000,1.35277,1.35364,1.35266,1.35337,1209,0,0
96,1402531200,1.35339,1.35354,1.3531900000000001,1.3535300000000001,685,0,0
97,1402538400,1.35354,1.35447,1.35324,1.35427,1141,0,0
98,1402545600,1.3543,1.3546,1.35381,1.3544,876,0,0
99,1402552800,1.35437,1.3544,1.3538299999999999,1.35391,728,0,0
100,1402560000,1.35391,1.35487,1.35287,1.35323,2888,0,0
101,1402567200,1.35321,1.3532600000000001,1.35121,1.35203,3251,0,0
102,1402574400,1.35202,1.35277,1.35188,1.35248,2406,0,0
103,1402581600,1.35249,1.35446,1.35227,1.35422,3841,0,0
104,1402588800,1.3542100000000001,1.35656,1.3535,1.35548,3478,0,0
105,1402596000,1.35547,1.3563399999999999,1.3542,1.3556,2761,0,0
106,1402603200,1.3556300000000001,1.35714,1.35549,1.35635,1898,0,0
107,1402610400,1.35636,1.35707,1.35467,1.35489,2212,0,0
108,1402617600,1.3549,1.35532,1.35471,1.35501,858,0,0
109,1402624800,1.35497,1.35642,1.35497,1.35599,1247,0,0
110,1402632000,1.3559999999999999,1.3559999999999999,1.3553899999999999,1.35582,923,0,0
111,1402639200,1.35582,1.35639,1.3554300000000001,1.3559999999999999,1182,0,0
112,1402646400,1.35598,1.35752,1.35564,1.35741,3430,0,0
113,1402653600,1.35743,1.3578700000000001,1.35666,1.35712,1972,0,0
114,1402660800,1.35714,1.35725,1.3529200000000001,1.35364,3144,0,0
115,1402668000,1.35362,1.35458,1.35311,1.35408,3275,0,0
116,1402675200,1.35407,1.35446,1.35208,1.35218,3196,0,0
117,1402682400,1.35219,1.3537,1.3520699999999999,1.3534,1878,0,0
118,1402689600,1.35339,1.35411,1.35307,1.35384,1186,0,0
119,1402696800,1.35385,1.3542399999999999,1.35348,1.35379,938,0,0
120,1402876800,1.35373,1.35382,1.35308,1.35355,885,0,0
121,1402884000,1.3535599999999999,1.3544,1.35342,1.35366,1059,0,0
122,1402891200,1.35365,1.3541699999999999,1.35364,1.35413,692,0,0
123,1402898400,1.35412,1.35465,1.35397,1.35465,856,0,0
124,1402905600,1.35464,1.35521,1.35129,1.35262,3038,0,0
125,1402912800,1.3526099999999999,1.35342,1.35209,1.3529900000000001,2278,0,0
126,1402920000,1.3529900000000001,1.35442,1.35264,1.3535300000000001,1673,0,0
127,1402927200,1.3535300000000001,1.35643,1.3529499999999999,1.3560699999999999,4127,0,0
128,1402934400,1.35606,1.35792,1.35587,1.35771,2785,0,0
129,1402941600,1.35771,1.35771,1.35656,1.3566799999999999,1328,0,0
130,1402948800,1.35669,1.35728,1.3565,1.357,907,0,0
131,1402956000,1.35699,1.3574,1.35697,1.3572199999999999,740,0,0
132,1402963200,1.3571900000000001,1.35772,1.35714,1.3575300000000001,765,0,0
133,1402970400,1.35754,1.35869,1.35581,1.35598,1582,0,0
134,1402977600,1.35605,1.35662,1.35593,1.35619,935,0,0
135,1402984800,1.35619,1.35644,1.35562,1.35615,1016,0,0
136,1402992000,1.35614,1.35669,1.35529,1.35595,2081,0,0
137,1402999200,1.3559700000000001,1.3578700000000001,1.35558,1.35626,3121,0,0
138,1403006400,1.35625,1.35705,1.35595,1.35663,1919,0,0
139,1403013600,1.35667,1.35714,1.35367,1.35431,3610,0,0
140,1403020800,1.35432,1.35477,1.3536000000000001,1.3542399999999999,2123,0,0
141,1403028000,1.35427,1.35488,1.35385,1.35398,1040,0,0
142,1403035200,1.354,1.35443,1.35393,1.35419,774,0,0
143,1403042400,1.3542,1.3547,1.35416,1.35462,861,0,0
144,1403049600,1.3546,1.35492,1.3545099999999999,1.35484,625,0,0
145,1403056800,1.3548499999999999,1.35497,1.35463,1.35472,777,0,0
146,1403064000,1.35473,1.3547799999999999,1.35439,1.35454,602,0,0
147,1403071200,1.35455,1.3547500000000001,1.35425,1.35443,692,0,0
148,1403078400,1.35443,1.3556300000000001,1.35416,1.35468,1923,0,0
149,1403085600,1.35468,1.3565,1.35456,1.35574,2837,0,0
150,1403092800,1.35574,1.35705,1.35559,1.35625,2098,0,0
151,1403100000,1.35623,1.35762,1.35614,1.3574899999999999,1937,0,0
152,1403107200,1.3574899999999999,1.35835,1.35644,1.35662,2221,0,0
153,1403114400,1.35657,1.3578999999999999,1.35653,1.35761,1890,0,0
154,1403121600,1.35761,1.35992,1.35479,1.3584399999999999,8965,0,0
155,1403128800,1.35849,1.35956,1.35826,1.3587500000000001,1570,0,0
156,1403136000,1.3587500000000001,1.35896,1.35838,1.35893,805,0,0
157,1403143200,1.35892,1.3596599999999999,1.3585099999999999,1.3585099999999999,1167,0,0
158,1403150400,1.3585,1.35922,1.35845,1.3590200000000001,720,0,0
159,1403157600,1.35901,1.3594,1.35881,1.35883,884,0,0
160,1403164800,1.35882,1.36274,1.35877,1.36166,3097,0,0
161,1403172000,1.36164,1.36433,1.36164,1.36353,2932,0,0
162,1403179200,1.36353,1.36369,1.36168,1.36173,2560,0,0
163,1403186400,1.36174,1.36356,1.36165,1.3633899999999999,2796,0,0
164,1403193600,1.3633600000000001,1.36398,1.36154,1.36188,3864,0,0
165,1403200800,1.36189,1.36225,1.36029,1.36056,2281,0,0
166,1403208000,1.36056,1.36097,1.36015,1.3603100000000001,1335,0,0
