polarity,tweet
,TYL ❤️💚 IBA ANG SIGAW NG TAONG MASA KESA SA SIGAW NG DAHIL SA FREE CONCERT OPPS #BBMSARA2022  #bbmsarauniteam2022
,@tiger_eagle__ Paki screen shot ito #SwitchToIsko #NoToBBM #BayadBilyonesMuna #BBMWeakLeader
,Nakakatouch naman! Kung si LenLen to paniguradong dakma agad sa pera. Sanay humingi ng donation. Ngayon pa na nagaatrasan na mga financer nya.  #BBMSARA2022 #BBMSaraUNITEAM
,@gmanews Mag debate lang kayo dyan...iniintindi nyo pa yong wala eh...  IBA TALAGA PAG MALAKAS  ..absent na nga hinahanap pa.. #BBMSaraUNITEAM #BBMIsMyPresident2022  https://t.co/0IVSaMsN6c
,"@UNO__2980 Mr. Matsing, di nyo na kame masusulot.  #BBMForPresident #BBMSaraUNITEAM"
,"@ill_blowUnow @aishmonstaaaaaa @53742xx @delrosariopat hindi naman pala magnanakaw eh, sige nga, explain mo nga 'yung 203 billion estate tax na utang demanded by bir? oops, bobo ka nga pala, so you can't 😱. anyway, #MarcosDuwag (even sa comelec debates"
,I think @lenirobredo will be a good or even a great president but not in a time where Philippines lacks infrastructure and the fact that we have #BBMSaraUNITEAM as candidates we all know the marcos legacy is more on infrastructure which Philippines is in desperate need of.
,"If you can't respect his opinion, then respect his disability ‼️  Grabe mga ugali niyo vebz diko kaya. Lord bless them😣  #BBMSARA2022 #UniTeamBBMSARA #LenLenLoser  https://t.co/2VqwdWzhqP"
,"@eu_shien @BrontWynston @lenirobredo @bongbongmarcos Kapag tinotal po, 68k+ live viewers. Marunong ka mag-add? Sama mo pa sa mga bahay na nanonood ng live telecast. #MarcosDuwag kasi manok mo."
,"Also, lekat ka ikaw kaya yung walang plano! 😅 Kung hindi ka pa nanood ng Ant Man, hindi ka naman hahabol. #MarcosAbsent #MarcosDuwag #MarcosMagnanakaw"
,@stinger1026 Yes paps. Labyu! #UniteamBBMSARA ❤️💚
,END THE MARCOSES END POLITICAL DYNASTY  #IbalikAngNinakawHindiAngMagnanakaw  #MarcosMagnanakaw  #MarcosNumber1Sinungaling  #NeverAgain  #NeverForget
,@g3cafe And he's gonna lose again on May 9. Strike 3! The best! #MarcosMagnanakaw  #MarcosSinungaling #MarcosDuwag
,UP KO LANG ULIT TO  #NoToHistorialRevisionism #NoToMarcosDuterte2022  #BBMduwag   https://t.co/D12iwfyLxA
,"@MyIvin Kung Pinoy si Vogel, malamang #MarcosMagnanakaw follower yan 😂"
,"Jelang Ramadhan, Pertamina Pastikan Stok BBM Aman dan Harga Tetap  https://t.co/f9hNqoNQmZ #BBM #LPG #Pertamina #Ramadan #Ramadan2022  https://t.co/i7qnv89M1S"
,"Hindi ko to magets. Di ba naglabas lang naman sila ng mga plataporma after nila magfile ng COC? So, alam na nya ang plataporma ng mga ibang kandidato before Oct? Paano?  #BBMLoser #BBMDuwag"
,Sorryyyyy maaaaaaaa 🥴🥴🥴 #otinG #antman #MarcosDuwag #MarcosMagnanakaw #coke #P3PWD #CAMANAVAisPink
,@bitcharies Ah basta BBM pa rin! Respect mine and I’ll respect yours ❤️💚✌🏻🦅 #UniTeam
,@IBONFoundation RECEIPT 🧾:  “The only presidentiable without a university degree and who is untruthful about not having one.” #BBMduwag  #bbmsaraunithieves  https://t.co/AQDwIRPC7a
,@RDA47338427 Dapat talaga may penalty. Dapat kahit nasa hospital bed pa sila join pa rin sa debate. Unless intubated ang kandidato 😜  #MarcosDuwag #SaraDuwagNaRin
,The undisputed BBMARCOS-SARA still amazing to be a THE GREAT LEADER OF OUR NATION!!! #BBMForPresident  #BBMSARA2022  https://t.co/MS0wZrXD9e
,"Hindi sya pwedeng manalo, wag natin hayaan syang maupo sa pwesto. #NeverForget #NeverAgain #MarcosMagnanakaw"
,@News5PH Wow binabaliktad ah! Sino ba yun pamilyang kilalang nagNAKAW and stands to gain from the disinformation they spread?😂😂😂 #MarcosMagnanakaw #BayadBuwisMuna
,@lianbuan SIGE GALINGAN MO ANG MENTAL GYMNASTICS!!! DI PWEDENG MASANGKOT SA KATANGAHAN NIYO SI SUPREME LEADER BBM 😍🤢😡✌ #BBMSaraUNITEAM
,"The man of the hour lol.. Grabe ang lakas ni Sir #BBM. ATM, 249,727 live viewers #SMNI YT+Fb and The Manila Times YT+Fb ❤️💚👏👏. Congrats #SMNITheDeepProbe  https://t.co/Ig2K7HlHrv"
,@notetoself47 Yown!!!  QUEZON FOR UNITEAM #SigawNgMasaBBMSARA  #BBMSaraUNITEAM
,@RiHou_18 Ipagpapatuloy at hihigitan pa ang nasimulan na 👊 #UniteamBBMSara 🇵🇭 #BBMSARA2022 💯
,My President 2022! ✌❤  #BBMForPresident  #SMNITheDeepProbe  https://t.co/eYPWwKsUNi
,"""BASTA'T TAYO'Y MAGKASAMA LAGING MAYROON UMAGANG KAY GANDA""  Nagstart ng 45k and ended with 140k viewers! Naalala ko nun na proclaim si Duterte as President grabe same feels, nakakatindig balahibo, nkakaiyak at higit sa lahat nkaka proud na maging PILIPINO!  #bbmsarauniteam2022  https://t.co/5o9ZgpBl6s"
,"Oy mga people of the Philippines, bar top notcher na nagsabi nito ah tapos di pa rin kayo naniniwala?  #LeniKikoAllTheWay #MarcosDuwag  #BBMSARA2022"
