tweet
Aerial shot at the background. Ganon dapat ang attendance para maging winner. #LabanLeni2022  #BBMIsMyPresident  #orasnamarcosna  #UniteamBBMSara2022  #BBMForPresident
More or less 7k attendees lang yung Pink Taliban parade of losers knina sa QC. According sa PNP. HAHAHAHAHA!!!  Plus bagsak na naman sa sunod sunod na survey. #Olats kaya #LabanLeni2022 bwahahahaha...  #BBMIsMyPresident #OrasNaMarcosNa  #UniteamBBMSara2022
Kitang kita kung sino ang gusto ng tao.   Pulse Asia #BBMSARA2022  #BBMismypresident
Ha ha ha mga Penks hindi napigilan Napa sigaw at tumatalon ng BBM haiiiii buhay nga naman oo god bless you all guys. Stay safe always. Mabuhay❤️💚#BBMIsMyPresident BBMSARA ✌️👊
@KimIndar @bongbongmarcos This is how we can portray #FakeVP   Leni's latest #PulseAsia survey number dropping 4% more vs her rivals. She's making out as if her poll number isn't consistent w/ her dumb insistence that she can dislodge #BBMismypresident mi
Lumaki ako na ang alam sa Edsa Revolution ay pinatay ang bayani DAW na si Ninoy! Nahubog ako ng textbook sa Galit at poot sa mga Marcos!.. Bbm sampu ng aking pamilya sisiguruhin kong mananalo ka!..  #BBMismypresident
FILIPINOS ARE SO PROUD OF YOU MR PRESIDENT AND BBMSARA WILL CONTINUE YOUR BUILD BUILD BUILD FOR THE PEOPLE AND THE NATION.MABUHAY❤️💚#BBMIsMyPresident BBMSARA ✌️👊
Join us ka-uniteam!  #BBMismypresident  https://t.co/HgJDsNWtrl
Magbundok man tayo. BBM pa Rin tayo! Mt Kupapey Mountain Province Feb 13 2022 #BBMismypresident  #BBMForPresident  https://t.co/LmWGTMdEii
Good day mga ka-uniteam we have Twitter Party Tomorrow 10am  #BBMismypresident  https://t.co/dJJkP8Ytmo
"@veaveem @neverwheregirl Tama na, sobra na.. never again..  Walang tulugan sa araw ng bilangan! #UniteamBBMSara2022  #BBMismypresident  https://t.co/CF4n40ymAV"
@Battousai0522 This is why #BBMismyPresident!
"""There was a crime but it's not moral turpitude."" - Agree! #BBMismyPresident"
"@bongbongmarcos Sir BBM, yung pag wagayway at pag abot nio  po sa Flag ng Pilipinas sobrang nakakatouch ramdam na ramdam ko pagmamahal nio sa aming mga Pilipino at sa Bansa natin.🇵🇭❤️God bless you and all supporters of #UNiTeamBBMSARA we love yo"
BOBOTO NA PO ANG KALABAW...wala na kasing taong boboto #NoToLeniKiko2022 #BBMSARA2022  #BBMismypresident  https://t.co/zbp693lI18
Pintura pa #Nagmamalenis #BBMismypresident #BBMSARA2022  https://t.co/FfARDn6JgY
Kagaleng naman! Nagshine talaga siya! #Nagmamalenis #BBMSARA2022 #BBMismypresident  https://t.co/RCsgFZZdZC  https://t.co/lXm8zQLpIG
HAHAHAHA #SolidLBM
@mr_rileylim #solidlbm
@jennacttn lmao HYPOCRISY (not hyprocrisy) at its finest 🙄 #BBMduwag  https://t.co/hwpN26WtR9
#bbmduwag  https://t.co/HAUktMGK8O
"@IamCarolCapillo @albertsgalang @NeilTan79 @OfficiaLee15 haha. Wala na ba talaga kayong ma-rason?  Takot ba talaga si BBM sa mga verified at legitimate journalists?  Gusto niyang attendan yung debate na organized by a SEX TRAFFICKER, CRIMINALLY WANTED, at"
#bbmduwag
Sayang hindi natin makikita ang kanyang ngiti at mag alamano. ☹️  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas
"This is not Breaking News but ""Expected Statement"" coming from his team.   They've realized that he self-destruct whenever he opens his mouth 🥱  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas"
"“Useless ang debate na yan.” Sabi ng mga blind supporter. Hello, daig pa siya nung mga HS student na tumatakbo sa student government. 🥱  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas"
"even his lawyers and spokesmen doesn’t have the confidence to leave him alone with things like these kasi halata namang di sya marunong magisip for himself, spoiled brat boy ngiwi nyo e 😂😂  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas"
This should be his opportunity to spill all his scheme and intentions on why he run for president. People crave to know his aim and platforms.  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas
#bbmduwag #BaBackOutMuli
"I find it hilarious that a lot of Filipinos like him so much, ""History shall repeat itself then."" I wonder who will suffer such consequences of appointing such incompetent person as the representative of the country. 🥱  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag"
"So what else is new? His supporters will eventually realize he is unreliable, that he will not be there when needed the most.  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas"
"Lagot ka Cayetano, natrauma tuloy si alamano kaya ayaw nang umattend. Nagtago sa palda ni Imelda 😂  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas"
"Maraming fan ng debates kung alam nyo lang, tagisan ng talino ang labanan.   Kung matalino ka, kaya mong lusutan mga binabato sayo e kung ayaw mo umattend e talagang duwag at bobo ka.  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas"
#LENIDUWAG is trending but we don't care because we know kung sino ang duwag 🤭 #BaBackoutMuli #BBMDuwag
@Edcaster Awan met maaramid na ata. Kitam nag takrot 😁 nabutingan sa kin ni cayatano #WalangSolidNorth #BBMDUWAG
His “unity” is obviously just an excuse for his ka-duwagan. Traumatized for life.  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas
"This will be the glimpse on how Marcos Jr presidency will look like. Bawal tanungin, bawal magtanong, bawal magpaliwanag.  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas"
"Lalakas ng loob magsabi ng Madumb leni samantalang si alamano jr. walang degree sa oxford, kaya di nakagraduate kase bobo e 😂  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas"
"Well, maybe he wanted to exude confidence to mask his trauma from his debate with Cayetano. Poor guy got destroyed so bad he didn't even want to attend debates anymore  #BBMDUWAG  #BaBackoutMuli #MarcosDuwagParin #LeniDuwag  #ArawNgRosas"
"Mahalin natin ang Pilipinas, Sama-Sama tayong Babangon Muli  - #BBM #Sara #bbmsara2022 #UNITEAM #Eleksyon2022 #Halalan2022 #LabanMarcos @ Abu Dhabi, United Arab Emirates  https://t.co/f4tLUWZf89"
"Sabi nila silent majority raw sila! Baka Ghost Majority, mga patay na bumoboto pag halalan! Naku nakakatakot nga yan, mag ingat po! #PBBM #BBMFORPRESIDENT2022 #UNITEAM #labanmarcos #KRAB #WeAreForBBMSARA  https://t.co/YNErlmryZb"
"TAMANGParaan ng PagBOTO:  #MARCOSBongBong:   Nasa KALIWA ng Pangalan, Itiman at ISAKTO SA BUTAS ang PAG-SHADE⬇️  🌑  7. MARCOS, BONGBONG           (PFP)       #UNiTeamBBMSARA  ⬇️ #MARCOSForPresident  #BBMSARA2022  #BBMIsMyPresident2022  #Halalan2022  #LabanMarcos  #Eleksyon2022"
"Watching @bongbongmarcos latest vlog, ubos tissue ko!!!! Sa iyak dahil salamat Panginoon dahil mahal mo ang Pilipinas dahil binigay mo sa amin ang isa pang Marcos para pamunuan kami at isa pang Duterte!   #PBBM #VPSD  #Halalan2022 #Eleksyon2022 #BBMFORPRESIDENT2022 #labanmarcos  https://t.co/3U1pOSQywm"
Yohoooo @inquirerdotnet halatang kargado yung sulat nyo hahhaha #pinktaliban #CancelCulture #labanmarcos #PBBM
REAL PEOPLE POWER #LabanMarcos
Election watchdog na partisan NAMFREL and PCCRV #PBBM #labanmarcos #theLieofEdsa #Election2022  https://t.co/D1MsIZ2wrN
This what bothers me!!! Not the other presidential candidate but the intervention of foreign government sa May 9. #PBBM #labanmarcos #BBMForPresident #MarcosParin #protectmarcosjr #Elections2022  https://t.co/9E9dZwkINo
#BBMIsMyPresident2022 #PBBM #LabanMarcos yohoooooo
#LabanMarcos #COMELEC #BBMSARAH2022 #UnitTeam  https://t.co/9m7EO1kASv
Marcos is Back na nga ba? #PBBM #LabanMarcos #7PBBM #7Marcos
Tuloy ang Laban! #Comelec dismissed disqualification case filed against BongBong Marcos #LabanMarcos  #BBMIsMyPresident2022
@leeche_confess Irrelevant? Hiyang hiya naman kami sa minority   #kilusanngpagkakaisa #LabanFilipinas #labanmarcos #bbm  https://t.co/XI2lqYkZUj
@milkyway1969 Aray kupo!! His ratings playing from 50% ++ and maintaining that for months now. Opppsss kalma lang daw kasi may smartmagic naman daw sila #labanmarcos #protectbbm  https://t.co/wqHmHXezdW
Protect this family at all cost. @sandromarcos7  #labanmarcos  #UniteamPHarena2022  https://t.co/uUhny752su
"TOGETHER WE STAND, DEVIDED WE FALL. LET'S UNITE FOR THE COUNTRY.  #BBMIsMyPresident2022 #BBMSARA2022 #BBMParaSaLahat #GoBBM #UniTeam  #LabanMarcos #WeChooseMarcos"
MARCOS FAM  #BBMIsMyPresident2022 #BBMSARA2022 #BBMParaSaLahat #GoBBM #UniTeam  #LabanMarcos #WeChooseMarcos
YUNG HANGGANG SA PANAGINIP KO KASAMA SI @bongbongmarcos  KALOKAAAAA!!!!😂  #BBMIsMyPresident2022 #BBMSARA2022 #BBMParaSaLahat #GoBBM #UniTeam  #LabanMarcos #WeChooseMarcos
#MARCOSFAMILY #labanmarcos  #GoBBM  https://t.co/llIzNm7BLj
halos magpatayan kayo dahil kay #LeniForPresident2022 at @BBMsa2022 pro hindi ka naka register sa election! 😂 #LabanLeni #labanmarcos
@david_pilapil Paranaque City #LabanMarcos
First Family legit na legit!!!! 😇😇😇❤️❤️❤️ #BBMSARA2022 #UNiTeamBBMSARA #UniteamPHarena2022 #BangonBayanMuli #MahalinNatinAngPilipinas #MarcosPaRin #labanmarcos
#BBMSARA2022 #labanmarcos
#GoMarcos #LabanMarcos #BBMParaSaLahat  #OrasNaMarcosNa  https://t.co/Uf7pwUrqIp
So sad lang na grabe ang mga paninira ngayon laban kay BBM😢. #BBMForPresident #LabanBBM
"For once, I finally agreed to this man. Anyone qssociated with Quiboloy must not hold any government office otherwise it would be the demise of my beloved country.  #NoToBBM  #KulayRosasAngBukas  #LeniforPresident2022"
@GemoraAudie Yes sa dulo tlgang dinuktungan para sbhing mahaba at maraming tao..Lol🤣😅😂 #NoToBBM
LOUDER!!! LMAO #NOTOBBM
#LetLeniLead2022  #notobbm  https://t.co/q5MZAzhPSA
@dongabay #NoToBBM #NoToDuterte #Magnanakaw
YES! The Villars are up to no good teaming with an unqualified BBM. They have the ambition to control the country by hegemony thru the dirty tactics of plutocrat capitalism. #NoToBBM #MarkVillar IBASURA #VillarsLandgrabbers #DARsuperCorrupt #DARVillarCollaborators #LeniKiko2022
" https://t.co/aoqfaE9yRP THE DESPICABLE, ANOMALOUS AND CORRUPT DAR....... #darcollaborator #darsupercorrupt #DarInutil #darnemesisoffarmers #VillarsLandgrabbers #notomarkvillar #StopLandGrabbing #NoToBBM #lenikiko2022gobernongtapat #LeniKiko2022  https://t.co/oNHx1iU8gv"
"Ilang debate pa ba mga Loyalists ang kailangan di niya puntahan para madala at magising kayo? Kung may plataporma, talino at may tunay na tapang... Haharap at haharap sa debate yan. Hindi puro Unity (ng mga Magnanakaw).  #MarcosDuwagParin #MarcosDuwagTalaga #MarcosDuwag #NoToBBM  https://t.co/zwMs9ylaB1"
This conversation is from one my my college friend na nag-attend ng proclamtion rally ni BBM dito sa Mandaluyong! MADUMING MAKINARYA!!!!🤮 #NoToBBM #PinkSunday #LetLeniLead  https://t.co/g8sKfw6ABk
@vtabing @lenirobredo HAHAHAHAHAHAHAHAHA EL WHAT? SAD DIE? HAHAHAHAHAHAHAHAHA ENDORSEMENT IS NOT A GUARANTEE... WE HAVE OUR OWN IDEOLOGY AND BELIEF... #NOTOBBM #NEVERAGAIAN
#KayLeniTayo  #QCCircle #LetLeniLead   #NoToMarcosDuterte2022  #NoToBBM  https://t.co/6nrnAmba4S
Hahahahaha ngaw ngaw Naman Ang kampon ng kadiliman hahahahaah paano pahiya pahiya jushkopo ngayon pilit pinaptrend ang #NagmamaLenis 😂😂😂 #NotoBBM  https://t.co/7ha1poZ8dQ
Hahahaha sadyang Tanga lang Ang Hindi makaintindi palibhasa may napahiya hahahaha butata kaya pilit na Pilit Ang hashtag na #NagmamaLenis 😂 Ang TOTOO #MarcosDuwag #MarcosNumber1Sinungaling #MARCOSMAGNANAKAW  #notoBBM #LeniKiko2022
@MalacananEvents Ngek. #NoToBBM #Magnanakaw
@PhilstarNews #NoToBBM #Halalan2022
"Hello COMELEC, EH DI NAMAN PALA OK ANG TAX EVASIION EH DI PAKI CANCEL NA MG COC NG SINUNGALING NA BBM NA YAN. DAMI NYONG KUDA. GO STRAIGHT TO THE POINT. #NOtoBBM #NeverAgain #NeverForget"
My parents are laughing at me right now and calling me “tanga” kasi hindi ako pumirma sa gaganaping Rally ni BBM sa sunday dito sa Mandaluyong and now they have free Tshirt and 2k each at ako wala  #NotoVoteBuying #NotoBBM
@PhilstarNews everything about that man is untrue! let us not be deceived again! #NOTOBBM #NOTOSARA
Spoiled brat @bongbongmarcos  is here and walang sinasanto-santo!  ABUSADO = IT'S IN HIS BLOOD.  I-REPORT NA YARN! 🙄😎  #NeverAgainToMarcos #NoToBBM #MartialLaw  https://t.co/hOL0KWQ4Q6
Hahaha si leni lang lutang so si blengblong genius???????? #NoToBbm #NoTMarcosJr #letlenilead #leniforpresident2022  https://t.co/zZMM95bsur
Nasa impyerno na ba ako?🙀🙀🙀#NoToUniTeam #NoToMarcosJr #NoToSaraDuterte
@NAMercadoINQ There can never be unity if he only unifies politicians and allies. Unity of the people means unifying the different sectors of the community. He gave a speech but not one that came from the heart. All mouth no heart. #NeverAgainToMarcosDute
"2/ “This is precisely the ideology behind my candidacy, the candidacy of Mayor @indaysara , twogether we have come twogether on the basis of unity”  See what unity can do for our country? Don’t be a tumultuous supporter, subscribe na sa #UniTeamBBMSARA  #BBMSARA2022  https://t.co/lPWqSkU4Di"
#BBMSARA2022  #BBMForPresident  #BBMIsMyPresident2022  #UniTeamMahalinNatin  #UniTeamBBMSARA
"Day 15/28 Cauyan, Isabela  #mahalinnatinangpilipinas  #bangonbayanmuli  #UniTeamBBMSARA  https://t.co/OdLkQ8l3id"
"1/ BBM: “I will be a unifying President” Also BBM: Signed alliance with other 3 Big Political Parties in the Phils.  Ganyan dapat, you walk the talk. We should help and support each other. There’s strength in unity. #Halalan2022 #BBMForPresident #UniTeamBBMSARA  @bongbongmarcos  https://t.co/2KKd1mpasi"
@itsmenenek .dami talagang artista supportado sa #UniTeamBBMSARA
"@Scarlett_8_ Ngpa ppansin lng yàn, ppa awa epek. Kulelat ba nmn. ❤💚🇵🇭 #UniTeamBBMSARA"
@smninews  @MJ__Mondejar  @iMthinkingPinoy  @canete_darwin   #SMNIpresidentialdebate  #BBMSARA2022  #UniTeamBBMSARA
"Owemjii, why are you guys mad at me? Did I get mad when you guys tweet that BBM is duwag? Oh no Hahahaha🤣 I respect that cause thats your perspective 🤣 Hayst😘 anyways Love Y'all😘 #LENIDUWAG  #BBMSARAH2022  #BBMForPresident #BBMfor2022  #UniTeamBBMSARA"
Hindi ko cya mama or nanay. Please lang Yuck! Inyong inyo na nanay Lenlen nyo. #meow #pusanggala #UniTeamBBMSARA
Ako ang self proclaimed number 1 pusang basher ng mga pinklawans. Bakit meron pa ba ibang pusa na active ang political views sa twitter? 😂😂😂 #UniTeamBBMSARA  ❤💚 #BBMSARA2022
"@iammasmaldita 🎶Ako ay Pilipino, ako ay Pilipino. Taas noo kahit kanino. Ang Pilipino ay ako🎶  Sarap pakinggan ang awit na ito. #UniTeamBBMSARA  #UniTeamMahalinNatin  #BBMIsMyPresident2022"
Push nyo pa na bright ang nanay nyo. Another delusion ng mga fanatics ng pinklawans formerly known as dilawans. #NoToLeniKiko2022 #UniTeamBBMSARA #BBMSARA2022  https://t.co/tSIMCDfuJs
Eto yun hindi pinapakita na dami ng tao sa AmorantoQC. Feeling nila ang dami na nila pumanta sa QC circle. Delusional tlaga mga anak ni Lenlen.#UniTeamBBMSARA #BBMSARA2022  https://t.co/FtzdWpprfG
I will never vote any yellows aka pinks. #Nototrashpolitics #YellowsandPinkMakeMeVommit #YuckLeni #UniTeamBBMSARA
#BBMIsMyPresident2022 #SaraIsMyVicePresident2022 #UniTeamBBMSARA  https://t.co/d1GusY83R3
"Para sa mga pinklawan mga cheap at hampaslupa ang supporters ni BBMSara. Kase sila lang ang mga mayayaman, disente, kagalang-galang at mahahalagang tao sa lipunan na kataastaasang mga nilalang. Delusions of grandeur. Defense mechanism ng brain nyo yan. #UniTeamBBMSARA"
"Ambait ng ABIAS CBN dito ha, walang nakakabit sa pangalan ni BBM na “son of dictator”. #BBMSARA2022  #UniTeamBBMSARA"
"To all the BBM supporters out there, can y'all please enlighten me on why you support him? I just want a proper debate. Not just the ""Leni Lugaw"" argument.  #UniTeamBBMSARA (para makita nyo to) #BBMIsMyPresident2022 (again para lang makita nyo to)"
#UniTeamBBMSARA #PPBM #LENIDUWAG
"""Paninira ba yung pag sasabi ng totoo?""  900+ cases and the trial of the century is held in the US, but none of the 900+ cases has been proven. Show us the final verdict of the supreme court stating that Marcos family is convicted then I’ll change my vote. 😏  #UniTeamBBMSARA"
@RiHou_18 Grabe naman #UniTeamBBMSARA wag nyo masyado gagalingan 🤪❤💚🇵🇭
"Being a Leni supporter will not make you look intelligent. Honestly, i see you like a terrorist. Attacking people, attacking the government. You can look down on me as a BBM supporter but that does not change who I am. #BBM #BBMIsMyPresident2022 #BBMSARAH2022 #UniTeamBBMSARA"
Wow! Just wow! #UniTeam na ito! QC para Marcos at Sara #BBMForPresident #UniTeamBBMSARA
#BBMForPresident  #BBMIsMyPresident2022  #BBMSARA2022  #BBMSaraUNITEAM  #UniTeamBBMSARA
#SARAIsMyVicePresident2022  #BBMIsMyPresident2022  #BBMSARA2022  #UniTeamBBMSARA
#BBMForPresident  #BBMIsMyPresident2022  #BBMSARA2022  #UniTeamBBMSARA  #UniteamMahalinNatin
#UniTeamBBMSARA #UniTeamMahalinNatin
"@AltOz21 Besides, i am still BBM ahahaah. Your english will not define your intelligence. Its your bad mouth.  #BBM #BBMSARA2022 #UniTeamBBMSARA #MYOB"
#UniTeamBBMSARA
#UniTeamBBMSARA #UniTeamMahalinNatin   #LENIDUWAG
#BBMForPresident  #BBMIsMyPresident2022  #BBMSARA2022  #UniTeamBBMSARA
#BBMForPresident  #BBMIsMyPresident2022  #BBMSARA2022  #UniTeamBBMSARA  Pakibasa dun s kaninang  ngcomment about sa mga Marcoses..galeng na po yan kay Atty @KimIndar @soyboy95
#BBMSARA2022 #UniTeamBBMSARA
🤣🤣🤣 #BBMForPresident  #BBMIsMyPresident2022  #BBMSARA2022  #UniTeamBBMSARA
"Take note, more than 20,000 supporters! Hindi yung haka haka lang na 300-600K! Bwahwhwhwhwhwhw  #UniTeamBBMSARA  https://t.co/ocUMG1KQV9"
Tama nga naman si TP the debate tom will be the first tapos backout mode yung apat si bbm pa nga ang aattend 🤡 plus chance nila to convince the large audience from bbm’s side so missed opportunity on their part talaga 😌    #UniTeamBBMSARA  #UniTeamMahalinNatin  #BBMSARA2022
#BBMSARA2022  #UNiTeamBBMSARA
#UniTeamBBMSARA  #UniTeamMahalinNatin
Watch TP's analysis re. non-appearance of some aspirants on SMNI debate.  #BangonBayanMuli  #UniTeamBBMSARA  #mahalinnatinangpilipinas    https://t.co/CdT3eyulzW
My President PBBM #UniTeamBBMSARA
#BBMparasalahat  #UniTeamBBMSARA
"Excited na ako sa SMNI debates tomorrow balita ko di nila alam yung mga questions, yun yung maganda makaka alaman talaga! Now I know the reason kung bakit daming nawala hahaha! QC FOR BBMSARA #UniTeamBBMSARA"
Isabela! Ready na ba kayo?   #BBMSARA2022  #UniTeamBBMSARA  https://t.co/1kMmFbzrXb
Panoorin si Sonny Trillanes Meets BBM Supporters  https://t.co/8fAlgMKvNa via @YouTube #UniTeamBBMSARA #mahalinnatinangpilipinas #BBMSARA2022
@bongbongmarcos ingat kayong lahat #UniTeamBBMSARA
@bongbongmarcos #UniTeamBBMSARA
@iamwhatiam30 #UniTeamBBMSARA
@ymojyw #UniTeamBBMSARA package deal to..
"we are proud to say, I AM A FILIPINO!!!!  #UniTeamBBMSARA  #BBMForPresident  #SaraForVicePresident #MahalinNatinAngPilipinas"
QC FOR BBMSARA #UniTeamBBMSARA
@MIGGY_0129 #UniTeamBBMSARA
BBM-SARA UNITEAM✌️👊❤️💚  Umulan umaraw solid tayo BBM.✌️  #UNITEAMsaQuezonCity #UniTeamBBMSARA  https://t.co/LyjbMAOt4Y
"BBM-SARA UNITEAM✌️👊❤️💚  ""Umulan umaraw solid tayo mga ka BBM""  #UNITEAMsaQuezonCity #UniTeamBBMSARA  https://t.co/gsfeG5qo57"
#BBMForPresident #BBMIsMyPresident2022 #BBMSARA2022  #BBMSaraUNITEAM  #UniTeamBBMSARA
Laglagan na ba ang #UniTeamMahalinNatin #UniTeamBBMSARA 😂🤣😂🤣😂
@MrCrucifixz @heisen_berg0 #UniTeamBBMSARA
"#BBMSARA2022 #UniTeamBBMSARA  #KulayRosasAngBukas  #LeniKiko2022  #BaBackoutMuli ??  And how true is it kaya that a camp of an aspirant asked the questions in advance and when not granted, he/she declined with your so called LAME excuses. @iMthinkingPinoy ??"
It’s better if you wear YELLOW ma’am. It fits you nicely. 😊 😂🤣#LENIDUWAG #BBMparasalahat #UniTeamBBMSARA
@paulsoriano1017 Go fight win Toni G 💖  #BBMForPresident #UniTeamBBMSARA
Hindi nila kayang tanggapin ang mapait na katotohanan na talo sila. BBM &amp; SARA lang ang sakalam!  #UniTeamBBMSARA  #BBMSARA2022
#BBMForPresident  #BBMIsMyPresident2022  #SaraIsMyVicePresident2022  #BBMSARA2022  #UniTeamBBMSARA
"@DuterteSara Ganda, their loss for absence  ❤️💚  #BBMForPresident  #BBMSARA2022  #BBM  #UniteamBBMSara2022  #UniTeamBBMSARA  #BBMSARAH2022  #BBMSara  #BBMSaraUNITEAM  #BBMSARA2022  #BBMParaSaLahat #WeAreForBBMSARA  #WeChooseMarcos #KayMarcosTayo #H"
Happy BBM-SARA Day! ❤💚  #UniTeamBBMSARA  https://t.co/vvDUZJy1gP
THE ROAD TO UNITY. #BBMSARAlangSakalam  The Uniteam Song  https://t.co/Muu2BFD5gD via @FacebookWatch
BBM mission complete BBM supported by SMNI network group(owned and managed by master child baiter Quiboloy) has now united all presidential candidates to not attend the SMNI Presidential Debate #TheNort #BBMSARALangSakalam #UnitedPH #LENIDUWAG
At least nag effort sila😎. Bus loads of kakampinks from Laguna? grabe pinanggalingan. #BBMSaraLangSakalam  https://t.co/qdePKV2h2K
@jakenasolloria @agot_isidro #BBMSARAlangsakalam
#UNiTeamBBMSARA #Bbmsaralangsakalam
#BBMSARALangSakalam
"@Scezar4 @PinoyAkoBlog huwag kami hoyy! kasi ang bbm sara consistent sa dami ng supporters mula sa caravan, sa mga interviews at sa mga surveys #bbmsaralangsakalam #BBMSARA2022"
#BBMSaraUniteam2022 #BangonBayanMuli #mahalinnatinangpilipinas   👉Tama tlaga c TP...This is the first Debate...ung mga previous talks are just interviews...please watch   https://t.co/5bMDyNoxHk
"@AdreYannie @Marcos_latta Mga kakampink lipat na kyo kay BBM, kita nyo sinabihan pa nya kyo ng I Love You kahit ang bastos nyo. Di paris ng Ina nyo may gusto makipag selfie pinalayas. #CancelLenLenOnMay9 #BBMSaraUniteam2022"
@edupunay @PhilippineStar #BBMSARA2022 #bbmsarauniteam2022 ❤️💚🇵🇭
@paulsoriano1017 #BBMSARA2022 #bbmsarauniteam2022 #uniteambbmsara2022 ❤️💚🇵🇭
Always top sa survey BBMSARA 2022 ✌️✌✌👊👊👊❤️❤️❤️💚💚💚❤️❤️❤️💚💚💚❤️❤️❤️💚💚💚❤️❤️❤️  #BBMSARAUNITEAM2022
@DaveJe16 @jose_samaritan Baliw na talaga….Pink Taliban PR team bakit walang balot ulo ng Nanay nyo sana nilagyan nyo din bigote para twin sister ni Osama Bin Laden. #CancelLenLenOnMay9 #BBMSaraUniteam2022 #BBMFORPRESIDENT2022
