"","date","username","tweet","hashtags","link"
"23","2/15/2022","kujiversa"," camp ni leni gusto rin ng mfa tanong na yanpara mapagaralanalam natin dba gano ka lutang si mamang  ","['isko']","https://twitter.com/kujiversa/status/1493463879044644864"
"24","2/15/2022","frankdraw2","aayusin natin ang gobyerno sabi nung matagal nang nakaupo na wala naman nagawa para maayos ang gobyerno    ","['kakampink', 'bbmforpresident', 'isko', 'manny']","https://twitter.com/FrankDraw2/status/1493404762968002561"
"25","2/15/2022","amiel_roldan","its pretty clear by now who are pronpa candidates tunay na plano nila is to go soft on npa terrorist rather than going on what prrd have been doing these past years    isa sa panelist si prof clarita carlos sa smni   7pm feb 15 2022 ","['leniduwag', 'isko', 'pacquiao']","https://twitter.com/amiel_roldan/status/1493373676053426178"
"26","2/15/2022","allgoodvibe","kung si bongbong marcos eh hindi marcos iboboto nyo ba sya base lamang sa track record nya     ","['bbm', 'lacson', 'pacquiao', 'leni', 'isko']","https://twitter.com/allgoodvibe/status/1493280439490215938"
"27","2/14/2022","kyrah_zeke","para sa legit na boboto lang please do not vote if hindi ka botante or hindi din makakaboto who is your president         ","['leniduwag', 'babackoutmuli', 'isko', 'pinglacson', 'kaleody']","https://twitter.com/kyrah_zeke/status/1493243372147920899"
"28","2/14/2022","jenkers_en"," camp optimistic survey numbers will improve ","['isko']","https://twitter.com/jenkers_en/status/1493148584589598726"
"29","2/14/2022","premo_zen","happy <U+2665><U+FE0F>day yahoo to all my crypto friends  love a lots   ","['isko', 'axieinfinity']","https://twitter.com/Premo_zen/status/1492971278541606913"
"30","2/14/2022","chenezegurl","   vote  for president <U+0001F64F> ","['iskomoreno', 'isko', 'godfirst']","https://twitter.com/chEnEzEgUrL/status/1492900138557349900"
"31","2/14/2022","francomoje","pero di matatapos ang laban ni  if ever mapabagsak nila si  because  could easily get the admins endorsement and the peoples votes this is also supported by the surveys din if ever mawala sa equation si bbm","['leni', 'bbm', 'isko']","https://twitter.com/francomoje/status/1492897809217261568"
"32","2/14/2022","chenezegurl","     wake up my fellow countrymen please vote rightly <U+0001F64F><U+2764> ","['iskomoreno', 'isko', 'iskoforpresident', 'bilangpilipino2022', 'godfirst']","https://twitter.com/chEnEzEgUrL/status/1492895259558350851"
"33","2/13/2022","mike_alcan_tara","  iiral naman ang mga righteous na mga kakampinks akala mo ang lilinis pero nagcacampaign para magcancel ng mga tao tigilin nyo pagmamalinis at baka makakakuha pa kayu ng added supporters dame nyo drama na kesyo ganyan kesyo","['isko']","https://twitter.com/mike_alcan_tara/status/1492883499850018816"
"34","2/11/2022","canalvsan12"," sa pinas pa no surprises there this is a country where majority of the voters are bobotantes dahil sikat dahil magaling magenglish dahil kapangalan ng diktador dati at thank you sa you tube university ang bbm niyo mananalo kaw","['iskoako']","https://twitter.com/canalvsan12/status/1491958891319418880"
"35","2/9/2022","swtrupnay","god first ","['iskoako']","https://twitter.com/SwTruPnay/status/1491412055580360710"
"36","2/16/2022","linglingabe","pag ganito ang reception ng tao kay  no need to withdrawang dapat magwithdraw ay yung  ang dahilan sa pagtakbo  ","['yormeisko', 'paghihiganti', 'iskomoreno2022']","https://twitter.com/LinglingAbe/status/1493732677098217477"
"37","2/15/2022","linglingabe","mainit na tinanggap ang  team in catarman  northern samar     ","['biliskilos', 'kayiskoposible', 'yormeisko', 'iskomoreno', 'halalan2022']","https://twitter.com/LinglingAbe/status/1493509282578321410"
"38","2/15/2022","linglingabe"," at allen northern samar  ","['yormeisko', 'kayiskoposible', 'kayiskodocwillieposible']","https://twitter.com/LinglingAbe/status/1493406244719439875"
"39","2/15/2022","linglingabe","welcome o lavazares samar   ","['yormeisko', 'kayiskoposiblen']","https://twitter.com/LinglingAbe/status/1493392469194842114"
"40","2/15/2022","linglingabe"," hindi na ho bago yan kay 100m na pinagmodelan niya hindi bulsa niya nakinabangilang tao ang nakinabang nunsimple lang  dapat ang leader sa panahon ng krisis di salita ang gagawa","['yormeisko', 'biliskilos']","https://twitter.com/LinglingAbe/status/1493348405414084608"
"41","2/15/2022","linglingabe","ito ang legit transparent and angat buhay    ","['kayiskoposible', 'kayiskodocwillieposible', 'yormeisko', 'bughawangmangingibabaw']","https://twitter.com/LinglingAbe/status/1493346923897835522"
"42","2/14/2022","linglingabe","dinumog ang motorcade ni ","['yormeisko']","https://twitter.com/LinglingAbe/status/1493197859608358913"
"43","2/14/2022","linglingabe","yan ba ang hindi kilala understimated niyo kasi si    2022  ","['iskomoreno', 'yormeisko', 'halala', 'kayiskodocwillieposible']","https://twitter.com/LinglingAbe/status/1493186243844141061"
"44","2/14/2022","linglingabe","ang totoong caravan  team in    ","['biliskilos', 'samar', 'yormeisko', 'halalan2022']","https://twitter.com/LinglingAbe/status/1493113899821912065"
"45","2/14/2022","linglingabe","ang tunay na caravanwalang bayad kasi kanya kanyang kulay ng suot   ","['yormeisko', 'halalan2022']","https://twitter.com/LinglingAbe/status/1493062338840186881"
"46","2/14/2022","linglingabe","cah assistance sa mga fire victims ni  ay hindi na bagoin fact naging policy na niya sa maynila yanexample jan ang     ","['yormeisko', 'basecommunity', 'kayiskoposible', 'halalan2022', 'ibotoangtamangkandidato']","https://twitter.com/LinglingAbe/status/1492994885535682561"
"47","2/14/2022","linglingabe","thank you miss vivian velez and your team for supporting  di po kayo mahihiya na si  ang sinuportahab niyo  ","['iskomoreno', 'yormeisko', 'biliskilos', 'halalan2022']","https://twitter.com/LinglingAbe/status/1492991770992406530"
"48","2/14/2022","linglingabe"," in cavite fire victims  in time of crisis  talaga ang may  at   ","['iskomoreno', 'biliskilos', 'yormeisko', 'tunaynasolusyon', 'mabilisumaksyon']","https://twitter.com/LinglingAbe/status/1492983459144372225"
"49","2/14/2022","linglingabe","thank you pasay  rock pasay legit supporter walang bayad    tunay na ","['yormeisko', 'kayiskoposible', 'halalan2022', 'iskomoreno', 'makamasa']","https://twitter.com/LinglingAbe/status/1492938885252653056"
"50","2/14/2022","linglingabe"," talaga ang future na pagawaing bayanhindi  memapure dekalidad under  ","['kayiskoposible', 'yormeisko', 'halalan2022']","https://twitter.com/LinglingAbe/status/1492938498508488706"
"51","2/13/2022","linglingabe"," in pasay   taas noo kahit kanino  ","['iskodocwillie2022', 'yormeisko', 'kayiskodocwillie2022']","https://twitter.com/LinglingAbe/status/1492733549493243904"
"52","2/13/2022","linglingabe","team  in pasay sulong    ","['biliskilos', 'yormeisko', 'halalan2022', 'kayiskodocwillieposible']","https://twitter.com/LinglingAbe/status/1492731662119145476"
"53","2/13/2022","linglingabe","ang leader marunong makihalubilo sa lahat ng antas ng tao     ","['yormeisko', 'iskomoreno', 'kayiskoposible', 'halalan2022']","https://twitter.com/LinglingAbe/status/1492695976456650757"
"54","2/13/2022","linglingabe","  ","['iskomoreno', 'yormeisko', 'kayiskodocwillieposible']","https://twitter.com/LinglingAbe/status/1492682601034764291"
"55","2/13/2022","linglingabe","i love quezon city but my <U+2764><U+FE0F> belongs to  my president","['yormeisko']","https://twitter.com/LinglingAbe/status/1492679955477450753"
"56","2/16/2022","philpolitics22","when we make judgements were inevitably acting on limited knowledge isnt it best to ask if we seek to understand or simply let them be~jay woodman        ","['bawaljudgmental', 'votebasedonmerits', 'iskomoreno', 'switchtoisko']","https://twitter.com/PhilPolitics22/status/1493707320278204417"
"57","2/15/2022","philpolitics22","    ","['teamisko', 'switchtoisko', 'iskomoreno', 'halalan2022']","https://twitter.com/PhilPolitics22/status/1493612854045556753"
"58","2/15/2022","philpolitics22","   ","['teamisko', 'switchtoisko', 'kayiskoposible']","https://twitter.com/PhilPolitics22/status/1493611744719163401"
"59","2/15/2022","ivanathome","walang tinik yung debate sobrang luto na kasi       <U+0001F499><U+0001F499><U+0001F499> ","['smnipresidentialdebate', 'manggagawavsmagnanakaw', 'marcosmagnanakaw', 'switchtoisko']","https://twitter.com/IvanAtHome/status/1493610153760989194"
"60","2/15/2022","terephil"," why isko meron kumakalat na  is this part of the strategy dahil humihina na si elbiem","['switchtoisko']","https://twitter.com/Terephil/status/1493598596885016581"
"61","2/15/2022","philpolitics22","    ","['switchtoisko', 'halalan2022', 'kayiskoposible', 'iskomoreno']","https://twitter.com/PhilPolitics22/status/1493589297894952966"
"62","2/15/2022","camille_pineda7","no3 on the ballot<U+261D><U+0001F499><U+0001F1F5><U+0001F1ED><U+0001F64F>    ","['kayiskoposible', 'iskomoreno2022', 'switchtoisko']","https://twitter.com/Camille_Pineda7/status/1493588281568555009"
"63","2/15/2022","philpolitics22","a politician who understands the concept of basic needs        ","['food', 'health', 'security', 'switchtoisko', 'iskomoreno', 'kayiskoposible']","https://twitter.com/PhilPolitics22/status/1493587808497577986"
"64","2/15/2022","philpolitics22","     ","['switchtoisko', 'iskomoreno', 'biliskilos', 'kayiskoposible']","https://twitter.com/PhilPolitics22/status/1493586991233249280"
"65","2/15/2022","ivanathome","reminder that many of the pinks are just as toxic as the marcos loyalists they hate so much  enough of their noise  <U+0001F499><U+0001F499><U+0001F499>     ","['switchtoisko', 'kayiskoposible', 'godfirst', 'biliskilos', 'iskomoreno']","https://twitter.com/IvanAtHome/status/1493583829013245964"
"66","2/15/2022","ivanathome"," his own transcript did not pass any the courses during the fall 1981 overall he earned eleven credit units before withdrawing from the program it says major undeclared meaning he has not yet declared or chosen an actual major ","['smnipresidentialdebate', 'switchtoisko']","https://twitter.com/IvanAtHome/status/1493571352233902080"
"67","2/15/2022","ivanathome","me after watching just 15 mins of this cringe       <U+0001F499><U+0001F499><U+0001F499> ","['smnipresidentialdebate', 'manggagawavsmagnanakaw', 'marcosmagnanakaw', 'switchtoisko']","https://twitter.com/IvanAtHome/status/1493569091998990336"
"68","2/15/2022","ivanathome","fact check  walang ma degree si marcos jr hindi niya natapos ang degree niya dahil bumagsak siya hindi din siya makakapagapply sa ma dahil nga wala siyang undergraduate degree      ","['smnipresidentialdebate', 'manggagawavsmagnanakaw', 'marcosmagnanakaw', 'switchtoisko']","https://twitter.com/IvanAtHome/status/1493566555669467141"
"69","2/15/2022","ervinsaunako","basta kami kay     ","['switchtoisko', 'manggagawavsmagnanakaw']","https://twitter.com/ErvinSaunako/status/1493530945932369920"
"70","2/15/2022","oskeetv","tondominium 1 and tondominium 2 rise from a foreground of a slaughterhouse in the area of vitas tondo kay isko nagawa na <U+261D><U+FE0F>     <U+261D><U+FE0F><U+0001F499><U+0001F44A>  dds isko alliance  ctto ","['switchtoisko', 'changeiskoming', 'biliskilos']","https://twitter.com/oskeetv/status/1493518398479024136"
"71","2/15/2022","kimmi_billie","the clamor is real    ","['kayiskoposible', 'godfirst', 'switchtoisko']","https://twitter.com/kimmi_billie/status/1493447314039521285"
"72","2/15/2022","philpolitics22","     ","['iskomoreno', 'switchtoisko', 'biliskilos', 'kayiskoposible']","https://twitter.com/PhilPolitics22/status/1493440399385718787"
"73","2/15/2022","redgvillanueva"," <U+0001F499><U+261D>  ","['switchtoisko', 'ikawangnaisko']","https://twitter.com/redgvillanueva/status/1493412640483262464"
"74","2/15/2022","girlielabastil1"," ayaw niyang magkaalaman na  mapapagtanto ng mas marami kung sino ang karapatdapat   ","['switchtoisko']","https://twitter.com/GirlieLabastil1/status/1493407792790585346"
"75","2/15/2022","oskeetv"," kanya kanya na sila <U+0001F923><U+0001F61D><U+0001F606>  <U+261D><U+FE0F><U+0001F499><U+0001F44A>","['switchtoisko']","https://twitter.com/oskeetv/status/1493373099420848128"
"76","2/15/2022","darnieman","   ","['switchtoisko', 'kayiskoposible', 'tunaynasolusyonmabilisumaksyon']","https://twitter.com/dArnieMan/status/1493366312604958723"
"77","2/15/2022","andreajermita","","['switchtoisko']","https://twitter.com/andreajermita/status/1493358608045977603"
"78","2/15/2022","kimmi_billie","     ","['switchtoisko', 'kayiskoposible', 'godfirst', 'biliskilos']","https://twitter.com/kimmi_billie/status/1493316864000368644"
"79","2/15/2022","switchtoisko_3"," please check on what theyve done i mean their flagship projects hindi po yung basketball court or brgy hall  i did  dahil hindi ko na tinignan yung mga issues nilang lahat tinignan ko na lang mga resulta at pruweba na mga","['switchtoisko']","https://twitter.com/SwitchToIsko_3/status/1493303017705467904"
"80","2/15/2022","kimmi_billie"," ","['switchtoisko', 'godfirst']","https://twitter.com/kimmi_billie/status/1493267183551631364"
"81","2/15/2022","philpolitics22","  ","['switchtoisko', 'iskomoreno', 'halalan2022']","https://twitter.com/PhilPolitics22/status/1493257814495555593"
"82","2/15/2022","philpolitics22","   ","['thepeoplespresident', 'iskomoreno', 'switchtoisko']","https://twitter.com/PhilPolitics22/status/1493257452405415937"
"83","2/15/2022","philpolitics22","   ","['switchtoisko', 'iskomoreno', 'halalan2022']","https://twitter.com/PhilPolitics22/status/1493257137002217473"
"84","2/14/2022","poli6observer","     ","['switchtoisko', 'iskowilllead2022', 'biliskilos', 'halalan2022', 'wedecide']","https://twitter.com/Poli6Observer/status/1493248205873504256"
"85","2/14/2022","jeoffsolas","actually he was part of the process he was consulted he attended one of the meetings with mayor isko and he asked tough questions ramel said ob vico sotto hello pasig    ","['switchtoisko', 'halalan2022', 'eleksyon2022']","https://twitter.com/JeoffSolas/status/1493240692327723012"
"86","2/14/2022","fairlady8826"," 3<U+FE0F><U+20E3> francisco isko moreno domagoso ang presidente ko    <U+261D><U+0001F499>  <U+0001F64F>  <U+0001F1F5><U+0001F1ED>  <U+0001F1F5><U+0001F1ED>","['kayiskopossible', 'switchtoisko', 'ibanamanbagonaman', 'tunaynasolusyonmabilisumaksyon']","https://twitter.com/fairlady8826/status/1493238168963129350"
"87","2/14/2022","kimmi_billie"," ","['switchtoisko', 'kayiskoposible']","https://twitter.com/kimmi_billie/status/1493211400671481858"
"88","2/14/2022","philpolitics22","      ","['happyvalentinesday', 'switchtoisko', 'iskomoreno', 'kayiskoposible']","https://twitter.com/PhilPolitics22/status/1493202959093551109"
"89","2/14/2022","soundcheckmnl","great start for the visayas    ","['iskomoreno', 'kayiskoposible', 'switchtoisko']","https://twitter.com/SoundCheckMNL/status/1493200141997596672"
"90","2/14/2022","everlastingdes","psst tingin ka sa payslip mo laki ng kinakaltas na tax no  tas boboto ka ng tax evader  wag ganon mars   ","['neverforget', 'switchtoisko']","https://twitter.com/everlastingDes/status/1493140916668104710"
"91","2/13/2022","kimmi_billie","sa mga nagpapakalat na uurong si isko at sya ay komunista   ","['godfirst', 'kayiskopossible']","https://twitter.com/kimmi_billie/status/1492878216498982927"
"92","2/13/2022","philpolitics22","pati ba naman edad gagawing issue <U+0001F602> kahit gaano ka pa katanda kung wala ka nman napatunayan ay daig ka ng sinasabi nyong bata pa at hilaw pa  grow up peeps         ","['switchtoisko', 'iskomoreno', 'isko', 'biliskilos', 'kayiskopossible']","https://twitter.com/PhilPolitics22/status/1492875267236589571"
"93","2/13/2022","philpolitics22","he provides not just the housing project but also the dignity of his people       ","['biliskilos', 'iskomoreno', 'switchtoisko', 'kayiskopossible']","https://twitter.com/PhilPolitics22/status/1492874290240589831"
"94","2/13/2022","philpolitics22","marami pang pwedeng mangyari before the election mas marami ng mga filipino ang hindi basta basta naniniwala sa mga propaganda          ","['switchtoisko', 'kayiskopossible', 'biliskilos', 'iskomoreno', 'halalan2022']","https://twitter.com/PhilPolitics22/status/1492873613573509126"
"95","2/13/2022","philpolitics22","all those projects he did it in just 23 years amidst pandemic imagine how much more he can do in 6 years without the constraints of the pandemic      ","['switchtoisko', 'kayiskopossible', 'biliskilos', 'halalan2022']","https://twitter.com/PhilPolitics22/status/1492872572106842113"
"96","2/13/2022","philpolitics22","a wise voter has an open mind to consider all the merits of the candidates otherwise you are just a pathetic fanatic        ","['switchtoisko', 'iskomoreno', 'kayiskopossible', 'biliskilos']","https://twitter.com/PhilPolitics22/status/1492871812493221892"
"97","2/13/2022","philpolitics22","salamat po  isa po kayong modelo ng totoong botante at hindi ng isang panatiko      ","['switchtoisko', 'iskomoreno', 'biliskilos', 'kayiskopossible']","https://twitter.com/PhilPolitics22/status/1492871028644913155"
"98","2/13/2022","ruthycabrera_","marami na ang lumipat at padagdag ng padagdag pa  the silent majority will vote for isko moreno domagoso<U+0001F499><U+261D><U+FE0F>  being confident of this that he who began a good work in you will carry it on to completion <U+0001F64F><U+0001F64C>       ","['kayiskopossible', 'iskotayo', 'switchtoisko', 'winblue2022']","https://twitter.com/RuthyCabrera_/status/1492725106212491268"
"99","2/11/2022","fairlady8826"," 3<U+FE0F><U+20E3> francisco isko moreno domagoso ang presidente ko    <U+261D><U+0001F499>  <U+0001F64F>  <U+0001F1F5><U+0001F1ED>  <U+0001F1F5><U+0001F1ED>","['kayiskopossible', 'switchtoisko', 'ibanamanbagonaman', 'tunaynasolusyonmabilisumaksyon']","https://twitter.com/fairlady8826/status/1492058000395177984"
"100","2/13/2022","nabihaul"," tamang vibing lng si haechan eh noh ","['2jointsparangmafia']","https://twitter.com/nabihaul/status/1492785167400050689"
"101","2/12/2022","edenl05","<U+261D><U+FE0F><U+0001F499>   ","['iskodomagosoforpresident', 'kayiskodocwillieposible', 'tunaynasolusyonmabilisumaksyon']","https://twitter.com/edenL05/status/1492443950417862656"
"102","2/12/2022","imgabbyversoza","magtatagumpay tayo walang imposible may awa ang diyos  ang imposible maaaring maging posible laban ito ng ordinaryong pilipino panahon na iba naman<U+0001F499>     ","['kayiskodocwillieposible', 'switchtoisko', 'tunaynasolusyonmabilisumaksyon']","https://twitter.com/imgabbyversoza/status/1492391695681421312"
"103","2/11/2022","edenl05","     ","['kayiskoposible', 'tunaynasolusyonmabilisumaksyon', 'iskodomagosoforpresident']","https://twitter.com/edenL05/status/1492025593130590226"
"104","2/11/2022","evaditan","thank you po <U+261D><U+0001F3FC>         ","['tunaynasolusyonmabilisumaksyon', 'iskomoreno', 'switchtoisko', 'halalan2022']","https://twitter.com/evaditan/status/1491970010566348847"
"105","2/11/2022","darnieman","asul bughaw ang kulay ng kapayapaan           ","['godfirst', 'switchtoisko', 'kayiskoposible', 'tunaynasolusyonmabilisumaksyon', 'iskonato']","https://twitter.com/dArnieMan/status/1491963670141624322"
"106","2/11/2022","darnieman"," sa pagsanjan laguna yan ang pangulo ko maraming nagawa hindi maraming ngawa     ","['switchtoisko', 'kayiskoposible', 'tunaynasolusyonmabilisumaksyon']","https://twitter.com/dArnieMan/status/1491962075991592965"
"107","2/10/2022","direkiane"," ang presidente ko     ","['tunaynasolusyonmabilisumaksyon', 'biliskilos', 'iskodocwillie2022']","https://twitter.com/direkiane/status/1491772928895361027"
"108","2/9/2022","jpabecillaph","pilipinas panahon na para baguhin ang ikot ng politika sa bansa hilumin ang ating inang bayan  iboto ang  sa balota bilang presidente at  para bise presidente  <U+0001F449> ","['3domagoso', '6ong', 'winblue2022', 'kayiskodocwillieposible', 'tunaynasolusyonmabilisumaksyon']","https://twitter.com/JPAbecillaPH/status/1491217481926848516"
"109","2/13/2022","stormnazer","isko para sa bayan <U+261D><U+FE0F><U+0001F1F5><U+0001F1ED>  ","['iskodocwillie2022']","https://twitter.com/stormnazer/status/1492558399157903360"
"110","2/12/2022","sofiamozo_werpa","     ","['bbmversusisko2022', 'isko2022', 'kayiskoposible', 'iskodocwillie2022']","https://twitter.com/SofiaMozo_WERPA/status/1492320787222917123"
"111","2/10/2022","jpabecillaph","    <U+0001F499>","['kayiskodocwillieposible', 'iskodocwillie2022', 'winblue2022']","https://twitter.com/JPAbecillaPH/status/1491595463652306944"
"112","2/10/2022","jpabecillaph","   <U+0001F499>","['kayiskodocwillieposible', 'iskodocwillie2022', 'winblue2022']","https://twitter.com/JPAbecillaPH/status/1491595430953582592"
"113","2/9/2022","krystof_vincit","matthew 115  mirakyulus si isko kahit pilay napapatayo     ","['iskomoreno', 'iskodocwillie2022', 'isko2022']","https://twitter.com/krystof_vincit/status/1491438290263625735"
"114","2/9/2022","pdmagsanoc","nasanay kasi tayo sa pagiging loyal sa isang partido na puri lang lagi sa tama at hindi nakikita ang mali o hindi naniniwala sa mali o kaya naman ay hindi matanggap ang mali  dapat walang pinipiling partido  ang loyalty dapat nasa tao    ","['biliskilos', 'iskodocwillie2022']","https://twitter.com/pdmagsanoc/status/1491276078903889920"
"115","2/9/2022","jpabecillaph","     ","['kayiskodocwillieposible', 'iskodocwillie2022', 'winblue2022']","https://twitter.com/JPAbecillaPH/status/1491218095456743425"
"116","2/9/2022","jpabecillaph","    ","['kayiskodocwillieposible', 'iskodocwillie2022', 'winblue2022']","https://twitter.com/JPAbecillaPH/status/1491084439140835329"
"117","2/8/2022","immatro"," ikaw po ang aming presidente   <U+0001F64F><U+0001F64F><U+0001F64F>","['iskomoreno', 'iskodocwillie2022']","https://twitter.com/ImMatro/status/1490902039190069249"
"118","2/8/2022","knightmare415","america is now meddling again in philippine politics to support leni a liberal joe biden is a liberal right hmmmm <U+0001F914>              ","['halalan2022', 'eleksyon2022', 'bbmsara2022', 'bbm2022', 'bbmforpresident2022', 'bbmsaratandem2022', 'iskomoreno2022', 'iskomoreno', 'iskodocwillie2022']","https://twitter.com/Knightmare415/status/1490849163437051904"
"119","2/15/2022","pierre51597846"," isko 4 d win<U+0001F1F5><U+0001F1ED><U+0001F64F><U+261D><U+FE0F><U+0001F499><U+0001F499><U+0001F499> ","['ikawnaisko2022']","https://twitter.com/pierre51597846/status/1493609945534988288"
"120","2/11/2022","arvin8110","my vote is for        sana na reconsider nyo po gov  <U+0001F609> ","['ikawnaisko2022', 'biliskilos', 'maynagawa', 'mayginagawa', 'maramipangmagagawa', 'toitsmayresibo']","https://twitter.com/Arvin8110/status/1492055152169078784"
"121","2/10/2022","arvin8110","i am not highlighting  capability to dance <U+0001F609>  what i am showing here is his capability to make quick actions under pressure amp his ability to make a split seconds decision <U+0001F60D>        ","['ikawnaisko2022', 'biliskilos', 'maynagawa', 'mayginagawa', 'maramipangmagagawa', 'toitsmayresibo']","https://twitter.com/Arvin8110/status/1491702886316711937"
"122","2/9/2022","antsfugs","ipanalo natin si      <U+0001F1F5><U+0001F1ED>","['iskomoreno', 'ikawnaisko', 'ikawnaisko2022', 'biliskilos', 'pilipinas', 'iskomoreno2022']","https://twitter.com/antsfugs/status/1491408695791550466"
"123","2/12/2022","jmschumey","mahigpit ang pangangailangan ni tolongges desperado na ang mokong panay na ang tira kina vp leni at sa mga aquino makakuha lang ng boto di ba sinabi nitong kups na ito move on na at itigil na ang awayan trapo talaga ang ogag  ","['nototrapos', 'iskoisafake']","https://twitter.com/jmschumey/status/1492366777766281216"
"124","2/10/2022","joyceoriel","   ","['notounithieves', 'nototrapos']","https://twitter.com/joyceoriel/status/1491742746779947009"
"125","2/10/2022","pinoysiwowie"," hahahaha sinungaling talaga si walang honesty     ","['notomarcosduterte2022', 'saramasamasabansa', 'notoplunderers', 'nototrapos', 'notounithieves']","https://twitter.com/pinoysiwowie/status/1491709165617639424"
