"","date","username","tweet","hashtags","link"
"5817","3/24/2022","lolapink252525","yes      ","['lenirobredo2022', 'lenirobredoforpresident', 'leni', 'kakampink', 'davaodelsurispink', 'bbm']","https://twitter.com/lolapink252525/status/1506850962916667395"
"5818","3/24/2022","lassie28905688","finally done with bbm quest <U+0001F62D> no more grinding whirligig<U+0001F44C><U+0001F3FB>        ","['bss', 'beeswarmsimulator', 'bbm', 'bubblebeeman', 'beesmas', 'beesmas2021']","https://twitter.com/Lassie28905688/status/1506847672493551624"
"5819","3/24/2022","raymund_dygenic"," tama po gaya ni  present din during calamities","['bbm']","https://twitter.com/raymund_dygenic/status/1506847115238072322"
"5820","3/24/2022","thepinkrose12","ang bastos naman yung nag saboy ng tubig kay   dapat bigyan ng action to kasi baka hindi lang tubig ang kaya nilang itapon sa kanya     ","['bbm']","https://twitter.com/thepinkrose12/status/1506845266736943105"
"5821","3/24/2022","gvgweb","nun hindi sya inindorsyo ni cusi nagtatapang tapangan na si boy pangako hindi ganyan ang tunay na taga tondo   ","['bbm', 'iskomoreno', 'lenirobredo2022']","https://twitter.com/gvgweb/status/1506843629565927426"
"5822","3/24/2022","gatlog31celhp"," hahaha parang may nagsv at gumawa na rin nyan po ah  yang nasa picture hehehe  sir   said  batuhin man kayo ng kahit na ano  ayaw man nila sa akin okay lng  hihikayatin pa rin nmin sila  enebeyen walang originality  hehehe ","['bbm', 'bongbongmarcos']","https://twitter.com/Gatlog31CelHp/status/1506839325694361603"
"5823","3/24/2022","toughlove48","neither candidate is my fave but fact of the matter is  bongbong marcos is +2 in attending oppositionhosted pseudodebates leftisthosted over  robredo  abscbn is funded by george soros soho amp abunda are both woke the inquirer is mentored by klaus schwab ","['bbm', 'leni']","https://twitter.com/toughlove48/status/1506838944591216641"
"5824","3/24/2022","iamleofule","2 s ascent to the presidency once held by his father fm is all but certain now some may call bbms victory simplistically as a marcos restoration to me at least his win completes the peoples own redemption at last     ","['bbm']","https://twitter.com/IamLeoFule/status/1506835915016388610"
"5825","3/24/2022","aimee_sgv","   oo nga eh kaso wala pa ko makitang video na kita face ng gg<U+25CF>ng nagsaboy ng tubig kay pops ","['bbm']","https://twitter.com/aimee_sgv/status/1506834831107256320"
"5826","3/24/2022","b33j4y_","hello mga fact checkers ask lang bakit nga ba now lang kakasuhan ang mga marcos tungkol sa tax nila if matagal na yon thank you sa mga mag eeducate saken   ","['bbm', 'leni', 'kakampink']","https://twitter.com/B33J4Y_/status/1506831763913711619"
"5827","3/24/2022","budzabes"," ","['bbm']","https://twitter.com/BUDZABES/status/1506830293864714242"
"5828","3/24/2022","sottoernesto"," is he another humpty dumpty now with the momentum clearly on s side humpty dumpty sat on a wall humpty dumpty had a great fall all the kings horses and all the kings men couldnt put humpty together again  ","['bbm', 'leni', 'notomarcosduterte2022']","https://twitter.com/SottoErnesto/status/1506830175580827655"
"5829","3/24/2022","sidranter"," but the marcos family has been the target of misinformation for the last thirty years by the nations leading broadsheets and  is still standing","['bbm']","https://twitter.com/SidRanter/status/1506826355736199171"
"5830","3/24/2022","jefftravelsph"," kagaya ng tunay na pinklawan wala kang kwenta naman tlaga hitsura mobnga di mo naipagmalaki paano pa achievement eh kasi wala sige nga  ano source mo hahaha ","['bbm']","https://twitter.com/JeffTravelsPH/status/1506820955729166337"
"5831","3/24/2022","rossjem1986","no more dilawans        ","['bbmsarauniteam', 'bbm', 'neveragain', 'bbmforpresident']","https://twitter.com/Rossjem1986/status/1506820854855860231"
"5832","3/24/2022","allenvarquez"," agree 100  is ever loyal to our great  <U+270C><U+0001F3FC><U+2764><U+FE0F><U+0001F1F5><U+0001F1ED><U+0001F49A><U+0001F44A><U+0001F3FC>","['bbm', 'prrd']","https://twitter.com/allenvarquez/status/1506819741683359745"
"5833","3/24/2022","5q7p54jzh8","dance with my father  ferdinand and bongbong marcos<U+0001F97A><U+2764><U+FE0F>   ","['fem', 'bbm', 'ferdin']","https://twitter.com/5q7p54jzh8/status/1506817121141288966"
"5834","3/24/2022","manofbadideas","no offense to the reds and pinks but i dont get it why theres a competition who has more in rallies covid is still around people dont gamble your life and a leader who doesnt even follow and implement the new normal is not worth it     ","['phvote', 'phelections', 'bbm', 'lenirobredo']","https://twitter.com/manofbadideas/status/1506816861035708417"
"5835","3/24/2022","evelynulita"," naawa ako kay kris pero still   pa rin ako","['bbm']","https://twitter.com/EvelynUlita/status/1506816192937308161"
"5836","3/24/2022","evelynulita"," kawawang kris but i still vote for  para tuloytuloy ang nasimulan ni prrd","['bbm']","https://twitter.com/EvelynUlita/status/1506815065130946564"
"5837","3/24/2022","watchinglei"," because they want a president that they can dictate what to do and sarah is uninformed in so many methods used in the country same with pres duterte thanks china chinese backer of him he smells good to the people  pa rin <U+270C><U+FE0F>","['bbm', 'bbmismypresident2022', 'bbmsara2022']","https://twitter.com/WatchingLei/status/1506814566180978690"
"5838","3/24/2022","xdkyjz","meron bang direct issue na maibabato ang pinklawan kay  na hind bunga ng bias media at propaganda yung talagang we can say na he is guilty of ","['bbm', 'lenlenloser']","https://twitter.com/xdkyjz/status/1506811773202042887"
"5839","3/24/2022","molavefinds","  how much of that now dubious 14 million votes comprised the  votes that sealed her spurious vp ambitions i reckon karma has her address down right even  is conceding a  landslide victory against he","['smartmagik', 'bbm']","https://twitter.com/molavefinds/status/1506811676414607360"
"5840","3/24/2022","hopefulathe"," lahat ng pamemeke gagawin ni  <U+0001F602> fake history fake news fake survey at fake diploma pag nanalo yan fake philippines na tayo dahil yan ang hari ng pamemeke","['bbm']","https://twitter.com/HopefulAthE/status/1506805078313017345"
"5841","3/24/2022","mrnsrnbby","siguro nga mas okay na tahimik nalang kung sino iboboto may aaway at aaway sayo kahit na  ka man o   <U+0001F337>","['kakampink', 'bbm']","https://twitter.com/mrnsrnbby/status/1506804748623937544"
"5842","3/24/2022","_chelbautista","uniteam general trias cavite grand rally drone shots sara2022 ","['bbm']","https://twitter.com/_chelbautista/status/1506797697977749507"
"5843","3/24/2022","rubsky2020"," thanks to you derect <U+0001F64F>im so proud bangui ilocos norte my birthplace solid<U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764>","['bbm']","https://twitter.com/rubsky2020/status/1506797628595400706"
"5844","3/24/2022","b0bbi31","wtf     ","['abusinessproposalep8', 'bbm', 'lenikiko', 'taylorswift']","https://twitter.com/b0bbi31/status/1506795911481282560"
"5845","3/24/2022","aimee_sgv","  another side of the video here kitang kita yung dami ng tubig na sinaboy kay  ","['bbm']","https://twitter.com/aimee_sgv/status/1506793604034928640"
"5846","3/24/2022","aimee_sgv"," saw this on fb napakabastos nila dinig din sa video yung galit ng mga taong nakakita sana lang yung mga ganitong incident wag na palampasin ng securities ni apo  ","['bbm']","https://twitter.com/aimee_sgv/status/1506793278682787840"
"5847","3/24/2022","lungiyou","i wish housemates can be given a chance to speak to their families this week at least after speaking to them they will feel better esp libo he needs to see his family on that screen   ","['litbombs', 'bbm']","https://twitter.com/LungiYou/status/1506791891966246914"
"5848","3/24/2022","allenvarquez"," be like  <U+2764><U+FE0F><U+0001F1F5><U+0001F1ED><U+270C><U+0001F3FC>","['bbm']","https://twitter.com/allenvarquez/status/1506790887388749825"
"5849","3/24/2022","lungiyou","these ships zenu bethuna <U+0001F917>now gash is in court case but this court case is entertaining though  im just glad libo left that stupid ship as he is now playing his game better   ","['litbombs', 'bbm']","https://twitter.com/LungiYou/status/1506788056107556876"
"5850","3/24/2022","kiyaashi","let me introduce to you ang nag iisang tigre ng norte  ferdinand bongbong marcos jr <U+0001F49A><U+2764><U+FE0F><U+0001F44A><U+2728><U+270C><U+FE0F>       cttpo  ","['bbmsara2022', 'bbm', 'bbmismypresident2022']","https://twitter.com/kiyaashi/status/1506785392325894151"
"5851","3/24/2022","aprilatsss","wala pa kayong 30 years old      ","['bbm', 'marcos', 'marcosregime', 'martiallaw', 'goldbars']","https://twitter.com/aprilatsss/status/1506783313327169537"
"5852","3/24/2022","aprilatsss","wala pa kayong 30 years old      ","['bbm', 'marcos', 'marcosregime', 'martiallaw', 'goldbars']","https://twitter.com/aprilatsss/status/1506782697016147968"
"5853","3/24/2022","bongsalazar9"," paging ","['bbm']","https://twitter.com/bongsalazar9/status/1506782290185453568"
"5854","3/24/2022","amazing_bro31","this guy mocking bbm about sa ilocos windmills without doing a research kung pano ginawa grabe makapanira lang may actual videosphotos kung paano ginawa yung windmills eto 3 years ago   ","['kakampinks', 'bbmsarauniteam', 'bbmsara2022', 'bbm']","https://twitter.com/Amazing_bro31/status/1506781990305296385"
"5855","3/24/2022","ranielkim08","like mother like daughter         bbm  on ballot <U+0001F1F5><U+0001F1ED><U+2764><U+FE0F><U+270C><U+0001F3FC>","['kakampinks', 'aikarobredo', 'mandaraya', 'bbmforpresident2022', 'bbm']","https://twitter.com/ranielkim08/status/1506781974010408962"
"5856","3/24/2022","bongsalazar9","  paging  baka gusto mo kopyahin <U+0001F602>","['bbm']","https://twitter.com/bongsalazar9/status/1506781297091694593"
"5857","3/24/2022","ariellesoleile","para sa mga naniniwala sa maling interpretasyon ni prof contreras sa estate tax law na dinawit pa pangalan ni exbir comm kim henares ","['bbm']","https://twitter.com/ArielleSoleile/status/1506779050387202050"
"5858","3/24/2022","officialjay13"," nagsama ang kapatid ng  npa at anak ng nagpahirap sa bansa <U+0001F602>    ","['bbm', 'bbmsarauniteam']","https://twitter.com/officialjay13/status/1506778017288560641"
"5859","3/24/2022","prismono","kegiatan ilegal tersebut telah berlangsung kurang lebih 1 tahun 7 bulan modus operandinya produsen bbm ilegal mencampur minyak solar dengan minyak sulingan dari masyarakat dengan bahan kimia lainnya          ","['poldasumsel', 'bbm', 'bphmigas', 'petrominer']","https://twitter.com/prismono/status/1506772784621699072"
"5860","3/24/2022","petrominer_com","kegiatan ilegal tersebut telah berlangsung kurang lebih 1 tahun 7 bulan modus operandinya produsen bbm ilegal mencampur minyak solar dengan minyak sulingan dari masyarakat dengan bahan kimia lainnya          ","['poldasumsel', 'bbm', 'bphmigas', 'petrominer']","https://twitter.com/petrominer_com/status/1506772627150761985"
