date,username,tweet,hashtags,link
3/25/2022,ph_maharlika,"NAG AMBAGAN ANG UNITEAM SUPPORTERS PARA MABAYARAN ANG UTANG NI JULIANA.  SABIHIN NYO SAMIN NGAYON KUNG WALANG PAKINABANG ANG UNITY NA PLATAPORMA NI BBM, DAHIL DYAN NABUHAY NANAMAN ANG DUGO NG MGA PILIPINO.  #NoToLeniKiko2022 #UniteamBBMSARA","['notolenikiko2022', 'uniteambbmsara']",https://twitter.com/PH_MAHarlika/status/1507345006721339396
3/25/2022,geniusgemgold,@loidasandiego77 Booooom panis.... uwian na at may nanalo na.  Bongbong no. 7 sabalota #UniteamBBMSARA,['uniteambbmsara'],https://twitter.com/geniusgemgold/status/1507344550632648704
3/25/2022,chaknariz,Nakita ko lang sa tiktok  pag brownout tlaga ehh 🤣🤣  #BBMSARA2022  #UniteamBBMSARA  #BongbongForPresident  #IndaySaraForVPresident  https://t.co/21Mev9nC2n,"['bbmsara2022', 'uniteambbmsara', 'bongbongforpresident', 'indaysaraforvpresident']",https://twitter.com/chaknariz/status/1507341951687102467
3/25/2022,phantom47616e67,What should we do with these media firms?  #UniTeam #UniteamBBMSARA    https://t.co/TkV0O0qrtr,"['uniteam', 'uniteambbmsara']",https://twitter.com/Phantom47616e67/status/1507321048961884161
3/25/2022,for__keeps,"This is an important step towards national unity, maraming maraming salamat sa PDP Laban at sa lahat ng kanyang miyembro. I look forward to working with them. – Bongbong Marcos   Mayor Inday Sara Duterte  #UniTeam #UniTeamBBMSara #UniTeamBBMSara2022  https://t.co/vFRbtV3sgr","['uniteam', 'uniteambbmsara', 'uniteambbmsara2022']",https://twitter.com/for__keeps/status/1507320932205199375
3/25/2022,for__keeps,"Malaking bagay ang pakikipag-alyansa ng Reform PH Party dahil tulad ng bilin ni Bongbong Marcos, pagkakaisa ang susi para sa pag-unlad ng bansa.  – Partido Federal ng Pilipinas - PFP Sec. Gen. Lantion  Mayor Inday Sara Duterte  #UniTeam #UniTeamBBMSara #UniTeamBBMSara2022  https://t.co/qPqL0Y1S75","['uniteam', 'uniteambbmsara', 'uniteambbmsara2022']",https://twitter.com/for__keeps/status/1507320248567209990
3/25/2022,prettybabemla,#BBMForPresident  #SARAForVicePresident #Vote7MARCOS #Vote4DUTERTE #BBMSARA2022 #UNiTeamBBMSARA,"['bbmforpresident', 'saraforvicepresident', 'vote7marcos', 'vote4duterte', 'bbmsara2022', 'uniteambbmsara']",https://twitter.com/prettybabemla/status/1507316036177379330
3/25/2022,cel_durante,SMNI lang talaga ang makakapitan para sa mga totoong BALITA #UniteamBBMSARA sa SMNI lang nag tiwala✌❤💚👊🇵🇭,['uniteambbmsara'],https://twitter.com/cel_durante/status/1507300887928373248
3/25/2022,victorero22,kris will never change... kahit anong sakit pa nya... malakas talaga sya gumawa ng intriga. i poor her attitude d padin sya nadala.  #BBMSARA2022 #BBMIsMyPresident2022 #UNiTeamBBMSARA,"['bbmsara2022', 'bbmismypresident2022', 'uniteambbmsara']",https://twitter.com/Victorero22/status/1507293872002514945
3/25/2022,bajaosergz,"If Marcos-Duterte tandem will win the upcoming election, then I will continue my first course that i started with. ❤❤💚💚✌👊 #UniteamBBMSARA #bbmsarah2022","['uniteambbmsara', 'bbmsarah2022']",https://twitter.com/BajaoSergz/status/1507288694570762240
