date,username,tweet,hashtags,link
3/12/2022,_therepublic_,#Zelenskyy does not seem to understand that the war in #Ukraine has as much value to an average American as a decent #MMA or #boxing match which probably brings more money than the entire #Ukrainian economy in 1 year. #FloydMayweather V #MannyPacquiao 900M in less than 2 hours.  https://t.co/CerUeI5ZDz,"['zelenskyy', 'ukraine', 'mma', 'boxing', 'ukrainian', 'floydmayweather', 'mannypacquiao']",https://twitter.com/_TheRepublic_/status/1502611964580835332
3/12/2022,gracefulkiller,Itong eleksiyon na to ang daming ENTITLED!! Bukod sa Cancel the Cancel Culture dapat END that ENTITLEMENT ATTITUDE din! Bakit naman sa Rainbow lahat ng color sama-sama 🤔😂  🌷🌹🌴🪴🌱🌵  #LeniRobredo #bongbongmarcos #pinglacson #IskoMoreno #kaleody #mannypacquiao,"['lenirobredo', 'bongbongmarcos', 'pinglacson', 'iskomoreno', 'kaleody', 'mannypacquiao']",https://twitter.com/gracefulkiller/status/1502509512317550593
3/12/2022,jrjrgon," https://t.co/aqKBgvu13E  Sharing this video, ""Paano MAKAKUHA ng Manny Pacquiao Libreng Pabahay ID"". Maybe someone could benefit. #mplibrengpabahay #mannypacquiao #mannypacquiaoform","['mplibrengpabahay', 'mannypacquiao', 'mannypacquiaoform']",https://twitter.com/JRJRGon/status/1502441988251009024
3/12/2022,nostalgiaboxing,Such a memorable fight! What did you think about this match?  #elterrible #pacman @MannyPacquiao #mannypacquiao #erikmorales #boxing #fightnight,"['elterrible', 'pacman', 'mannypacquiao', 'erikmorales', 'boxing', 'fightnight']",https://twitter.com/NostalgiaBoxing/status/1502404380879994883
3/11/2022,flipjuicychic,"Bakit nang-naaway ka besh? 😂 Please respect #MannyPacquiao supporters, and supporters of other presidential candidates, in fact. Wag kayong ganyan teh, kahit saan na lang.  You can't convince people to support who you want to support, that way. Sobrang #Toxic.","['mannypacquiao', 'toxic']",https://twitter.com/FlipJuicyChic/status/1502111993477562368
3/10/2022,ryderoz,WWE 2K22 MANNY PACQUIAO CREATE A SUPERSTAR (Boxer &amp; Senate Attire) PSN: RyderOzpin More Create a Superstar Releases to follow soon. #WWE2K22 #WWE2K #CommunityCreations #MannyPacquiao  https://t.co/E1lN3O9mFw,"['wwe2k22', 'wwe2k', 'communitycreations', 'mannypacquiao']",https://twitter.com/RyderOz/status/1501922669541064704
3/10/2022,lordcockatrice,@Peyton02460675 What a regular #mannypacquiao,['mannypacquiao'],https://twitter.com/LordCockatrice/status/1501783105346347009
3/10/2022,mpac_foundation,"We’re in this fight together. Are you ready? 🥊  Let’s empower communities in the Philippines, visit  https://t.co/tfopSLatce now!  #PacquiaoFoundation #MannyPacquiao #MannysCorner  https://t.co/UX5HMx0ccg","['pacquiaofoundation', 'mannypacquiao', 'mannyscorner']",https://twitter.com/MPac_Foundation/status/1501694319220174854
3/10/2022,worldboxingnews,"Floyd Mayweather is king, above Pacquiao, Tyson in all-time PPV sales  https://t.co/ht0bfyziiJ #FloydMayweather #MikeTyson #MannyPacquiao  https://t.co/nKNk0LvmYp","['floydmayweather', 'miketyson', 'mannypacquiao']",https://twitter.com/WorldBoxingNews/status/1501625406838956033
3/9/2022,worldboxingnews,Manny Pacquiao hot debate opens up following Errol Spence Jr. comments  https://t.co/Dbq7hBRtrw #MannyPacquiao #PacquiaoSpence  https://t.co/8dyQu8kzon,"['mannypacquiao', 'pacquiaospence']",https://twitter.com/WorldBoxingNews/status/1501584907176488966
