,time,open,high,low,close,tick_volume,spread,real_volume
0,1648742400,1.11018,1.11323,1.10682,1.11194,15012,6,0
1,1648749600,1.1118999999999999,1.11315,1.10755,1.10813,10054,6,0
2,1648756800,1.10812,1.10934,1.10637,1.10694,5412,6,0
3,1648764000,1.10694,1.10752,1.10605,1.10661,4056,6,0
4,1648771200,1.10661,1.10757,1.10617,1.1072899999999999,1552,6,0
5,1648778400,1.1073,1.10741,1.10591,1.1066799999999999,3473,6,0
6,1648785600,1.1066799999999999,1.10728,1.1062400000000001,1.10643,3232,6,0
7,1648792800,1.10643,1.10684,1.10611,1.10635,2503,6,0
8,1648800000,1.10636,1.10752,1.10518,1.10738,5897,6,0
9,1648807200,1.10731,1.10752,1.10425,1.10605,11055,6,0
10,1648814400,1.10603,1.1067,1.10411,1.10669,8534,6,0
11,1648821600,1.1066799999999999,1.10673,1.10361,1.10436,8367,6,0
12,1648828800,1.10438,1.10535,1.10276,1.10368,9208,6,0
13,1648836000,1.10367,1.1048499999999999,1.10293,1.10397,6517,6,0
14,1648843200,1.10398,1.10474,1.10326,1.10386,3830,6,0
15,1648850400,1.10387,1.10522,1.10386,1.10486,2618,6,0
16,1649030400,1.10313,1.10437,1.10313,1.10431,822,6,0
17,1649037600,1.1043,1.10534,1.10406,1.10487,2430,6,0
18,1649044800,1.10486,1.1054,1.10432,1.1048499999999999,3321,6,0
19,1649052000,1.10483,1.10528,1.10456,1.10476,3193,6,0
20,1649059200,1.10477,1.10536,1.10358,1.10388,4834,6,0
21,1649066400,1.10391,1.10422,1.10189,1.10217,8639,6,0
22,1649073600,1.10217,1.10317,1.10005,1.10008,5779,6,0
23,1649080800,1.10008,1.10087,1.09955,1.09988,6484,6,0
24,1649088000,1.09987,1.10025,1.09788,1.09943,8642,6,0
25,1649095200,1.09942,1.10008,1.09739,1.09743,5042,6,0
26,1649102400,1.09744,1.09768,1.096,1.09709,3744,6,0
27,1649109600,1.09708,1.0975,1.09686,1.09692,1883,6,0
28,1649116800,1.09689,1.09745,1.09688,1.0971899999999999,760,6,0
29,1649124000,1.09725,1.09794,1.09699,1.09756,3153,6,0
30,1649131200,1.09757,1.09764,1.09648,1.09687,2665,6,0
31,1649138400,1.09688,1.0972,1.09618,1.09637,3768,6,0
32,1649145600,1.09638,1.09802,1.0962,1.09752,5636,6,0
33,1649152800,1.09752,1.09883,1.09625,1.09674,9391,6,0
34,1649160000,1.09673,1.09847,1.0956,1.09693,6128,6,0
35,1649167200,1.09692,1.09771,1.09558,1.09638,6024,6,0
36,1649174400,1.09637,1.09752,1.0930900000000001,1.09377,10267,6,0
37,1649181600,1.09378,1.09411,1.09117,1.09139,6098,6,0
38,1649188800,1.09139,1.09208,1.09026,1.0904,3427,6,0
39,1649196000,1.0904,1.09061,1.08997,1.09036,2118,6,0
40,1649203200,1.09036,1.09077,1.09011,1.09069,838,6,0
41,1649210400,1.09066,1.09078,1.08937,1.08939,2501,6,0
42,1649217600,1.08941,1.09028,1.08902,1.08959,4700,6,0
43,1649224800,1.0896,1.09023,1.08929,1.08962,2476,6,0
44,1649232000,1.08963,1.09001,1.0874,1.08877,5615,6,0
45,1649239200,1.08875,1.09266,1.08833,1.09231,10179,6,0
46,1649246400,1.09231,1.09252,1.08988,1.09117,7145,6,0
47,1649253600,1.09116,1.09376,1.09042,1.09329,7588,6,0
48,1649260800,1.0933,1.0937000000000001,1.09051,1.09193,9561,6,0
49,1649268000,1.09192,1.09222,1.09023,1.09078,6504,6,0
50,1649275200,1.09077,1.09281,1.08784,1.08988,13395,6,0
51,1649282400,1.08991,1.09059,1.08904,1.0890900000000001,4502,6,0
52,1649289600,1.08904,1.08992,1.08885,1.08955,938,6,0
53,1649296800,1.08956,1.09118,1.08948,1.09115,3232,6,0
