,time,open,high,low,close,tick_volume,spread,real_volume
0,1514883600,13211.5,13295.39,13124.0,13295.39,720,85000,0
1,1514887200,13307.39,13385.5,13277.6,13318.5,902,73951,0
2,1514890800,13319.0,13479.46,13318.5,13431.0,839,84500,0
3,1514894400,13431.0,13645.0,13430.0,13597.71,680,78000,0
4,1514898000,13597.21,13597.21,13354.0,13465.0,765,82278,0
5,1514901600,13463.5,13560.98,13447.29,13528.4,1126,77000,0
6,1514905200,13532.63,13922.5,13507.5,13901.66,1129,83303,0
7,1514908800,13901.66,13916.5,13681.0,13728.5,897,80472,0
8,1514912400,13745.0,13767.95,13538.71,13669.14,996,76979,0
9,1514916000,13668.64,13832.04,13610.29,13617.79,924,71000,0
10,1514919600,13616.58,13826.37,13615.89,13825.87,885,70000,0
11,1514923200,13826.37,14845.01,13824.85,14602.4,1357,49990,0
12,1514926800,14601.9,15231.56,14534.83,14775.0,1352,49490,0
13,1514930400,14776.0,15194.0,14776.0,14782.03,1233,77323,0
14,1514934000,14781.53,14945.03,14665.27,14722.15,1129,67793,0
15,1514937600,14722.15,14973.03,14722.15,14778.87,913,66268,0
16,1514941200,14777.37,14832.0,14564.0,14680.5,1256,63000,0
17,1514944800,14680.0,14909.5,14659.69,14730.25,1241,79999,0
18,1514948400,14737.7,14830.6,14659.0,14771.65,1434,73153,0
19,1514952000,14770.15,15064.1,14688.76,14992.5,1191,67501,0
20,1514955600,14993.5,15207.0,14766.0,14766.08,1276,80450,0
21,1514959200,14766.58,15127.16,14766.58,15020.0,792,56882,0
22,1514962800,15020.0,15105.0,14965.64,15033.5,890,76871,0
23,1514966400,15034.5,15338.0,14991.86,15323.5,922,83500,0
24,1514970000,15327.0,15375.47,15190.0,15225.28,1086,75000,0
25,1514973600,15223.0,15224.66,15004.0,15042.83,1272,82000,0
26,1514977200,15042.83,15065.96,14715.43,14756.0,1332,72001,0
27,1514980800,14756.5,14821.5,14446.39,14604.5,1373,77384,0
28,1514984400,14604.5,14799.58,14585.5,14789.5,1157,69885,0
29,1514988000,14789.5,14825.33,14488.95,14508.68,957,76212,0
30,1514991600,14513.18,14901.27,14497.28,14843.05,1179,73500,0
31,1514995200,14839.07,14988.99,14788.0,14807.48,1202,76429,0
32,1514998800,14790.0,15016.5,14790.0,15016.5,1128,75064,0
33,1515002400,15019.0,15153.54,14990.08,15065.5,1151,73000,0
34,1515006000,15064.0,15064.1,14829.37,14839.87,1102,75404,0
35,1515009600,14839.37,14862.5,14711.0,14711.0,1138,67436,0
36,1515013200,14711.0,14837.03,14684.85,14684.85,1202,77084,0
37,1515016800,14684.35,14935.0,14666.48,14935.0,1160,77370,0
38,1515020400,14935.5,15019.15,14846.7,14970.08,1267,78200,0
39,1515024000,14970.08,14996.5,14809.22,14812.22,971,71655,0
40,1515027600,14813.72,15087.5,14791.49,15086.89,962,72844,0
41,1515031200,15086.39,15121.4,14954.0,15047.01,1027,79858,0
42,1515034800,15046.51,15318.0,14896.0,15257.25,1312,39000,0
43,1515038400,15246.85,15320.0,15115.03,15163.5,1246,64257,0
44,1515042000,15166.0,15181.76,15017.19,15019.19,1090,78005,0
45,1515045600,15018.19,15018.69,14759.0,14828.89,887,77734,0
46,1515049200,14827.39,14880.32,14696.0,14805.62,1064,83236,0
47,1515052800,14805.12,14984.55,14801.0,14806.0,1096,78500,0
48,1515056400,14805.5,14832.11,14694.0,14725.4,1294,77500,0
49,1515060000,14723.4,14792.87,14229.65,14274.46,1434,49990,0
50,1515063600,14274.46,14460.5,14082.5,14357.03,1390,47545,0
51,1515067200,14357.03,14507.83,14306.17,14352.0,1292,67436,0
52,1515070800,14351.5,14518.77,14212.13,14470.5,1058,48000,0
53,1515074400,14470.05,14505.0,14141.25,14294.83,918,62234,0
54,1515078000,14291.24,14551.22,14285.41,14498.5,1170,65912,0
55,1515081600,14501.0,14592.09,14401.7,14515.3,1389,60431,0
56,1515085200,14514.8,14597.5,14359.45,14410.07,1491,29550,0
57,1515088800,14410.0,14512.5,14310.81,14506.5,1027,70500,0
58,1515092400,14507.0,14672.82,14489.0,14661.5,1239,57000,0
59,1515096000,14662.0,14899.05,14635.0,14714.38,1110,80000,0
60,1515099600,14714.88,14976.16,14693.0,14917.84,1021,32500,0
61,1515103200,14918.0,15042.94,14781.75,14784.28,1096,70654,0
62,1515106800,14784.78,15013.5,14750.24,14857.0,1090,54165,0
63,1515110400,14857.0,15025.53,14754.5,14941.08,924,76116,0
64,1515114000,14946.58,15142.02,14901.68,15104.17,738,83150,0
65,1515117600,15104.17,15112.0,14869.14,14955.08,1008,64775,0
66,1515121200,14955.08,15014.68,14917.13,14964.95,1037,62378,0
67,1515124800,14964.95,15112.63,14941.0,15006.78,1163,61000,0
68,1515128400,15005.5,15059.0,14859.49,14868.19,1125,83697,0
69,1515132000,14868.5,14945.5,14721.67,14865.0,1073,64716,0
70,1515135600,14864.5,14992.55,14788.23,14960.19,919,83319,0
71,1515139200,14961.19,14991.45,14867.19,14895.55,1190,80947,0
72,1515142800,14895.55,14913.68,14780.41,14867.12,1252,71550,0
73,1515146400,14867.12,15476.45,14865.62,15476.45,1137,30544,0
74,1515150000,15472.45,16045.94,15472.45,15823.5,1360,48990,0
75,1515153600,15835.5,16183.5,15821.77,16004.0,1024,75000,0
76,1515157200,15999.0,16171.86,15838.0,16050.21,1215,69818,0
77,1515160800,16048.91,16070.0,15719.25,15822.5,953,80000,0
78,1515164400,15821.5,15991.5,15808.5,15941.0,1428,80500,0
79,1515168000,15940.5,16061.5,15792.5,16010.5,1910,74500,0
80,1515171600,16010.0,16023.5,15906.0,15981.92,890,80501,0
81,1515175200,15982.92,16348.54,15982.92,16246.5,989,62550,0
82,1515178800,16260.24,16608.0,16246.0,16355.34,1364,57100,0
83,1515182400,16365.0,16522.5,16292.23,16372.5,944,83241,0
84,1515186000,16368.5,16444.84,16134.5,16382.5,943,80000,0
85,1515189600,16382.0,16544.0,16250.54,16544.0,753,69143,0
86,1515193200,16554.0,16851.53,16554.0,16765.2,961,70256,0
87,1515369600,16145.5,16430.5,16127.55,16371.84,662,75000,0
88,1515373200,16371.84,16385.0,16114.1,16125.22,922,71156,0
89,1515376800,16126.22,16207.5,15919.0,15919.0,1174,74000,0
90,1515380400,15914.5,15938.0,15689.96,15838.86,1031,61328,0
91,1515384000,15830.86,16045.5,15743.0,15888.0,1169,70065,0
92,1515387600,15892.0,15892.0,15456.18,15562.0,1143,64014,0
93,1515391200,15561.5,15750.76,15511.0,15595.0,973,64577,0
94,1515394800,15606.0,15863.5,15467.27,15784.5,1188,71340,0
95,1515398400,15784.5,15871.5,15690.5,15753.41,911,79500,0
96,1515402000,15755.5,15896.0,15755.5,15837.5,665,84500,0
97,1515405600,15835.5,15837.5,15335.75,15411.06,1063,61000,0
