,time,open,high,low,close,tick_volume,spread,real_volume
0,1640966400,1.13477,1.13524,1.13379,1.13434,2110,7,0
1,1640970000,1.13435,1.13748,1.13378,1.13717,3170,7,0
2,1640973600,1.13715,1.13781,1.13585,1.13746,2009,7,0
3,1641168000,1.13663,1.13744,1.13647,1.13728,285,15,0
4,1641171600,1.13709,1.13781,1.1369,1.13725,871,7,0
5,1641175200,1.13725,1.13752,1.13606,1.13615,705,7,0
6,1641178800,1.13617,1.13648,1.13496,1.13581,870,7,0
7,1641182400,1.13581,1.13582,1.1342,1.13422,814,7,0
8,1641186000,1.13424,1.13497,1.13411,1.1348,635,7,0
9,1641189600,1.1348,1.13487,1.1338300000000001,1.13402,477,7,0
10,1641193200,1.13401,1.13408,1.1335600000000001,1.13375,505,7,0
11,1641196800,1.13376,1.13458,1.13374,1.13428,615,7,0
12,1641200400,1.13432,1.13497,1.13346,1.13477,1291,7,0
13,1641204000,1.13475,1.13475,1.13349,1.13461,2256,7,0
14,1641207600,1.13459,1.13558,1.13353,1.13513,2002,7,0
15,1641211200,1.13512,1.13594,1.13501,1.1354899999999999,1671,7,0
16,1641214800,1.1355,1.13659,1.13512,1.13553,2017,7,0
17,1641218400,1.13554,1.13591,1.13465,1.13585,2149,7,0
18,1641222000,1.13586,1.13639,1.13456,1.13502,3241,7,0
19,1641225600,1.13504,1.1351499999999999,1.12999,1.13057,3849,7,0
20,1641229200,1.1306,1.13089,1.12901,1.12914,3962,7,0
21,1641232800,1.12914,1.12984,1.12825,1.12882,3265,7,0
22,1641236400,1.12883,1.1289500000000001,1.12794,1.1283400000000001,1497,7,0
23,1641240000,1.1283400000000001,1.12965,1.12829,1.12944,936,7,0
24,1641243600,1.12945,1.12994,1.12935,1.12969,1187,7,0
25,1641247200,1.12968,1.12999,1.12936,1.12961,1276,7,0
26,1641250800,1.12962,1.12988,1.12936,1.12936,363,7,0
27,1641254400,1.12927,1.12955,1.12925,1.12939,2167,8,0
28,1641258000,1.1294,1.1302,1.1294,1.13014,601,7,0
29,1641261600,1.13015,1.13064,1.1301,1.13053,745,7,0
