,tweet
1095,opS na Share UlEt😁😊  #BBMIsMyPresident2022  #BBMSaraUNITEAM2022 #UNITEAM2022
1096,"@CarrieShinPH Isa ako sa mga  nakasaksi kung paano nila ka mahal ang ating future President Bongbong Marcos, maaga pa lang talagang inaantabayanan ang pagdating, sobrang ang init ng pagsalubong. #bbmsarauniteam2022"
1097,"Ganyan po kainit ang pagsalubong ng mga suporter ni BBMSara sa Naga Rd. Pulanglupa Uno, Las Piñas. Kuha ko mismo sa harap ng aming subdivision, maaga pa lang marami ng nag-aabang na makita si BBM.#bbmsarauniteam2022  https://t.co/sjNYrAWnXw"
1098,#bbmsarauniteam2022
1099,@manilabulletin Sila ang tunay na supporters. Walang hakot artista Kaya masasabi mong #BBMSARA2022 ang pinuntahan.Hindi si Negastar or Ely at kung sinu sino pa. #bbmsarauniteam2022  https://t.co/frvB65njEy
1100,Kiko and Leni are the President and Chair of Liberal Party (LP) but they are running as independent. Parang may mali! You call that credibility... 😁😁😁 #bbmsarauniteam2022   https://t.co/vcEUsmFcOS  https://t.co/nApmrp2OTM
1101,"Um… really? Maybe it’s the color? Iron-Man, Spider-Man, BBM can have you. Just keep him off Batman. #bbmsarauniteam2022 &lt;— the new variant we can’t allow to spread.  https://t.co/y7IA33FZP0"
1102,"Hinahamon ko lahat ng Marcos, Jr. supporters and apologists: kung matalino kayo, panuorin ninyo ang The Kingmaker.  https://t.co/o1ykKJXBm9  #bbmsarauniteam2022"
1103,I was born 1985 and I don't give a 💩 what happend before that. I just want to live my present life for the future of my kids. #BBMSARA2022 #bbmsarauniteam2022
1104,@bongbongmarcos @YesYesYo13 #BBMSARA2022 #bbmsarauniteam2022
1105,#bbmsarauniteam2022 #BBMSaraUNITEAM #BBMForPresident #SaraDuterteForVicePresident ❤💚👊🏽✌🏽  https://t.co/uBus24KJlW
1106,@JhayzarMe Ganda ng palabas. Dami props! 🤣💩  #BBMSARA2022 #bbmsarauniteam2022
1107,NAIYAK ako naitaas na alam Kong Hindi lahat Ng kapwa ko LGBT ay maka Marcos pero isa ako sa iilang myembro na proud na proud sayo BBM ❤️💚  #bbmsarauniteam2022  https://t.co/BfjpCb3VDm
1108,Madaling sabihin na 50000 ang dadalo ng #bbmsarauniteam2022 rally kasi CANCELLED NA. Baka naman pwedeng I-confirm ni #Marcos operative Boying Remulla 🤡 kung ilan talaga.  Mga ilusyon talaga.    Pati Mother Nature pinipigil sila.  #LeniKiko2022 #LetLeniLead2022
1109,@bongbongmarcos Yes Sir! Always  Legit and solid #BBMSARAUniteam2022
1110,@HLingayan @maanabrenica @lino_iam @ayacaramba @RonaldImperial4 @LugawNaLutang @booboolenlen @nguimiii @quency_martinaC @crissandymark @myzteryosa15 @kalboakopakimo @FrogMulat @Politikablstgn @MickNarvadez @danwaytoofar @beng_beng_beng @ailuvbbmsara @Sexy
1111,"@PowengSulit Haha, feeling very generous PA tayong solid #bbmsarauniteam2022 sa nga Walang Ginawa kundi LAITIN, IPAHIYA, ISUMPA mga PilipinoNg nasa panig ng katotohanan"
1112,"@gmanews @bongbongmarcos @annafelicia_ Grabe naman po ang news na ito kung sina #bbmsarauniteam2022 , para lang na hindi kayo masabing biased sa pagbabalita. Ni wala man lang adjective iyong noun na crowd.  Iyong news na 70,000 sa pinklawan masyadong exag"
1113,@bongbongmarcos #bbmsarauniteam2022 ♥️♥️♥️💚💚💚💚
1114,@Gel39472061 Ay bakit iniwan lang jan? Tinapon man lang sana sa basurahan. 💩  #bbmsarauniteam2022 💚❤️
1115,@uniteamist @Realorigenes Bakit parang hnd sya abogada kung umasta...mabuti pa Yung mga walang pinag aralan.. hayzzzt..#bbmsarauniteam2022 💚♥️💚♥️🇵🇭🇵🇭
1116,Nagbubulagbulagan o nagtatangatangahan? Pwede naman both. #bbmsarauniteam2022
1117,SI BONGBONG WALA!!!!!  #bbmsarauniteam2022  #bbmsaraunitheves
1118,@binmark_canlas @JonathanAndal_ Duwag? Di ba pwedeng ayaw lang mapasama sa mga patapon? 🤣🤣🤣 #bbmsarauniteam2022
1119,a gentle reminder to all Voters  from Madam Miriam and her Brother  Benjamin Defensor. #Halalan2022  #BBMForPresident  ✌️🇵🇭❤️ #bbmsarauniteam2022  💚👊🇵🇭  https://t.co/S12zOj8xxn
1120,"STA. ROSA, LAGUNA 3/11/22 #BBMIsMyPresident2022  #bbmsarauniteam2022  https://t.co/CshckKkEHc"
1121,"Ilan kaya ang residents ng Negros Occ and Negros Oriental, 70M true ba pati sa attendees ng rally fake pa rin.  #BBMSARAUniTeam2022"
1122,"@rico102221 Hahahaha. Tayo alam natin na kapag zinoom, inedit yung kanila. 😂  Pag sila nag zoom ng sa kanila. Kahit ilang beses nila izoom, wala sila makita. 😂 Bulag na kasi sila! Nagpa budol pa! Bulag bulagan pa! 🤭🤣  Diba #BBMSaraUNITEAM #bbm"
1123,@alexander08_KDD @GilbertCRemulla Sila mahilig mag edit ✍️ Kaya ayun hhahahaa itawa nalang yan kaht anu pa gawin nila #uniteam2022 #bbmsarauniteam2022
1124,#BBMforPreseident  #bbmsarauniteam2022  https://t.co/IzpCR8j9V5
1125,"@fggdeg5 Pasensya na po Ser, pag sabihan na lang po namin si Mam Toni na uminom ng Lola remedios at Roar na lang ang kantahin. Peace po Ser. #bbmsarauniteam2022"
1126,@Iyotlami7 @Ian12Am @TonStriker @prinsipedoy @Jimmy93171751 #SolidWaste #LeniTangaSaLahat  #bbmsarauniteam2022  https://t.co/ZX85CjNrz8
1127,"Gobyernong tapat, terorista lahat! Wag niyong pahawakin ng Mic si Sharon Cubeta sa mga Rally baka ilaglag ulet kayo tulad kagabi🤭✌️ @sharon_cuneta12  #LeniRobredoForPresident #LeniKiko2022 #bbmsarauniteam2022"
1128,@jcpunongbrgy No Thank you. Kay #BBMIsMyPresident2022  #bbmsarauniteam2022
1129,"WE ALL KNOW THAT BBM CAN'T GO TO US RIGHT? AND DUTERTE WAS RIGHT, AND TAMA DIN SI FEM NA WAG KUMAMPI SA US SINCE DELIKADO AT GAGAMITIN LANG TAYO. ALAM NAMAN NATIN NA KAYA NYANG I EXPLAIN AT GAWAN NANG PARAAN ANG MGA ISSUES NA IBIBIGAY SA GANYA. #bbmsarauniteam2022"
1130,@13thFool It’s amazing to see how many people can be attracted with some money. It’s just work for you. It’s different for our candidate since we all campaign for him without money. It’s all voluntary  Best of luck to your candidate! Enjoy your 50
1131,UNITEAM ❤️💚 #LagunaForBBMSARA  #BBMForPresident  #bbmsarauniteam2022  https://t.co/WUY4w4azO4
1132,#bbmsarauniteam2022 we did it❤️💚 Natural na walang halong Chemical✌🏻👊🏻 Nakaka overwhelmed ang supporta ng mga Taga Laguna (Pure na taga LAGUNA ah😏). Partida walang celebrity performer yan na mala ASAPA na ang dating ah🤪 We don’t need ng madaming artista💯 #LagunaForBBMSARA  https://t.co/HEhwiipWC4
1133,#BBMForPresident #SaraDuterteForVP #BBMSaraUniteam2022 #UNiTeamBBMSARA  https://t.co/bfg5YFB7sJ
1134,#BBMForPresident  #bbmsarauniteam2022 #BBM  You preach forgiveness but you want them to suffer from the sins of the past that you fail to prove that they are involved check yourself your heart maybe full of hate and then you judge the forgiving people because of their choice.  https://t.co/C2X1FpFG5h
1135,"Most searched presidentiable is far different from most liked. Kahit ako, dati sinisearch ko si lugaw kapag gusto kong matawa or mabwisit. Pero definitely will not drop her name in surveys. Kaya pwede ba, mahimasmasan kayo sa Google trends na yan.  #justsayin  #bbmsarauniteam2022"
1136,@8J_MRL Unity kahit opposition di nmn sapilitan pero kaya pa rin natin maglahad ng kabutihan🥰🥰 #bbmsarauniteam2022 #LagunaForBBMSARA
1137,Open your eyes before it's too late. #IpanaloNatinTo #LeniKiko2022 #bbmsarauniteam2022 #BongbongMarcos #BBM
1138,So ano to?? Hakot is real? 🤣🤣🤣 #BacolodIsPink #bbmsarauniteam2022
1139,Presidential candidate Bongbong Marcos and Vice- presidential candidate Sarah Duterte held their rally campaign at Santa Rosa Laguna today  The whole stadium is flooded with green and red colors  Global News - Philippines  #BBM  #bbmsarauniteam2022  https://t.co/7wmGp42FLr
1140,BREAKING NEWS ‼️  Please search on GOOGLE about the Guinnes World Record's website about the greatest robbery of a government or just click the link below : 😱😱   https://t.co/lIb3cigLco  #BBMFORPRESIDENT2022  #bbmsarauniteam2022  #BBMSARA2022
1141,Back at you Lenlen Rose!!! #BBMSARA2022  #bbmsarauniteam2022 #BBMForPresident #MarcosPaRin  https://t.co/mmPQpN4VqL
1142,@carlrage @PhilstarNews ☺️☺️ di naman na kc namin kailangan mag research ☺️☺️ kc mulat na kami sa katotohanan..  don't u worry po..   walang aagawa sa #1 research trends ng nanay mo ☺️☺️ sa inyo na po yan..   #bbmsarauniteam2022  b
1143,No lies detected. #bbmsarauniteam2022
1144,Hindi Naman talaga masama Ang lugaw tinawag ka lang lugaw dahil lugaw ka lagi kung kumuda jusko akala mo minamasama namen lugaw sarap na sarap pa kame sadyang lugaw ka lang pweee ..#Halalan2022  #BBMIsMyPresident2022  #bbmsarauniteam2022
1145,Sige ibaba niyo pa sa survey sa BBM Ramdam na ramdam na namen mga pang gagago niyo mga KAKAMPUTANGINA mga alagad talaga kayo Ng mandaray pweee  #Halalan2022  #BBMSaraUNITEAM  #bbmsarauniteam2022
1146,"@DarwinAwards_ph If their zombie, low turn-out and low energy rallies are any indication, it’s already jinx. It doesn’t help na #bbmsarauniteam2022 keeps running away from the debates. At mas lalong nakakajinx yung diring-diring kayo makihalubilo sa m"
1147,Half a million in Las Piñas! Motorcade + rally Don't panic it's organic. Hindi sibuyas. Hindi delusion. Walang hakot. Walang maniken. Walang lobo. Lahat may mukha at gumagalaw! Mahalin natin ang Pilipinas at tayo'y babangon muli #BongbongMarcosForPresident #PulseAsia #BBMSARA2022  https://t.co/v09NWLxwI5
1148,@votewiselypinoy #BBMSARA2022 #MarcosBongbongJr. #BongbongMarcosForPresident #SARADUTERTEForVicePresident  https://t.co/R6NvU1LFaR
1149,Ganito ang salubong sa caravan hanggang gabi. #bongbongmarcos2022 #BBMSaraUNITEAM
1150,#LeniRobredo2022 #bongbongmarcos2022  https://t.co/0IjFIgnuDF
1151,"Ang daming nag-aayaw at parinigan sa social media tungkol sa mga manok nila sa pagka-presidente.  Kahit sino pa ang manalo, kung ikaw mismo  tamad at umaasa lang sa gobyerno, hindi aasenso ang buhay mo. #LeniRobredo2022 #bongbongmarcos2022"
1152,Story time:  Umuwi ako ng Pinas pra lng makapag avail neto.  The end..  #SpeakCup #bongbongmarcos2022  @711philippines  https://t.co/j6gIK95CNG
1153,"sino ba sa kanila? #BongbongMarcos2022 o @leniRobredo2022?   e sa inyong lungsod? sino ang mayor mo? sagutan ang aming survey na magtatapos sa March 16, 2022 sino ba sa kanila? #BongbongMarcos2022 o @leniRobredo2022?    https://t.co/OMYN79LNHP"
1154,My President on lead❤️✌🏻 #BBMSARA2022  #BongbongForPresident #bongbongmarcos2022
1155,@Forsakensoul520 @sandromarcos7 @bongbongmarcos #bongbongmarcos2022
1156,❤️💚 #BBMForPresident  #bongbongmarcos2022  #BBMSaraUNITEAM
1157,"My vote is for you, today, tomorrow, and until the Election Day ✌❤ #BBMForPresident #BBM #bongbongmarcos2022  https://t.co/MDdJQLg4so"
1158,My President is Leni Robredo. Baka lang po gusto nyo siya makilala  #10RobredoForPresident  #bongbongmarcos2022  https://t.co/fWBoX4nE7L
1159,Pink lang daw na banner with bastos caption. Gaya ng “Mga tae for leni! “😂#bongbongmarcos2022
1160,a good example &amp; a good leader that we need❤️💚👊✌️wla kng ibng mrrnig na negtive sknla unlike sa ibng grupo🥰 #bongbongmarcos2022 #BongbongForPresident @bongbongmarcos  https://t.co/yntHlolgCX
1161,#BongbongForPresident  #BONGBONGMARCOS2022  #SarahduterteforVP
1162,#LasPiñasForBBMSARA  #BongbongForPresident  #BONGBONGMARCOS2022
1163,@Itsmarcoses_ #LasPiñasForBBMSARA  #BONGBONGMARCOS2022  #BongbongforPresident
1164,#LasPiñasforBBMSara #BONGBONGMARCOS2022 #BBMismypresident2022 #UNiTeamBBMSARA #BBMSARA2022
1165,@Sultress2022 Yes #BBMForPresident  #MarcosBongbongJr. #BongbongMarcos  #bongbongmarcos2022  https://t.co/RhznoMK9Dl
1166,With my President! #BBMForPresident  #BBMSARA2022  #bongbongmarcos2022  https://t.co/jtKGCrqrYK
1167,E lamang naman daw sa “SURVEY”  si BUL BOL MARCOS…  Hahahaha!  😂  Mga DDS-LBM Supoters puro kayo #GAGO  #MarcosMagnanakaw  #MarcosNumber1Sinungaling  #MarcosDuwag  #bongbongmarcos2022  https://t.co/7bM0Bhxt3P
1168,@_threzelle FrenchFries for #BongBongMarcos2022 watch the world Burn.
1169,#bongbongmarcos2022  https://t.co/taSp9KWmbw
1170,Walang pake sa inyo sila #bongbongmarcos2022 #saraduterte #remulla isa ka pa Gising gising po. #BBMIsMyPresident2022 #SolidNorthIsAPrank #BBMForPresident #UNiTeamBBMSARA #Uniteam #babym #bbmsara
1171,Bakit kaya ang mga nakaranas mismo ng martial law ay gusto si @bongbongmarcos ? (Except syempre ang mga komunista) #BBMForPresident #bongbongmarcos2022
1172,#bongbongmarcos2022  https://t.co/IjDN4plGvJ
1173,May mali sa counting #Kakampinks #10RobredoPresident #LeniRobredoForPresident #leni #saraduterte #bongbongmarcos2022
1174,Bakit ba kailangan manira or gagawa ng issues ang mga kandidato pagtatakbo sila sa halalan 🤔 mapisagot sa makakakita nito #LeniRobredo #bongbongmarcos #IskoMoreno
1175,@smninews @lenirobredo Bsta ako at ng buong pamilya ko.. #bongbongmarcos lang ang presidenty namin.
1176,#PRESIDENTMARCOSJR #VICEPRESIDENTSARADUTERTE #BBMSARA2022💚❤️ #BONGBONGMARCOS #SARADUTERTE
1177,Laugh trip! #bbm #bongbongmarcos #BongbongForPresident  https://t.co/cC6CGp3WJz
1178,Dear #bongbongmarcos  Kailan po kaya kau mag gragrand parade sa pasay .. were all waiting here ..  we love you .😘😘😘. . our President
1179,"Yung mga nag kakandidato dapat hindi rally ang inaatupag kundi issue ngayon sa ekonomiya. Dat ngayon palang galaw na, hindi gagalaw lang kapag naka upo na.  Tangina kawawa mga mahihirap ngayon!  #LeniRobredo #bongbongMarcos #IskoDomagoso #MannyPacquiao #Duterte"
1180,Congratulations Advance President BBM and SARA Stay safe and healthy... More power and god bless u all..💓 #BBMSaraUNITEAM #BongbongMarcos❤ #SaraDuterte💚 #BBMSARA2022
1181,Wag lang madadaya ulit si #BongbongMarcos #BBMIsMyPresident2022 #UniteamBBMSara #ProtectBBMSARA ✌️❤️❤️❤️
1182,5 Reasons why the Marcoses are back. REASON 4: The Cycle of Illusions. #BongbongMarcos #NeverAgain  https://t.co/L6k1qdq5dk
1183,"@yunyechae16 @gmanews @JonathanAndal_ #SalamatLasPiñas grabe salubong talaga ng tao sa caravan nya , inabot na ng gabi 😍😍😍😍 #bongbongmarcos #saraduterte #bbmsara"
1184,@Maitamaitaaa @cnnphilippines Mahal ko Ang Pilipinas Kaya si #BONGBONGMARCOS at #SARADUTERTE  iboboto ko ❤️ salamat sa paalala GodBless ☝️💚❤️
1185,#bongbongmarcos #saraduterte #bbmsara #uniteam #salamatLASPIÑAS 💚❤️❤️💚
1186,#SALAMATLASPIÑAS #BONGBONGMARCOS #SARASUTERTE #BBMSARA #UNITEAM
1187,@MikePutin999 @tiger_eagle__ #BBMSARA #UNITEAM #BONGBONGMARCOS #SARADUTERTE
1188,@pinoyanghang #bongbongmarcos #saraduterte #bbmsara #uniteam #salamatLasPiñas #❤️💚
1189,@rowena_guanzon Haha love na love talaga si #BONGBONGMARCOS 😍😍 salamat sa suporta Kay BBM all the way 😉😉❤️💚 #BBMSARA #UNITEAM ❤️💚
1190,SALAMAT #LASPIÑAS SA MAINIT NA SUPORTA LALO SA PAGSALUBONG SA CARAVAN 😍😍😍 GINALINGAN NYO DING TALAGA ❣️ #BBMSARA #BONGBONGMARCOS #SARADUTERTE #UNITEAM #BURGERKAYOSAMIN 💚❤️
1191,Ganito ka passionate at enthusiastic ang mga naniniwala at followers ni #BongbongMarcos sa kanya! May katwiran naman pala!
1192,"Mga ka-BBM natin dyan, manood po kayo ng KINGMAKER.  Makikita niyo ang husay ng iboboto niyo.   #BBM #BongbongMarcos #Marcos #FerdinandMarcos"
1193,@iamanne89 Di Pa Rin Nakakarating C Sir #BBM Sa Venue Ginabi Na Sila Sa Over Crowded Sa Mga Dinadaanan Ni Sir #MARCOSBONGBONGJR. So Proud To Watch Ang Mga Nakikita Mong Pinapakitang Suporta Ng Mga Tao Kay Sir #bongbongmarcos Nakakakilabot Nakakaiyak Ang S
1194,Grabe ang Las Pinas! Nakaka cry naman itong scene na ito. Talagang hinihintay siya ng mga tao! Walang hakot. Ctto #7BongbongMarcos #BBM #BBMuniteam #antman #BongbongMarcos  https://t.co/HU5B4dP4mL
1195,First thing I want candidates asked is:   Can you vouch for the INTEGRITY of EVERYONE in your senatorial slate?   #AskPilipinasDebates   #IskoMoreno  #LeniRobredo  #PingLacson  #MannyPacquiao #BongbongMarcos
1196,Toni Gonzaga's New Song Performance For BBM-Sara Campaign Rally Goes Viral #ToniGonzaga #BBM #SaraDuterte #BongbongMarcos READ:  https://t.co/BiNQEPCq7c  https://t.co/p09calWab3
1197,@dzrhnews @bongbongmarcos @dzrh5 #BongbongMarcos #17thPresidentOfThePhilippines #mahalinnatinangpilipinas
1198,@greenleafyvege1 @hannahjanekho Maciado lang kayong dillusional harap harpan na todo tanggi pa kayo na leading ina nyo Lutang na pro pra s inyo napakatalino haha... So ang ending ibinato nyo na lahat pro #BongbongMarcos  pa din ang sigaw ng #majority paan
1199,The FUTURE is being Born..... We will always carry the  FLAME that will BURN until MARCOSES RETURN #BBMForPresident #BongbongMarcos  #Macoseswillreturn #UNiTeamBBMSARA  https://t.co/vr9MbIUdVz
1200,7/11 Speak Cup #BBM #BBMSARA2022  #BONGBONGMARCOS  https://t.co/nO7JGXF8vQ
1201,@greenleafyvege1 @hannahjanekho Nahihirapan ka bang tanggapin na c #BongbongMarcos  na susunod na Presidente?! #saklap no? 🤣😂 #iyakmolangyan
1202,You can’t hide the goodness of #BongbongMarcos  https://t.co/ou1W727kDM
1203,#bongbongmarcos #saraduterte #bbmsara
1204,"Mga Tanga, watch na!  #BBMSARA2022  #BabyMTrailer  #TELenLenRoseEp2  #BongbongMarcos  #LetLeniLead2022 #ParanaqueForBBMSara"
1205,#MarcosBongbongJr. #BBM #BongbongMarcos  The Next President Of The Philippines Puhon2  Kaluy-an Sa Ginoo Puhon  https://t.co/HoihEpltSK
1206,#bongbongmarcos #saraduterte #uniteam #ParañaqueCaravan
1207,@RethLawrence @lenirobredo bakit kaya ganyan pag uugali ng kabilang parlor ? alam ng caravan ng #Bongbongmarcos #saraduterte madalas silang umaattend tapos lagi din gigil 🤦
1208,@JonathanAndal_ @loidasandiego77 @gmanews mag ingat po kayong lahat Jan ♥️💚 salamat sa mainit na pagsuporta ♥️💚🤗 #bongbongmarcos #saraduterte #bbmsara #uniteam
1209,@JonathanAndal_ keepsafe po 🙏 galing ng #uniteam inisip nila ang pwedeng maging dulot kapag nababad Ang tao sa ulan ♥️💚 #bongbongmarcos #saradutert #uniteam #bbmsara
1210,Salamat Laguna ♥️💚♥️💚 #bongbongmarcos #saraduterte #bbmsara #uniteam
1211,"Some uniteam supporters are still insisting that BBM is the legitimate VP and Leni is the fake one. Sara Du30, PRRD, and Leni won in the same automated election. Thus, Sara and Rody Du30 are fake mayor and president respectively, too. #Unithieves #BongbongMarcos #BBMSARA2022 #BBM"
1212,Sama Sama tayong Babangon Muli sa pamumuno ng ating Mahal na Pangulong Bongbong Marcos Jr at ang buong pusong suporta ng ating Bise na Si Mayor Inday Sara Duterte. Mahalin natin ang Pilipinas!❤️💚  #Plataporma #UNiTeamBBMSARA #BongbongMarcos  #SaraDuterte
1213,The Kingmaker watch online  https://t.co/LQ3NamO5SP  #BBMSARA2022 #AwanTiSolidNorth #BBMForPresident #BongbongMarcos
1214,@dzoyful26383128 Walang masamang tinapay kay Pres Bongbong Marcos @bongbongmarcos.  #BongbongMarcos  #BBM
1215,GUYS SHARE AND SHARE PARA MAKITA NG MARAMING PILIPINO #BongbongMarcos #UniTeam #BBMForPresident
1216,Its #BongBongMarcos turn to make #Philippines  better and great again. ♥️💚 A great leader that will empower and has the ability to stand alone the courage to make tough decisions  and the compassion to the needs of others. #BBMForPresident #comelec #Filipino #uniteam  https://t.co/WgVtRYunDR
1217,"#FoodforThought. #Philippines. #PhilippineElection 🇵🇭 As opposition candidates turn on each other, is an election victory by Ferdinand Marcos, Jr. aka #BongbongMarcos even more assured?"
1218,Itong eleksiyon na to ang daming ENTITLED!! Bukod sa Cancel the Cancel Culture dapat END that ENTITLEMENT ATTITUDE din! Bakit naman sa Rainbow lahat ng color sama-sama 🤔😂  🌷🌹🌴🪴🌱🌵  #LeniRobredo #bongbongmarcos #pinglacson #IskoMoreno #kaleody #mannypacquiao
1219,Paano basagin ang BBMDDS Universe? Mula sa loob.  #BBMIsMyPresident #BongbongMarcos #BBMSARA2022 #AngatBuhayLahat #LeniKiko2022 #LeniRobredo #Rappler #Antman  https://t.co/uB1k73dAZp
1220,Are they normal people? We should respect people with disability. Hindi dapat gawin itong biro. Dapat natin sila respetuhin. 😢 To think religious people sila at educated. Alam nila ang tama at mali.#rowenaguanzon #BBMSARA2022 #BongbongMarcos #7BongbongMarcos #4SaraDuterte  https://t.co/ZPmSuGSN3k
1221,@warnermusic and @davidguetta your song Titanium is being used for political purposes in the #Philippines.  #ToniGonzaga #bongbongmarcos
1222,Funny!!! #BongbongMarcos #BBMSARA2022  https://t.co/iRn3uVVgIP
1223,Why this #Halalan2022 feels like a battle between #LeniRobredo and #BongbongMarcos fanatics?  This should be about who presents a plan for each issue rather than who puts up a great show and crowd. Those dancing are not going to feed your future. #PingLacson is the most sensible.
1224,On march 20 @ navotas ❤️ #bongbongmarcos #saraduterte #uniteam
1225,@ninabeIlatrix #NAVOTAS♥️ #UNITEAM #BONGBONGMARCOS #SARADUTERTE #BURGERKAYOSAMIN
1226,"Exactly MonKeyKo. Kayo may LILIGAWAN kasi si BBM at Sara SINAGOT na ng 60 percent at 53 percent na Filipinos. Ungusan mo muna si Sotto, kahiya ka. #BBMForPresident  #FalseAsia  https://t.co/HDzJsq0RsI"
1227,Nanood ka ng concert ng Ewwheads pero pagkatapos ito ang sinisigaw hhehe BBM !! BBM!! BBM !! Sakit sad life PIGHATI DB ?   https://t.co/zOqVMBYsyR  #BBM2022  #BBMSARA2022  #BBMForPresident
1228,Oppss Kulay pula ang Rosas🌹❤️ #BBMForPresident  #BBMSARA2022  #BBMsupporter  https://t.co/yv2Zk43zhy
1229,#BBMForPresident #BBM nung panahon ng YoLanda...ano to #LENIDUWAG na sabi ngtatago si BBM??? baka ikaw puro ka pa photo op  https://t.co/pn2ybVhhRw
1230,Hindi mawawala ang build build build dahil #UniTeam ang magwawagi sa #Halalan2022 #BBMSARA2022 #BBMForPresident 🙏🏽🇵🇭❤️💚✌🏽🍔
1231,"Mga Ka bbm wag niyo ko awayin jusko BBM rin ako, kalmahan niyo lang! HAHAHAHA 😂✌️❤️💚 BAGO kayo magreply tingnan niyo muna kung kakampi o kalaban ba yung nirereplyan niyo hehe. #BBMForPresident"
1232,"Isang kakampink na gumawa ng story about 7/11 cup.  "" If you can lie about the 7/11 cup  You can lie about anything just like the same way kakampinks lie about everything..."" - Jam M.   Hahahah 😅  #Kakampink #BBMForPresident #BBMSARA2022"
1233,"Daming paninira, eh Bakit hanggang ngayon Hindi naikukulong? 🤮 toxic niyo masyado mga kakampink #BBMSARA2022 #BBMForPresident"
1234,Nakita kulang! Nagcomment about sa post kay vp Leni sa Simbahan! Napaisip din ako! #notopinklawan #neveragaindilawan #BBMForPresident  https://t.co/BZImfjoCC7
1235,MARTIAL LAW BEFORE ELECTION!!!  naku di papayag kabila dyan kase guilty na nakiki work sila with NPA :)  #BBMSARA2022  #BongbongForPresident  #NagaLeaks #BBMForPresident
1236,Must Watch #TheKingmaker    https://t.co/tdJybh8Pe4  #BBMForPresident 😉  https://t.co/lbZqBuH8yr
1237,Fact check laban sa DISQUALIFICATION CASE TO RUN AS PRESIDENT and sa mga PANINIRA ng #Kakampink Na di nagbabayad bg buwis at sinungaling c BBM . Oh hayan ng magising gising naman kau sa KATOTOHANAN!!!!  #BBMForPresident #BBMSARA2022   https://t.co/B0DxSYIiDF
1238,Fact check laban sa DISQUALIFICATION CASE TO RUN AS PRESIDENT and sa mga PANINIRA ng #Kakampink Na di nagbabayad bg buwis at sinungaling c BBM . Oh hayan ng magising gising naman kau sa KATOTOHANAN!!!!  #BBMForPresident #BBMSARA2022   https://t.co/B0DxSYZlFF
1239,#BBMForPresident #BBMFORPRESIDENT2022 #BBMSARA2022  https://t.co/NleGadHPq5
1240,#BBMForPresident #BBMSARA2022  https://t.co/dNNsk27BU8
1241,"She’s the epitome of a beauty Queen. Always, and forever. Go mama Imelda! The sincerity you had for the country and the people never went unnoticed, thank you. ❤️  [d.c:  https://t.co/zf9y3LcqC0 ]  #Queen #BBMForPresident #BBMSARA2022 #imeldamarcos #Philippines #regal #Leni  https://t.co/V7pmxlsHpG"
1242,Focus lang sa goal. Eye on the prize. #BBMFORPRESIDENT #BBMSARA2022
1243,Kaya! #BBMForPresident  https://t.co/vzdzCm0d4U
1244,#UNiTeamBBMSARA #uniteam2022 #BBMSARA2022 #BBMForPresident
1245,Still as gorgeous as ever!🇵🇭❤️‍🔥👑 Her beauty goes beyond her exterior- she had the biggest and purest heart for the Filipino people. [d.c:  https://t.co/7W0cqOd5kF ] ❤️  #philippines #beautyqueen #braves #BBMForPresident #BBMSARA2022 #LeniRobredo2022 #BBM #imeldamarcos #marcos  https://t.co/VTeqhW4azZ
1246,"Hinahanap niyo si Mr.Marcos sa mga debate kung ano anong sinasabi niyong ""job interview"" kuno, ngayon naman na sumali sya umatras kayo? Bakit?? HAHAHAHHA sayang chance gagi. Akala ko ba ""True leaders must show up""?  #BBMIsMyPresident #LenLenLoser"
1247,"@IamNinaGirl Hindi naman ibababa ni BBM ang level nya sa Isang hukluban at ambisyosong boksingero...kung sanay sa trash talk mga kalaban ni BBM, he is the exact opposite of his co-presidential aspirants. Lakas din ng apog ng ambisyosong boksingero nato �"
1248,“Pinaghirapan po natin sa isda yan sir.” 🥺  Hindi ko alam kung kailan ko pa huling narinig ang salitang ito.   Isang maikling pagmumuni. 🔥 #BBMSARA2022 #UniteamBBMSARA #BBMISMYPRESIDENT
1249,Nakakaiyak 😭   ♥️💚✌️👊  Ramdam nyo na ba ang Tunay na PAG ASA! #BBMSARA2022  #BBMIsMyPresident 🇵🇭 #UniteamBBMSara2022  https://t.co/pwkJ5os4W4
1250,"@bongbongmarcos Noong nagcaravan sa Navotas, nagbantay ako sa FB live feed... nagbilin ako sa mga crew ko, na gawaan at bigyan ng iced coffee ang aking future President.. kinilig ako ng bonggang bongga that you got it, and you drink it... nakita ko pa sa "
1251,#BBMSaraUNITEAM #BBMismypresident
1252,@supermarydaleee @Twelvie5 @donnypangilinan Dami mo po pinaglalaban girl haha sige push mo lang basta ako  #BBMismypresident  Nd unfollow ko na rappler 🤣🤣
1253,"Wala kang papakain sa pamilya mo? ... UNITY✌️  Kulang ung sahod ng farmers at fishermen? ... UNITY✌️  #BBMisMyPresident because of his last name ✌️❤️💚✌️❤️💚, who agrees with me?"
1254,#HindiKamiPapayagNaDayainKa #LoyallyMARCOS_SolidlyDUTERTE #UniTeamBBMSARA #BBMisMyPresident #SARADCIsMyVP #AbantePilipinasPartyList  https://t.co/4zvFw5u8tn
