"","date","username","tweet","hashtags","link"
"81","2/11/2022","evaditan","thank you po","['tunaynasolusyonmabilisumaksyon', 'iskomoreno', 'switchtoisko', 'halalan2022']","https://twitter.com/evaditan/status/1491970010566348847"
"82","2/11/2022","darnieman","asul bughaw ang kulay ng kapayapaan","['godfirst', 'switchtoisko', 'kayiskoposible', 'tunaynasolusyonmabilisumaksyon', 'iskonato']","https://twitter.com/dArnieMan/status/1491963670141624322"
"83","2/11/2022","darnieman","sa pagsanjan laguna yan ang pangulo ko maraming nagawa hindi maraming ngawa","['switchtoisko', 'kayiskoposible', 'tunaynasolusyonmabilisumaksyon']","https://twitter.com/dArnieMan/status/1491962075991592965"
"84","2/10/2022","direkiane","ang presidente ko","['tunaynasolusyonmabilisumaksyon', 'biliskilos', 'iskodocwillie2022']","https://twitter.com/direkiane/status/1491772928895361027"
"85","2/9/2022","jpabecillaph","pilipinas panahon na para baguhin ang ikot ng politika sa bansa hilumin ang ating inang bayan iboto ang sa balota bilang presidente at para bise presidente","['3domagoso', '6ong', 'winblue2022', 'kayiskodocwillieposible', 'tunaynasolusyonmabilisumaksyon']","https://twitter.com/JPAbecillaPH/status/1491217481926848516"
"86","2/13/2022","stormnazer","isko para sa bayan","['iskodocwillie2022']","https://twitter.com/stormnazer/status/1492558399157903360"
"87","2/9/2022","krystof_vincit","matthew 115 mirakyulus si isko kahit pilay napapatayo","['iskomoreno', 'iskodocwillie2022', 'isko2022']","https://twitter.com/krystof_vincit/status/1491438290263625735"
"88","2/9/2022","pdmagsanoc","nasanay kasi tayo sa pagiging loyal sa isang partido na puri lang lagi sa tama at hindi nakikita ang mali o hindi naniniwala sa mali o kaya naman ay hindi matanggap ang mali dapat walang pinipiling partido ang loyalty dapat nasa tao","['biliskilos', 'iskodocwillie2022']","https://twitter.com/pdmagsanoc/status/1491276078903889920"
"89","2/8/2022","immatro","ikaw po ang aming presidente","['iskomoreno', 'iskodocwillie2022']","https://twitter.com/ImMatro/status/1490902039190069249"
"90","2/8/2022","knightmare415","america is now meddling again in philippine politics to support leni a liberal joe biden is a liberal right hmmmm","['halalan2022', 'eleksyon2022', 'bbmsara2022', 'bbm2022', 'bbmforpresident2022', 'bbmsaratandem2022', 'iskomoreno2022', 'iskomoreno', 'iskodocwillie2022']","https://twitter.com/Knightmare415/status/1490849163437051904"
"91","2/15/2022","pierre51597846","isko 4 d win","['ikawnaisko2022']","https://twitter.com/pierre51597846/status/1493609945534988288"
"92","2/11/2022","arvin8110","my vote is for sana na reconsider nyo po gov","['ikawnaisko2022', 'biliskilos', 'maynagawa', 'mayginagawa', 'maramipangmagagawa', 'toitsmayresibo']","https://twitter.com/Arvin8110/status/1492055152169078784"
"93","2/10/2022","arvin8110","i am not highlighting capability to dance","['ikawnaisko2022', 'biliskilos', 'maynagawa', 'mayginagawa', 'maramipangmagagawa', 'toitsmayresibo']","https://twitter.com/Arvin8110/status/1491702886316711937"
"94","2/9/2022","antsfugs","ipanalo natin si","['iskomoreno', 'ikawnaisko', 'ikawnaisko2022', 'biliskilos', 'pilipinas', 'iskomoreno2022']","https://twitter.com/antsfugs/status/1491408695791550466"
"95","2/12/2022","jmschumey","mahigpit ang pangangailangan ni tolongges desperado na ang mokong panay na ang tira kina vp leni at sa mga aquino makakuha lang ng boto di ba sinabi nitong kups na ito move on na at itigil na ang awayan trapo talaga ang ogag","['nototrapos', 'iskoisafake']","https://twitter.com/jmschumey/status/1492366777766281216"
"96","2/10/2022","pinoysiwowie","hahahaha sinungaling talaga si walang honesty","['notomarcosduterte2022', 'saramasamasabansa', 'notoplunderers', 'nototrapos', 'notounithieves']","https://twitter.com/pinoysiwowie/status/1491709165617639424"
"97","2/10/2022","jmschumey","sara tinuruan ako ng mga magulang kong maging patas di ba pinalusot ng tatay mo yung mga tao niyang corrupt at sangkot sa drugs eh yung chief of staff mong sabit sa droga kung iba yan tumba na patas nga kayosa mga bata niyo","['nototrapos', 'saramasamasabansa', 'notounithieves']","https://twitter.com/jmschumey/status/1491693256694206464"
"98","2/10/2022","lumapas_ruby","i would think mr m only has faith in   p and not with our creator","['nototrapos']","https://twitter.com/lumapas_ruby/status/1491644793625067523"
"99","2/10/2022","jmschumey","paki sabi kay bobo si inutil ang pangulo since 2016 di si vp leni kaya nga vp at di president leni","['nototrapos', 'iskono2sinungaling']","https://twitter.com/jmschumey/status/1491617518032949249"
"100","2/10/2022","titamakibaka","in fair marunong syang maglaro ha trapong trapo talaga he personally welcomed and even spoke onstage see pic pero taped message lang kay lenis kickoff","['nototrapos']","https://twitter.com/TitaMakibaka/status/1491594085450514432"
"101","2/22/2022","darnieman","doon na tayo sa totoong may kakayahang manilbihan hindi sa buing buhay ay pinagsisilbihan","['switchtoisko', 'bugawangmangingibabaw', 'kayiskoposible']","https://twitter.com/dArnieMan/status/1495898609271058432"
"102","2/22/2022","darnieman","is real","['switchtoisko']","https://twitter.com/dArnieMan/status/1495897632245690370"
"103","2/22/2022","philippinestar","an old photo of president duterte with sen bong go and cebu gov gwendolyn garcia was captioned naisko na and to show that they were supporting manila mayor moreno but duterte has not endorsed any presidential candidate yet","['switchtoisko']","https://twitter.com/PhilippineStar/status/1495896117346648064"
"104","2/22/2022","cusp_ph","pinapangako pa lang ng iba nagawa na ni kaya","['switchtoisko', 'biliskilos', 'posible']","https://twitter.com/cusp_ph/status/1495884556062556160"
"105","2/22/2022","cusp_ph","mga tunay na tao sa laylayan ng pilipinas ito moreno pledges support for barmm after speech before 50000 in maguindanao","['switchtoisko', 'maibanaman', 'ikawnaisko', 'biliskilos']","https://twitter.com/cusp_ph/status/1495877265464651777"
"106","2/22/2022","kimmi_billie","maraming salamat north cotabato ctto","['switchtoisko', 'kayiskoposible', 'godfirst']","https://twitter.com/kimmi_billie/status/1495865605618122757"
"107","2/22/2022","bradben2020","they have a candidate so they wont understand any explanation expect more attacks from them but we need to be patient to entice them to i know its hard but we have the best candidate for pr","['switchtoisko']","https://twitter.com/BradBen2020/status/1495850473324175363"
"108","2/22/2022","oskeetv","bakit si doc willie ba ang iboboto mong vp mo lahat tayo may gustong kandidato lahat sasakyan para lalong mapansin si halatang trigger ang mga influencer","['switchtoisko']","https://twitter.com/oskeetv/status/1495848501628268545"
"109","2/22/2022","oskeetv","para sa mga mahihina ang kokote","['switchtoisko']","https://twitter.com/oskeetv/status/1495845360140697600"
"110","2/22/2022","philipp77125423","isko doc willie yorme pls retweet clear as day","['switchtoisko', 'protectiskong']","https://twitter.com/PhilipP77125423/status/1495841215514017792"
"111","2/22/2022","fczaus","isko will provide equal opportunities to all individuals assuring muslims nationwide of an ideal prudent and efficient government should he win","['switchtoisko']","https://twitter.com/FczAus/status/1495840249821687808"
"112","2/22/2022","philipp77125423","thats up to the military planners and thinkers this was bbms answer to what do you think about the abolition of the afp prof carlos had to remind him that if he wins he will become the commander in chief for him to change his answer lol isko yorme doc willie","['switchtoisko']","https://twitter.com/PhilipP77125423/status/1495839309823639556"
"113","2/22/2022","kimmi_billie","sa mga tanso hwag na kayong sumali sa pangiintriga kay isko at doc willie pag nangampanya magisa si sara sa muslimmindanao lahat ng sinasabi nyo ay babalik sa inyo","['switchtoisko', 'kayiskoposible']","https://twitter.com/kimmi_billie/status/1495807093831606273"
"114","2/22/2022","philipp77125423","isko doc willie yorme pls retweet","['switchtoisko', 'protectiskong']","https://twitter.com/PhilipP77125423/status/1495807037133176833"
"115","2/22/2022","philipp77125423","isko doc willie yorme","['switchtoisko', 'protectiskong']","https://twitter.com/PhilipP77125423/status/1495806492276146179"
"116","2/22/2022","rocktheboat008","for over 39 years na walang nagbago sa pilipinas its time to dahil kay isko moreno posible","['switchtoisko', 'kayiskoposible']","https://twitter.com/rocktheboat008/status/1495805524570669057"
"117","2/22/2022","a08732549aquino","scoundrel politicians cannot fake sinceritythat is why yorme isko morenos heart for ordinary people stands out may pagasa ka pilipinas","['godfirst', 'kayiskoposible', 'bilisaksyon', 'domagosodiehardsupporters']","https://twitter.com/A08732549Aquino/status/1495799982821101575"
"118","2/22/2022","riopenaa","angat sa iba","['kayiskoposible']","https://twitter.com/RioPenaA/status/1495796054859857922"
"119","2/22/2022","kimmi_billie","is happening","['switchtoisko', 'kayiskoposible', 'godfirst']","https://twitter.com/kimmi_billie/status/1495792722476687364"
"120","2/22/2022","riopenaa","ganyan talaga kapag umaangat tuloy lang ang laban","['kayiskoposible', 'switchtoisko']","https://twitter.com/RioPenaA/status/1495791365824856069"
"121","2/21/2022","rocktheboat008","our next president isko moreno","['kayiskoposible', 'switchtoisko']","https://twitter.com/rocktheboat008/status/1495774017256660992"
"122","2/21/2022","ivanathome","he did that interview with you guys a month ago and you choose now to release it to build a narrative what sort of journalistic ethics is this why didnt you release it sooner parin kami","['switchtoisko', 'kayiskoposible']","https://twitter.com/IvanAtHome/status/1495771445913595910"
"123","2/21/2022","ivanathome","abscbn played doc willie dirty by playing an old interview of him and trying to make it seem like its a recent one parin kami iskoong 2022","['switchtoisko', 'biliskilos', 'kayiskoposible']","https://twitter.com/IvanAtHome/status/1495766540041478145"
"124","2/21/2022","ivanathome","well that fixes that then move on folks were still","['switchtoisko', 'biliskilos', 'kayiskoposible']","https://twitter.com/IvanAtHome/status/1495756765853794306"
"125","2/21/2022","rocktheboat008","natatawa na lang ako habng nagbabasa ng trends galit yaaarn","['kayiskoposible', 'biliskilos']","https://twitter.com/rocktheboat008/status/1495752155021688835"
"126","2/21/2022","rocktheboat008","nakakatuwa trending si isko and doc willie it shows na effective ang caravan ni yorme dami nagulantang na mga tolitz kung sawa n kayo sa awayan for almost decades","['kayiskoposible', 'switchtoisko']","https://twitter.com/rocktheboat008/status/1495744678607859719"
"127","2/21/2022","ivanathome","based and yormepilled what a madlad two joints baby","['switchtoisko', 'kayiskoposible', 'biliskilos', 'godfirst']","https://twitter.com/IvanAtHome/status/1495714595948085249"
"128","2/21/2022","iskomoreno","salamat cotabato mga kababayan hindi ako nagkamali na dito ko inumpisahan ang aking paglalakbay sa buong mindanao","['kayiskoposible']","https://twitter.com/IskoMoreno/status/1495693555234447361"
"129","2/21/2022","edenl05","domagoso isko moreno for president ong doc willie for vice president balita carl for senator gutoc samira for senator jopet sison for senator samasama tayo sa bago at progresibong pilipinas","['aksyondemokratiko', 'kayiskoposible', 'switchtoisko']","https://twitter.com/edenL05/status/1495682915006570497"
