"","date","username","tweet","hashtags","link"
"24","2/28/2022","paolo60492975","ph demographics last 2020 ages 18 to 44   52m did not experience at all or too young to remember the marcos regime ages 45 to 74   22m firsthand experience of marcos regime","['bbmsara2022', 'letlenilead2022', 'iskomoreno', 'mannypacquiao', 'lacsonsotto2022']","https://twitter.com/Paolo60492975/status/1498174785075179520"
"25","2/28/2022","delacruzjubz","if only manny can speak fluently his thoughts still thank you sir for your genuine heart from boxing to govt service you always carry the flag of the country","['mannypacquiao']","https://twitter.com/DelacruzJubz/status/1498117368211701767"
"26","2/28/2022","joazkuizon","wala pa ba yung mga nice lahat sila nakamask memes for this photo hahahaha char lang manny","['10robredoforpresident', 'ipanalona10to', 'leniforpresident2022', 'mannypacquiao']","https://twitter.com/joazkuizon/status/1498117271964708865"
"27","2/28/2022","mjpascual08","ang mga botante ni malinaw na makakapagdecision kung sino ang iboboto bukas ang mga mata namin hindi kami nagpabudol sa magnanakawsinungalingwalang diplomalaki sa nakaw","['lenirobredo', 'iskomoreno', 'pinglacson', 'mannypacquiao', 'cnnpresidentialdebate']","https://twitter.com/mjpascual08/status/1498108258241769474"
"28","2/28/2022","thebubzlife","to my filipino community koanny pacman ahahaha","['mannypacquiao', 'nft']","https://twitter.com/thebubzlife/status/1498076379254079497"
"29","2/28/2022","blizzard14","yung pinupuri mo ang lgbtq  community pero samesex union hindi mo pa maibigay sa amin kaya hindi ikaw iboboto ko homophobic ka kasi ever since","['mannypacquiao']","https://twitter.com/blizzard14/status/1498047346113875970"
"30","2/28/2022","gelsantosrelos","yes fired up and throwing punches for as the best candidate we can count on to lead the country prayer niya yan sa diyos para sa ating bayan","['mannypacquiao', 'lenirobredo', 'cnnphpresidentialdebate', 'letleniread', 'lenikiko2022']","https://twitter.com/GelSantosRelos/status/1497972938942803970"
"31","2/27/2022","reymart30624687","manny please dont expect to win hahhaha","['cnnphpresidentialdebate', 'mannypacquiao', 'manny']","https://twitter.com/Reymart30624687/status/1497953331834093568"
"32","2/28/2022","elevate_life_","imagine todo debate ka sa facebook at twitter pero yung kandidato mo wala sa debate","['cnnpresidentialdebate', 'bbm', 'lenikiko2022', 'lacsonsotto2022', 'pacquiao']","https://twitter.com/Elevate_Life_/status/1498135616323682306"
"33","2/28/2022","camilinpinguiin","when gets rolling it will be interesting their quality is top notch and only big names on their wonder who will be next and not just they are building like no other project","['nfts', 'messi', 'modric', 'suarez', 'shaq', 'silva', 'pacquiao', 'nft', 'metaverse']","https://twitter.com/camilinpinguiin/status/1498074499031482370"
"34","2/27/2022","jiology","vp sen and sen said a lot of good points during this","['leni', 'lacson', 'kaleody', 'pacquiao', 'cnnpresidentialdebate']","https://twitter.com/jiology/status/1497910027390427138"
"35","2/27/2022","revelusyon","abolish prisons establish gulags","['pacquiao']","https://twitter.com/revelusyon/status/1497909446802276356"
"36","2/27/2022","fcktitoqc","jusko magwithdraw kanna at inendorse mo na si","['pacquiao', 'lenikiko2022']","https://twitter.com/FckTitoQC/status/1497904674745499649"
"37","2/27/2022","akoysijomar","its not the case that people failed to see the evil in their partners abusive partners basically hid that part of them and abused the system so they could keep their victims in their grasp","['pacquiao', 'cnnphpresidentialdebate']","https://twitter.com/akoysijomar/status/1497898375542632448"
"38","2/27/2022","thekenyongf","ok lang naman maging religious but remember that theres a separation of the state and the church puro ka faithbased","['pacquiao']","https://twitter.com/thekenyongf/status/1497897921958019073"
"39","2/27/2022","jimboism","love the sinner hate the sin","['pacquiao']","https://twitter.com/jimboism/status/1497897009839161344"
"40","2/27/2022","fcktitoqc","hala ayan nananamn si","['pacquiao', 'cnnpresidentialdebate', 'cnnpresidentialdebate2022']","https://twitter.com/FckTitoQC/status/1497896708617142272"
"41","2/27/2022","carmelazabala","part 1 todays speaks of this time in the history as we choose a leader in may will you confidently entrust your life and future including your children to or","['gospel', 'ph', 'marcos', 'moreno', 'lacson', 'pacquiao', 'robredo', 'phelection2022']","https://twitter.com/CarmelaZabala/status/1497780972783542276"
"42","2/27/2022","wilsonleeflores","buy amp read today feb 27 sunday newspaper my column about senator this is part of the 2022 presidential candidates series of","['pacquiao', 'philippines', 'philstar', 'election2022', 'halalan2022']","https://twitter.com/WilsonLeeFlores/status/1497752764956516353"
"43","2/28/2022","ronmunsayac","maraming salamat marikina city ipaglalaban kayo ni","['panaloangmahirap', 'panaloangpilipino']","https://twitter.com/RonMunsayac/status/1498235548909338627"
"44","3/7/2022","senkokopimentel","isang makabuluhang araw ng lunes para kay senator koko pimentel senator manny pacquiao at sa mga campaign leaders ng team manny pacquiao for president","['senatorkokopimentel', 'mannypacquiaoforpresident', 'panaloangpilipino', 'panaloangmahirap', 'manofdestiny']","https://twitter.com/senkokopimentel/status/1500825695689506817"
"45","3/15/2022","alterbabymich","nakakainis lang talaga yung ibang kakampinks na edukado kuno pero ayaw mag asal edukado please lang guys respect each others choices","['letlenilead2022', 'bbmsara2022', 'iskomoreno', 'mannypacquiao', 'pinglacson']","https://twitter.com/alterbabymich/status/1503466417366056964"
"46","3/15/2022","fighthubtv","the legend continues as manny pacquiao son won his first amateur fight watch full fight here","['boxing', 'boxingnews', 'mannypacquiao']","https://twitter.com/FightHubTV/status/1503428752499527684"
"47","3/14/2022","mpac_foundation","thanks keiffer on and off the boxing ring our founder manny pacquiao strives to bring honor to the philippines but we cant do what we do without you make a difference by giving today at","['pacquiaofoundation', 'mannypacquiao', 'mannyscorner']","https://twitter.com/MPac_Foundation/status/1503339899814301699"
"48","3/14/2022","_biyang","yung mga nag kakandidato dapat hindi rally ang inaatupag kundi issue ngayon sa ekonomiya dat ngayon palang galaw na hindi gagalaw lang kapag naka upo na tangina kawawa mga mahihirap ngayon","['lenirobredo', 'bongbongmarcos', 'iskodomagoso', 'mannypacquiao', 'duterte']","https://twitter.com/_BIYANG/status/1503323164150951938"
"49","3/14/2022","grazzinigray","mas magiging makabuluhan kung aatras na kayo at susuporta kay","['mannypacquiao', 'iskomoreno', 'pinglacson', 'lenirobredo2022', 'lenirobredoforpresident']","https://twitter.com/GrazziniGray/status/1503308498704117760"
"50","3/14/2022","philnews247","manny pacquiao congratulates jimuel after winning 1st amateur fight in us read","['mannypacquiao', 'jimuelpacquiao', 'pacman', 'jinkeepacquiao', 'boxing']","https://twitter.com/PhilNews247/status/1503176002687492100"
"51","3/14/2022","boxeotelemundo","crees que logre llevar nuevamente el apellido a lo estelares del boxeo","['mannypacquiao', 'pacquiao', 'box', 'boxeo', 'boxing']","https://twitter.com/BoxeoTelemundo/status/1503165022465318913"
"52","3/14/2022","yamashirola","after a long day of traininga real champion having with his beautiful wife","['mannypacquiao', 'datenight']","https://twitter.com/YamashiroLA/status/1503094810311286787"
"53","3/13/2022","oshinsitter","aminin nyo na at hindi nyo kayang tapatan ang ganitong energy at saya ng grand rally","['marcosjr', 'pinglacson', 'iskomoreno', 'mannypacquiao', 'lenikikoteam2022']","https://twitter.com/OshinSitter/status/1503017658413105156"
"54","3/13/2022","presidentsbn","ayaw niyu ba kay idol free din","['mannypunk', 'nfts', 'mannypacquiao']","https://twitter.com/PresidentSBN/status/1502988727186079750"
"55","3/13/2022","ayemmay9","first thing i want candidates asked is can you vouch for the integrity of everyone in your senatorial slate","['askpilipinasdebates', 'iskomoreno', 'lenirobredo', 'pinglacson', 'mannypacquiao', 'bongbongmarcos']","https://twitter.com/AyEmMay9/status/1502946265457258501"
"56","3/13/2022","sonteo_media","manny pacquiaos son emmanuel had an amateur fight today in san diego at the house of boxing gym in paradise hills","['emmanuelpacquiao', 'mannypacquiao', 'hob', 'houseofboxing', 'sandiego']","https://twitter.com/sonteo_media/status/1502825671885660165"
"57","3/13/2022","artoriasboxing","every time i workout i remember this clip and motivates me i want to push i want to push by original video","['mannypacquiao']","https://twitter.com/ArtoriasBoxing/status/1502684217796349952"
"58","3/12/2022","pjeamater","to all celebrities endorsing political candidates can you help us understand by sharing your reasons why we should vote for them not just by performing on stage or using generic taglines","['uniteam', 'kakampinks', 'iskomoreno', 'pinglacson', 'mannypacquiao']","https://twitter.com/pjeamater/status/1502675429890527235"
"59","3/12/2022","mpac_foundation","thank you for being an inspiration and honoring your roots philip we need more of you if you want to give back like philip please visit","['pacquiaofoundation', 'mannypacquiao']","https://twitter.com/MPac_Foundation/status/1502621931744419845"
"60","3/12/2022","_therepublic_","does not seem to understand that the war in has as much value to an average american as a decent or match which probably brings more money than the entire economy in 1 year v 900m in less than 2 hours","['zelenskyy', 'ukraine', 'mma', 'boxing', 'ukrainian', 'floydmayweather', 'mannypacquiao']","https://twitter.com/_TheRepublic_/status/1502611964580835332"
"61","3/12/2022","gracefulkiller","itong eleksiyon na to ang daming entitled bukod sa cancel the cancel culture dapat end that entitlement attitude din bakit naman sa rainbow lahat ng color samasama","['lenirobredo', 'bongbongmarcos', 'pinglacson', 'iskomoreno', 'kaleody', 'mannypacquiao']","https://twitter.com/gracefulkiller/status/1502509512317550593"
"62","3/12/2022","nostalgiaboxing","such a memorable fight what did you think about this match","['elterrible', 'pacman', 'mannypacquiao', 'erikmorales', 'boxing', 'fightnight']","https://twitter.com/NostalgiaBoxing/status/1502404380879994883"
"63","3/11/2022","flipjuicychic","bakit nangnaaway ka besh please respect supporters and supporters of other presidential candidates in fact wag kayong ganyan teh kahit saan na lang you cant convince people to support who you want to support that way sobrang","['mannypacquiao', 'toxic']","https://twitter.com/FlipJuicyChic/status/1502111993477562368"
"64","3/10/2022","ryderoz","wwe 2k22 manny pacquiao create a superstar boxer amp senate attire psn ryderozpin more create a superstar releases to follow soon","['wwe2k22', 'wwe2k', 'communitycreations', 'mannypacquiao']","https://twitter.com/RyderOz/status/1501922669541064704"
"65","3/10/2022","lordcockatrice","what a regular","['mannypacquiao']","https://twitter.com/LordCockatrice/status/1501783105346347009"
"66","3/10/2022","mpac_foundation","were in this fight together are you ready lets empower communities in the philippines visit","['pacquiaofoundation', 'mannypacquiao', 'mannyscorner']","https://twitter.com/MPac_Foundation/status/1501694319220174854"
"67","3/10/2022","worldboxingnews","floyd mayweather is king above pacquiao tyson in alltime ppv sales","['floydmayweather', 'miketyson', 'mannypacquiao']","https://twitter.com/WorldBoxingNews/status/1501625406838956033"
"68","3/9/2022","worldboxingnews","manny pacquiao hot debate opens up following errol spence jr comments","['mannypacquiao', 'pacquiaospence']","https://twitter.com/WorldBoxingNews/status/1501584907176488966"
"69","3/9/2022","mpac_foundation","send money to the philippines with zero fees download now and enjoy free credit with the code mpf","['pacquiaofoundation', 'mannypacquiao', 'mannyscorner']","https://twitter.com/MPac_Foundation/status/1501574277786587139"
"70","3/9/2022","dacanayp1","o mga pinklawan pagkatapos niyo icheck ang privilege niyo ito naman check niyo","['lenirobredo', 'pinglacson', 'bbm', 'iskomoreno', 'mannypacquiao']","https://twitter.com/DacanayP1/status/1501480415642939393"
"71","3/9/2022","tribido_ka","kung ang layunin ni ay para talaga sa ikabubuti ng bayan dapat umatras na sila at iendorso nila","['iampinglacson', 'mannypacquiao', 'kaleody', 'iskomoreno', 'lenikikoalltheway']","https://twitter.com/Tribido_Ka/status/1501476911955939331"
"72","3/9/2022","quintoangelito","floyd mayweather gets nearly knocked out","['floydmayweather', 'mannypacquiao']","https://twitter.com/QuintoAngelito/status/1501460283302154245"
"73","3/22/2022","meloh947","di yan kakasa sa iyo sasabihin ng handler ni bbm gusto mo lang tumaas ka sa survey","['mannypacquiao']","https://twitter.com/meloh947/status/1506056840437973000"
"74","3/22/2022","silverkymm02","siguro sa boxing matatalo mo si bbm pero sa debate i doubt manny pacquiao you need jesus okay","['halalan2022', 'eleksyon2022', 'bbm', 'saraduterte', 'mannypacquiao']","https://twitter.com/silverkymm02/status/1506039378023354371"
"75","3/21/2022","iamroverarcilla","mukhang di niyo ata sinama sa balita niyo sina at may mga naging campaign activities naman din po sila kanina e nasa naman din sila kanina kunsabagay mas mahalaga nga pala sa inyo yung event ni gozon","['iskomoreno', 'mannypacquiao']","https://twitter.com/iamroverarcilla/status/1505932576774524930"
"76","3/21/2022","ligayasecretar3","ang fuckyaw na walang utak","['mannypacquiao']","https://twitter.com/LigayaSecretar3/status/1505868678360936451"
"77","3/21/2022","babymoshara","potacca ang tapang mo ha hahahahahahahahahahahaahahhahaahahahha topic nga about divorce puro diyos binabanggit mo tanga ka ba o sadyang nasobrahan yung suntok sa utak mo","['mannypacquiao', 'bbmsarauniteam']","https://twitter.com/babymoshara/status/1505863433861824512"
"78","3/21/2022","marq_nash","greatest boxing kncokouts","['dazn', 'mannypacquiao']","https://twitter.com/MARQ_NASH/status/1505859183685558274"
"79","3/21/2022","allstarboxmedia","is the only eightdivision world champion in the history of boxing and has won twelve major world titles 2019 pac became the oldest welterweight world champion in history at the age of 40 6272 1995 philippines","['mannypacquiao']","https://twitter.com/AllStarBoxMedia/status/1505678338232393732"
"80","3/21/2022","worldboxingnews","world champion mark magsayo takes wbc title to idol manny pacquiao","['markmagsayo', 'mannypacquiao']","https://twitter.com/WorldBoxingNews/status/1505600645180633100"
"81","3/20/2022","markmagsayo_mmm","the moment i have been waiting for finally to bring the belt to the best and my idol thank you for the advices kuya i will work harder next fight","['mppromotions', 'mannypacquiao', 'mmm']","https://twitter.com/markmagsayo_MMM/status/1505568665823248386"
"82","3/20/2022","juan_opinion","paki sagot po","['kakampink', 'bbmsupporters', 'isko', 'mannypacquiao']","https://twitter.com/juan_opinion/status/1505435549376548864"
"83","3/20/2022","elinadeluna","maritesssss anong balita","['pinglacson', 'mannypacquiao', 'pilipinasdebates2022']","https://twitter.com/ElinaDeLuna/status/1505381696719699969"
"84","3/20/2022","rosaliecasyar","salute for being a true gentleman kay vpl","['mannypacquiao']","https://twitter.com/rosaliecasyar/status/1505377087594504202"
"85","3/20/2022","philnews247","should excise tax be suspended presidential candidates answer in comelec debate 2022 read","['lenirobredo', 'iskomoreno', 'mannypacquiao', '2022election']","https://twitter.com/PhilNews247/status/1505351771375382529"
"86","3/19/2022","mpac_foundation","in life there are no losses we either win or we learn be a champion today and help provide a family with a home link in bio","['pacquiaofoundation', 'mannypacquiao', 'mannyscorner']","https://twitter.com/MPac_Foundation/status/1505172738381541377"
"87","3/19/2022","kennethnhol","i just dont know why i have so much respect for","['mannypacquiao', 'pilipinasdebates2022']","https://twitter.com/KennethNhol/status/1505162727056035842"
"88","3/19/2022","icabtwn","thank you for knowing the purpose of tesda","['mannypacquiao']","https://twitter.com/IcaBtwn/status/1505160160272035842"
"89","3/19/2022","pauumeow","dapat ilagay ang tamang tao iatfpara alam nila yung ginagawa nila kung swimming ang labanan dapat swimmer ang ilagay mo hindi boxer kung boxing labanan edi boxer ilagay mo whooo bars","['mannypacquiao', 'pilipinasdebates2022']","https://twitter.com/PauuMeow/status/1505156267790192644"
"90","3/19/2022","jpoy1982","emmanuel means god is with us","['mannypacquiao', 'pilipinasdebates2022']","https://twitter.com/JPoy1982/status/1505145382694707204"
"91","3/19/2022","javierjismael1","presidential candidate manny pacquiao says that on the first year of his administration he will focus on the gdp and in improving the countrys economy","['pilipinasdebates2022', 'mannypacquiao']","https://twitter.com/JAVIERJISMAEL1/status/1505144626801672192"
"92","3/18/2022","catsarenotcute","lets say i am undecided how would you convince me to vote for your candidate please be respectful go","['halalan2022', 'uniteambbmsara2022', 'lenirobredo2022', 'pinglacson', 'iskomoreno', 'mannypacquiao']","https://twitter.com/catsarenotcute/status/1504764746679025669"
"93","3/18/2022","erin48114165","sinu b ang karapatdapat manalo c pagkapresidente ng pilipinas a thread you can choose to ignore my tweet but since this is my page i have the right to say my piece","['bbmforpresident', 'leniforpresident2022', 'iskomoreno', 'mannypacquiao', 'pinglacson']","https://twitter.com/erin48114165/status/1504504486286528518"
"94","3/17/2022","worldboxingnews","manny pacquiao a long shot in presidential election tipped for comeback","['mannypacquiao']","https://twitter.com/WorldBoxingNews/status/1504420368815214595"
"95","3/17/2022","mpac_foundation","for over 24 years cameleon ph has been working to protect amp heal young girls who are survivors of sexual abuse their centers provide a safe amp therapeutic environment for these girls visit","['pacquiaofoundation', 'mannypacquiao']","https://twitter.com/MPac_Foundation/status/1504388207345291267"
"96","3/17/2022","presidentsbn","airdrop 2500 opensea account only guys idol utility","['mannypunk', 'nfts', 'mannypacquiao', 'vorzavats']","https://twitter.com/PresidentSBN/status/1504350259492794369"
"97","3/17/2022","ccllarenas","when said to that most politicians have business and using their position for their own benefit","['mannypacquiao', 'tedfailon', 'tagalaspiñas', 'corruption', 'phvote', 'newsfm', 'radyosingko', 'tvfive', 'tv5']","https://twitter.com/ccllarenas/status/1504268668288397313"
"98","3/16/2022","awittylang","last election nagpapalit gyud kog tshirt ni du30 bsag di ko botante karon di gyapon ko botante hehehe","['natamadmagparehistro', 'bbm', 'letlenilead', 'isko', 'mannypacquiao', 'sorrypi']","https://twitter.com/awittylang/status/1504077162202030083"
"99","3/16/2022","blackfarmerlink","black farmers link youtube videos description black many ll video","['balack', 'mannypacquiao', 'viralvideo']","https://twitter.com/blackfarmerlink/status/1504039517652721667"
"100","3/16/2022","ccnews__","crees que gane la presidencia de","['mannypacquiao', 'filipinas']","https://twitter.com/CCNews__/status/1503883749829881863"
"101","3/16/2022","sottoernesto","do the right thing help","['mannypacquiao', 'lenirobredo']","https://twitter.com/SottoErnesto/status/1503852020230332418"
"102","3/16/2022","choyzee","wrong move by the vp now drilon is asking the other candidates to consider withdrawing from the pres race in favor of leni how ironic","['halalan2022', 'eleksyon2022', 'letlenilead2022', 'pinglacson', 'iskomoreno', 'mannypacquiao']","https://twitter.com/choyzee/status/1503780874046697475"
"103","3/15/2022","jpxellotath","there should be a live streaming and cctv observation system in this day and age to avoid voter fraud","['vote2022', 'lenirobredo2022', 'mannypacquiao', 'bongbongmarcos', 'iskomoreno', 'pinglacoson']","https://twitter.com/JpXellotath/status/1503691548072222721"
"104","3/15/2022","oshinsitter","ikaw lang ang naniniwala sa chance to win the presidency kung ako saiyo suportahan mo na ang sure winner na si","['mannypacquiao', 'lenirobredo', 'angatbuhaylahatkayleni', 'kulayrosasangbukas', 'liwanagsadilim']","https://twitter.com/OshinSitter/status/1503533560128761859"
"105","3/22/2022","fueradebasetv","i only hold  ern and smile in the future their value will only go up is doing epic names like 2022 is their year for building and i cant wait to try the in","['nfts', 'messi', 'suarez', 'modric', 'shaq', 'elvispresley', 'brucelee', 'pacquiao', 'p2e', 'metaverse', 'q4']","https://twitter.com/fueradebasetv/status/1506032906627653635"
"106","3/21/2022","jsttothequick","dares to oneonone debate bbm should give this guy a mirror instead","['pacquiao', 'bbm', 'halalan2022', 'phvote']","https://twitter.com/JstToTheQuick/status/1505849551185276934"
"107","3/21/2022","sportclub50","vaya par de dos","['morales', 'pacquiao', 'boxing']","https://twitter.com/SportClub50/status/1505847595100475393"
"108","3/20/2022","iyot97672958","the presidential debate that just happen is the best so far sayang wala si","['bbm', 'leniforpresident2022', 'pacquiao', 'switchtoisko', 'lacson']","https://twitter.com/Iyot97672958/status/1505326824363999234"
"109","3/19/2022","joy69336818","mga kawatan mag sama2x sa kulungan","['pacquiao']","https://twitter.com/joy69336818/status/1505166952930684929"
"110","3/19/2022","kwin_egg","mark my word lagot","['pacquiao', 'pilipinasdebates2022']","https://twitter.com/kwin_egg/status/1505166856789041154"
"111","3/19/2022","shu27136361","sa hirap ng mga tanong tsaka may mga rebutal pa malamang di aattend di yung isa kasi mapaghahalataang bobo","['presidentialdebate', 'theturningpoint', 'bbm', 'lacson', 'pacquiao', 'robredo']","https://twitter.com/Shu27136361/status/1505149983544143873"
"112","3/19/2022","nates1027","respect","['pacquiao', 'kayleninatayo', '10robredopresident', 'pilipinasdebates2022']","https://twitter.com/nates1027/status/1505129670873862148"
"113","3/19/2022","realboxing_2022","challenge is live enter the game and use our exclusive offer to unlock and box as pacman be fast about it since we have something more for you just around the weekend","['manny', 'pacman', 'pacquiao', 'boxing', 'game']","https://twitter.com/RealBoxing_2022/status/1504925009109737485"
"114","3/18/2022","radarafaela","ahora si guard el timelapse este coso es de 8 minutos si es feo pero estoy practicando velocidad me sugirieron pacquiao versus ippo p","['pacquiao', 'ippo', 'timelapse', 'doodle']","https://twitter.com/RadaRafaela/status/1504625971886010371"
"115","3/17/2022","gelsantosrelos","did you hear that bbm and sdc naumbag ba kayo sa knock out punch na yan ng katotohanang sinusuntok sa inyo ni no accountability from candidates who shun debates","['pacquiao']","https://twitter.com/GelSantosRelos/status/1504483854748246032"
"116","3/16/2022","timexsplicer","pacquiao malinis ang tubig pero baka hindi sapat para mapawi ang uhaw","['pacman2022', 'pacquiao']","https://twitter.com/timexsplicer/status/1503923453245943811"
"117","3/15/2022","clidemarchelli","en san diego pacquiao jr tuvo su primera pelea amateur en estados unidos on metro sk website","['pacquiao', 'boxeo', 'sandiego', 'californiadreaming']","https://twitter.com/ClideMarchelli/status/1503711694039658500"
"118","3/15/2022","dancin4two","it will be an easier and more peaceful election if candidates and followers would focus on campaigning based on truth and credentials of the candidate yun lang naman ang dapat bakit may siraan at lies pa","['halalan2022', 'lenikiko2022', 'bbmsara2022', 'iskomoreno', 'pacquiao']","https://twitter.com/dancin4two/status/1503577341733195779"
"119","3/21/2022","jeffriesconrad","no more","['veteran', 'activeduty', 'nationalguard', 'suicide', 'forgodandcountry', 'nda']","https://twitter.com/JeffriesConrad/status/1505906688917848071"
"120","3/21/2022","chaplaingary1","this weeks message is about bodily discipline and growing in godliness are you working toward fulfilling the promise of this life and the life to come its amazing what could happen if you take a few steps each day","['chaplainlife', 'alabamang', 'ministryminute', 'forgodandcountry']","https://twitter.com/ChaplainGary1/status/1505871360479969280"
"121","3/21/2022","drprinceharmah","the only thing all men have in equal measure is time how successful you are depends on how best you manage your time so make every minute of this week count may god bless your efforts","['mondaymotivation', 'forgodandcountry', 'kwesimintsim', 'dpha']","https://twitter.com/drprinceharmah/status/1505832044953313282"
"122","3/21/2022","chaplaingary1","i sure would have loved to stop to visit the united states army institute of religious leadership but a soldier has to report when ordered on to for long awaited training","['chaplainlife', 'forgodandcountry', 'alabamang', 'drivingthrough']","https://twitter.com/ChaplainGary1/status/1505681878656892929"
